,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11380,,2025-12-01,2017,신규,25.12~26.12,진관동,"1,000",은평뉴타운솔하임,65,14.235,,,60,19
1,11380,,2025-12-01,2010,신규,26.02~28.02,불광동,"63,000",북한산래미안아파트(2단지),0,84.9929,,,637,13
2,11380,,2025-12-01,2024,갱신,26.02~28.02,불광동,"7,000",연신내역루체스테이션,36,17.46,"7,000",36,323-21,11
3,11380,,2025-12-01,2024,갱신,26.01~28.01,불광동,"6,000",연신내역루체스테이션,27,17.051,"6,000",27,323-21,7
4,11380,,2025-12-01,2024,갱신,26.02~28.02,불광동,"7,000",연신내역루체스테이션,36,17.46,"7,000",36,323-21,11
5,11380,,2025-12-01,2024,갱신,26.01~28.01,불광동,"6,000",연신내역루체스테이션,27,17.051,"6,000",26,323-21,7
6,11380,,2025-12-01,2021,신규,26.01~28.01,응암동,"62,000",녹번역e편한세상캐슬,0,59.97,,,769,17
7,11380,,2025-12-01,2023,신규,26.01~28.01,수색동,"65,000",DMC아트포레자이,0,84.99,,,189,17
8,11380,,2025-12-01,2025,신규,26.04~35.06,진관동,"54,530",서울은평뉴타운디에트르더퍼스트,0,59.9884,,,144,8
9,11380,사용,2025-12-01,2023,갱신,25.12~27.12,수색동,"73,000",DMCSKVIEW,0,84.9926,"70,000",,418,19
10,11380,,2025-12-01,2022,신규,25.12~26.03,응암동,"60,000",e편한세상백련산,0,84.72,,,771,4
11,11380,,2025-12-01,2024,갱신,26.02~28.02,불광동,"7,000",연신내역루체스테이션,36,17.46,"7,000",34,323-21,11
12,11380,,2025-12-01,2023,신규,26.01~28.01,수색동,"68,000",DMCSKVIEW,0,84.9926,,,418,19
13,11380,,2025-12-01,2021,신규,25.12~27.12,응암동,"60,000",녹번역e편한세상캐슬,0,59.96,,,769,13
14,11380,,2025-12-02,2023,신규,26.01~28.01,증산동,"5,000",DMC센트럴자이(3단지),350,84.92,,,258,13
15,11380,사용,2025-12-02,2009,갱신,26.02~28.02,불광동,"50,000",북한산힐스테이트1차아파트,0,59.817,"50,000",,635,11
16,11380,,2025-12-02,2022,신규,26.03~28.03,대조동,"21,300",베르디움STAY1,12,36.4302,,,241,15
17,11380,사용,2025-12-02,2019,갱신,26.02~27.02,대조동,"1,000",유진아이디움,64,14.03,"1,000",61,197-1,10
18,11380,,2025-12-02,1987,신규,26.01~28.01,신사동,"33,000",미성,0,83.27,,,140-1,8
19,11380,사용,2025-12-02,2018,갱신,26.02~28.02,응암동,"59,850",백련산힐스테이트4차,0,84.98,"57,000",,764,13
20,11380,,2025-12-02,2011,갱신,26.01~28.01,응암동,"45,045",백련산힐스테이트3차,0,59.63,"42,900",,761,15
21,11380,,2025-12-02,2022,신규,26.03~28.03,대조동,"21,300",베르디움STAY1,11,36.4302,,,241,15
22,11380,사용,2025-12-02,2023,갱신,26.01~28.01,수색동,"99,750",DMCSKVIEW,0,112.8737,"95,000",,418,7
23,11380,,2025-12-02,2020,신규,26.01~28.01,응암동,"54,700",백련산에스케이뷰아이파크,0,59.9335,,,767,7
24,11380,,2025-12-02,2020,,,응암동,"10,000",백련산해모로,120,43.13,,,768,11
25,11380,,2025-12-03,2011,신규,26.01~28.01,응암동,"49,000",백련산힐스테이트2차,0,59.95,,,760,6
26,11380,,2025-12-03,2021,신규,26.01~28.03,응암동,"14,520",녹번역e편한세상캐슬,53,39.95,,,769,7
27,11380,,2025-12-03,1997,신규,26.02~28.02,대조동,"38,000",삼성타운,0,59.4,,,231,15
28,11380,,2025-12-03,2003,신규,26.01~28.01,신사동,"28,700",뉴서울(277-2),0,60.88,,,277-2,2
29,11380,사용,2025-12-03,2018,갱신,26.02~28.02,응암동,"30,000",백련산힐스테이트4차,79,59.98,"30,000",70,764,16
30,11380,,2025-12-03,2009,갱신,26.01~27.12,진관동,"42,997",박석고개1단지힐스테이트(116~131동)임대BL2-1,0,84.72,"40,950",,102,4
31,11380,,2025-12-03,2021,신규,26.02~28.02,응암동,"61,500",녹번역e편한세상캐슬,0,59.97,,,769,10
32,11380,,2025-12-03,2024,갱신,26.01~28.01,불광동,"7,000",연신내역루체스테이션,34,17.051,"7,000",34,323-21,5
33,11380,,2025-12-03,2019,신규,26.01~28.03,녹번동,"12,578",힐스테이트녹번,48,39.006,,,282,4
34,11380,,2025-12-03,2024,신규,26.02~28.02,불광동,"5,900",LUMINO816,40,17.65,,,302-13,15
35,11380,,2025-12-03,2022,갱신,26.01~27.12,응암동,"11,912",힐스테이트녹번역,30,39.12,"11,409",,770,10
36,11380,,2025-12-03,2014,갱신,25.12~27.12,대조동,500,주주베에이,70,12.77,500,65,9-14,8
37,11380,,2025-12-03,2019,신규,26.01~28.03,녹번동,"13,560",힐스테이트녹번,52,40.02,,,282,8
38,11380,,2025-12-03,2019,신규,26.01~28.03,녹번동,"13,560",힐스테이트녹번,52,40.02,,,282,5
39,11380,,2025-12-03,2024,갱신,26.02~28.02,불광동,"6,000",연신내역루체스테이션,29,17.46,"6,000",28,323-21,7
40,11380,,2025-12-03,2024,갱신,26.02~28.02,불광동,"6,000",연신내역루체스테이션,29,17.46,"6,000",29,323-21,7
41,11380,,2025-12-03,2024,갱신,26.02~28.02,불광동,"6,000",연신내역루체스테이션,29,17.46,"6,000",29,323-21,7
42,11380,,2025-12-03,2024,갱신,26.01~28.01,불광동,"7,000",연신내역루체스테이션,34,17.051,"7,000",34,323-21,5
43,11380,,2025-12-03,2019,신규,26.01~28.03,녹번동,"13,560",힐스테이트녹번,52,40.02,,,282,6
44,11380,,2025-12-03,2019,갱신,26.01~27.12,녹번동,"11,419",래미안베라힐즈,29,43.74,"10,934",,283,6
45,11380,사용,2025-12-03,2004,갱신,25.12~27.12,증산동,"29,400",청록,0,57.85,"28,000",,169-3,7
46,11380,사용,2025-12-03,2009,갱신,26.02~28.02,진관동,"59,850",우물골2단지두산위브(245~255동)BL2-6,0,84.51,"57,000",,81,7
47,11380,,2025-12-03,2019,신규,26.01~28.03,녹번동,"12,578",힐스테이트녹번,48,39.006,,,282,8
48,11380,사용,2025-12-03,2011,갱신,25.12~26.12,응암동,"62,500",백련산힐스테이트1차,0,114.66,"60,000",,759,3
49,11380,,2025-12-03,2024,신규,26.01~28.01,불광동,"5,700",LUMINO816,39,17.02,,,302-13,13
50,11380,,2025-12-03,2024,갱신,26.01~28.01,불광동,"7,000",연신내역루체스테이션,34,17.051,"7,000",32,323-21,5
51,11380,사용,2025-12-04,2022,갱신,26.02~28.02,응암동,"74,500",힐스테이트녹번역,0,84.99,"73,000",,770,9
52,11380,,2025-12-04,2012,신규,25.12~27.12,대조동,"14,800",벽산메트로시티,30,30.14,,,4-11,9
53,11380,,2025-12-04,2023,신규,26.02~28.02,수색동,"40,000",DMCSKVIEW,160,84.9926,,,418,17
54,11380,,2025-12-04,2015,신규,26.02~28.02,진관동,"55,000",은평뉴타운기자촌11단지,0,84.82,,,150,12
55,11380,,2025-12-04,2024,갱신,26.02~28.02,불광동,"4,000",연신내역루체스테이션,47,17.051,"4,000",47,323-21,10
56,11380,,2025-12-04,2024,갱신,26.02~28.02,불광동,"4,000",연신내역루체스테이션,47,17.051,"4,000",47,323-21,10
57,11380,,2025-12-04,2019,신규,26.02~28.02,불광동,"26,000",베로니스,0,27.97,,,486-17,9
58,11380,,2025-12-04,2021,갱신,26.01~27.12,수색동,"18,538",DMC롯데캐슬더퍼스트,46,49.86,"17,654",,417,10
59,11380,사용,2025-12-04,2021,갱신,26.02~28.02,응암동,"73,500",녹번역e편한세상캐슬,0,84.94,"70,000",,769,9
60,11380,,2025-12-04,2022,신규,26.02~28.02,대조동,"20,300",베르디움STAY1,37,48.9148,,,241,25
61,11380,,2025-12-04,2013,신규,26.01~28.01,대조동,"3,000",서교아르체빌,73,32.11,,,4-5,8
62,11380,사용,2025-12-04,2004,갱신,25.12~27.12,구산동,"24,000",두일,0,83.2,"24,000",,308-3,3
63,11380,,2025-12-04,2024,갱신,26.02~28.02,불광동,"4,000",연신내역루체스테이션,47,17.051,"4,000",45,323-21,10
64,11380,,2025-12-04,2022,신규,26.02~28.02,구산동,"9,100",구산주택,62,33.95,,,198-3,15
65,11380,,2025-12-04,2019,신규,26.01~28.03,녹번동,"12,578",힐스테이트녹번,48,39.006,,,282,10
66,11380,,2025-12-04,2023,신규,26.02~28.02,증산동,"80,000",DMC센트럴자이(1단지),0,84.92,,,258,18
67,11380,,2025-12-04,2019,신규,26.01~28.03,녹번동,"12,578",힐스테이트녹번,48,39.006,,,282,3
68,11380,,2025-12-04,2009,신규,26.01~28.01,수색동,"74,000",DMC자이1단지,0,116.92,,,75,3
69,11380,,2025-12-05,2004,신규,25.12~27.12,증산동,"38,000",럭스빌(101동),0,82.58,,,174-5,2
