,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11530,,2025-11-01,2004,신규,26.01~28.01,구로동,"35,000",성삼하이츠,0,56.85,,,1275,16
1,11530,,2025-11-01,2006,신규,26.01~28.01,구로동,"5,000",구로두산위브,90,36.88,,,1278,13
2,11530,,2025-11-01,1995,신규,26.01~28.01,개봉동,"37,000",삼환,0,59.4,,,470,14
3,11530,,2025-11-01,1992,신규,25.12~27.12,구로동,"5,000",구로현대,100,56.49,,,1256,7
4,11530,,2025-11-01,1996,신규,25.11~27.11,구로동,"1,000",(750-13),53,53.97,,,750-13,1
5,11530,,2025-11-01,1999,신규,25.12~27.12,고척동,"35,000",대우,0,59.96,,,296,17
6,11530,,2025-11-01,2019,신규,26.01~28.01,항동,"36,380",하버라인3단지,0,74.85,,,242,2
7,11530,,2025-11-01,1987,신규,26.01~28.01,고척동,"10,000","우성,현대아파트",90,68.7,,,76-55,9
8,11530,,2025-11-01,2019,신규,26.01~28.01,항동,"50,000",항동중흥에스클래스베르데카운티,0,84.9416,,,236,5
9,11530,,2025-11-01,2019,신규,25.12~27.12,항동,"27,000",한양수자인에듀힐즈,80,84.8784,,,241,7
10,11530,,2025-11-01,2025,,,오류동,"15,000",천왕역모아엘가트레뷰,175,67.9639,,,362,13
11,11530,,2025-11-01,1998,,,구로동,"23,600",구로두산,0,44.64,,,1265,17
12,11530,,2025-11-01,2009,신규,26.01~28.01,고척동,"46,000",고척파크푸르지오,0,59.89,,,339,2
13,11530,,2025-11-01,2003,신규,26.01~28.01,고척동,"10,000",벽산,160,84.878,,,334,15
14,11530,사용,2025-11-01,1999,갱신,25.11~27.11,개봉동,"63,000",한마을,0,123.46,"60,000",,476,13
15,11530,사용,2025-11-01,2004,갱신,25.12~27.12,구로동,"55,000",삼성래미안,0,109.651,"52,500",,256-1,1
16,11530,,2025-11-01,1999,갱신,25.11~27.11,신도림동,"32,000",대림1,60,59.9,"28,000",40,642,20
17,11530,사용,2025-11-01,1999,갱신,25.11~27.11,개봉동,"40,950",한마을,0,59.57,"39,000",,476,7
18,11530,,2025-11-02,1997,신규,26.01~28.01,개봉동,"36,000",두산,0,59.69,,,472,4
19,11530,사용,2025-11-02,2009,갱신,25.11~27.11,고척동,"58,800",고척파크푸르지오,0,84.94,"56,000",,339,7
20,11530,,2025-11-02,2001,신규,26.01~28.01,개봉동,"50,000",현대,0,84.99,,,481,2
21,11530,,2025-11-02,1998,,,구로동,"35,000",구로두산,0,51.84,,,1265,16
22,11530,,2025-11-02,2006,신규,26.02~28.02,구로동,"40,000",덕영드림,0,56.19,,,1282,8
23,11530,,2025-11-03,1998,신규,25.11~27.11,구로동,"5,000",대영,60,50.61,,,792-107,4
24,11530,,2025-11-03,1998,신규,25.12~27.12,구로동,"38,000",이화우성,0,59.82,,,1260,7
25,11530,,2025-11-03,1999,신규,26.01~28.01,구로동,"15,000",신도림롯데아파트,140,59.68,,,1263,16
26,11530,,2025-11-03,2011,갱신,25.12~27.11,천왕동,"40,285",천왕이펜하우스3단지,0,114.85,"38,367",,278,2
27,11530,,2025-11-03,1997,신규,26.01~28.01,구로동,"5,000",금호,75,59.96,,,49,9
28,11530,,2025-11-03,1989,신규,26.01~28.01,고척동,"5,000",서울가든,120,64.39,,,141-1,12
29,11530,,2025-11-03,2011,갱신,25.12~27.11,천왕동,"40,285",천왕이펜하우스3단지,0,114.85,"38,367",,278,4
30,11530,,2025-11-03,2018,갱신,25.12~27.11,오류동,"8,533",오류동행복주택,9,29.76,"6,052",20,357,11
31,11530,,2025-11-03,2013,신규,25.12~27.12,구로동,"1,000",그린플러스구로해담채2,50,13.23,,,104-6,14
32,11530,,2025-11-03,2023,신규,25.11~26.11,구로동,"1,000",케이디타워,107,33.34,,,43-10,17
33,11530,,2025-11-03,2012,신규,25.12~26.12,구로동,800,비즈트위트그린,50,15.11,,,98-10,13
34,11530,,2025-11-03,1989,신규,26.01~28.01,고척동,"5,000",서울가든,120,84.99,,,141-1,12
35,11530,,2025-11-03,2014,신규,25.11~26.11,구로동,500,해담채3,55,13.39,,,104-3,14
36,11530,,2025-11-03,2011,신규,25.11~26.11,구로동,"1,000",하나세인스톤1차,68,21.7256,,,110-8,11
37,11530,,2025-11-03,1984,신규,25.12~27.12,구로동,"30,000",극동,0,58.19,,,314,3
