,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11200,사용,2025-12-01,2014,갱신,25.12~27.12,상왕십리동,"42,000",텐즈힐(2단지),142,84.9,"42,000",128,811,16
1,11200,,2025-12-01,1995,신규,25.12~27.12,행당동,"64,500",신동아,0,84.96,,,344,2
2,11200,사용,2025-12-01,1995,갱신,25.12~27.12,행당동,"42,000",신동아,0,59.97,"40,000",,344,15
3,11200,,2025-12-01,2016,신규,26.02~28.02,옥수동,"83,000",옥수파크힐스117동~125동,0,59.78,,,528-1,1
4,11200,,2025-12-01,1990,신규,26.01~28.01,옥수동,"65,000",현대,0,77.32,,,4,3
5,11200,,2025-12-01,1998,신규,25.12~27.12,옥수동,"10,000",극동옥정,200,56.04,,,557,9
6,11200,,2025-12-01,1998,신규,25.12~27.12,옥수동,"10,000",극동옥정,200,56.04,,,557,9
7,11200,사용,2025-12-01,2003,갱신,25.12~27.12,성수동2가,"15,000",롯데캐슬파크,260,101.995,"15,000",240,835,22
8,11200,,2025-12-01,1989,신규,26.01~28.01,응봉동,"48,000",대림(2차),0,59.91,,,97,8
9,11200,,2025-12-01,1998,신규,26.01~28.01,마장동,"58,000",현대,0,84.91,,,818,8
10,11200,,2025-12-01,1996,신규,26.01~28.04,하왕십리동,"10,000",벽산,280,84.94,,,258,15
11,11200,사용,2025-12-01,2014,갱신,25.12~27.12,행당동,"10,000",서울숲더샵,545,114.55,"10,000",540,377,36
12,11200,사용,2025-12-01,2000,갱신,26.01~28.01,행당동,"30,000",행당한진타운,163,84.71,"30,000",150,346,14
13,11200,,2025-12-01,2017,신규,25.12~27.12,성수동1가,"240,000",트리마제,0,84.5402,,,718,24
14,11200,,2025-12-02,2025,신규,26.01~28.01,성수동1가,"108,000",서울숲아이파크리버포레2차,0,59.9566,,,723,16
15,11200,,2025-12-02,2000,신규,25.12~27.12,행당동,"85,000",행당한진타운,0,114.62,,,346,3
16,11200,,2025-12-02,2014,신규,25.12~26.01,행당동,"68,750",서울숲더샵,100,84.18,,,377,20
17,11200,,2025-12-02,2001,갱신,25.12~27.12,금호동4가,"56,000",대우,0,59.97,"54,000",,800,4
18,11200,,2025-12-02,2025,신규,26.01~28.01,성수동1가,"5,000",서울숲아이파크리버포레2차,380,59.9913,,,723,22
19,11200,,2025-12-02,1986,갱신,25.12~27.12,옥수동,"55,000",극동,0,84.74,"55,000",,428,7
20,11200,,2025-12-02,2025,신규,26.02~28.02,성수동1가,"70,000",서울숲아이파크리버포레2차,199,59.9566,,,723,30
21,11200,사용,2025-12-02,2007,갱신,26.02~28.02,금호동4가,"84,000",브라운스톤금호,0,84.838,"80,000",,1507,7
22,11200,,2025-12-02,2007,신규,26.02~28.02,금호동4가,"70,000",서울숲푸르지오,220,114.55,,,340,13
23,11200,,2025-12-02,1994,신규,26.02~28.02,금호동3가,"48,000",두산,0,59.97,,,1331,15
