,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11305,,2025-11-01,2025,신규,26.01~28.01,미아동,"45,000",한화포레나미아,0,53.9875,,,705-1,18
1,11305,,2025-11-01,2006,신규,25.12~27.12,미아동,"5,000",미아동부센트레빌,180,59.96,,,474,5
2,11305,,2025-11-01,2004,신규,25.12~27.12,미아동,"5,000",에스케이북한산시티,190,114.85,,,1353,4
3,11305,사용,2025-11-01,1998,갱신,25.12~27.12,번동,"12,000",번동금호어울림,45,59.9,"12,000",40,656,3
4,11305,,2025-11-01,2025,신규,25.11~26.11,수유동,"2,000",수유아름채,135,20.7,,,47-23,17
5,11305,사용,2025-11-01,1991,갱신,25.12~27.12,번동,"17,850",주공1단지,0,41.3,"17,000",,242,9
6,11305,,2025-11-01,1991,갱신,25.11~27.11,번동,"2,000",주공1단지,68,41.3,"2,000",60,242,9
7,11305,사용,2025-11-02,2004,갱신,25.11~27.11,미아동,"27,300",벽산라이브파크,0,60,"26,000",,1354,6
8,11305,,2025-11-03,2000,신규,26.01~28.01,번동,"37,000",신원,0,84.6,,,204,17
9,11305,,2025-11-03,2021,신규,25.11~26.11,수유동,"2,000",에피소드수유838,129,29.1747,,,740,5
10,11305,,2025-11-03,2019,신규,25.12~27.12,미아동,"5,000",꿈의숲해링턴플레이스,240,99.93,,,1369,8
11,11305,사용,2025-11-04,2019,갱신,25.11~27.11,미아동,"20,000",꿈의숲해링턴플레이스,67,59.36,"20,000",61,1369,6
12,11305,,2025-11-04,2020,신규,25.11~26.11,수유동,"1,000",예도팔라티움,75,12.99,,,223-7,9
13,11305,,2025-11-04,2020,신규,25.11~26.11,수유동,"1,000",예도팔라티움,75,13.47,,,223-7,10
14,11305,,2025-11-04,2021,신규,25.11~26.11,수유동,"1,000",에피소드수유838,84,21.9946,,,740,9
15,11305,,2025-11-04,2025,신규,26.01~28.01,미아동,"47,000",한화포레나미아,0,53.985,,,705-1,17
16,11305,사용,2025-11-04,2019,갱신,25.11~27.11,미아동,"36,700",꿈의숲해링턴플레이스,68,84.67,"35,000",65,1369,5
17,11305,사용,2025-11-04,2003,갱신,25.11~27.11,미아동,"5,000",삼각산아이원,158,84.705,"5,000",150,1357,16
18,11305,,2025-11-04,2001,갱신,26.02~28.02,번동,"10,000",오동공원현대,104,117.2775,"10,000",98,760,1
19,11305,,2025-11-05,2004,신규,25.11~27.11,미아동,"49,000",에스케이북한산시티,0,114.85,,,1353,16
20,11305,,2025-11-05,2022,갱신,26.01~27.12,번동,"2,609",빌드아르떼APT,29,73,"2,485",27,432-6,6
21,11305,,2025-11-05,2010,신규,25.12~27.12,미아동,"15,000",송천센트레빌,170,84.867,,,461,9
22,11305,,2025-11-05,2004,갱신,25.11~27.11,미아동,"10,000",에스케이북한산시티,170,114.85,"10,000",160,1353,10
23,11305,사용,2025-11-05,1991,갱신,26.01~28.01,번동,"18,375",주공4단지,0,41.3,"17,500",,234,11
24,11305,사용,2025-11-05,2000,갱신,25.11~27.11,번동,"23,100",신원,0,59.96,"22,000",,204,20
25,11305,,2025-11-05,2020,신규,25.12~26.12,수유동,500,예도팔라티움,80,13.47,,,223-7,7
26,11305,,2025-11-05,2020,신규,25.12~26.12,수유동,500,예도팔라티움,80,13.47,,,223-7,7
27,11305,사용,2025-11-05,2003,갱신,25.11~27.11,미아동,"44,000",삼각산아이원,0,84.705,"44,000",,1357,2
28,11305,,2025-11-06,1995,갱신,25.11~27.11,우이동,"34,000",성원그린(103동),0,84.77,"33,000",,340,3
29,11305,사용,2025-11-06,2004,갱신,25.12~27.12,미아동,"31,500",에스케이북한산시티,0,59.98,"30,000",,1353,6
30,11305,,2025-11-06,2004,신규,26.01~28.01,미아동,"46,000",에스케이북한산시티,0,84.76,,,1353,18
