,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11410,,2025-11-01,1993,신규,25.12~27.12,홍제동,"5,000",홍제한양,155,60.06,,,82,14
1,11410,,2025-11-01,2018,신규,26.01~28.01,북아현동,"85,000",e편한세상신촌1단지,0,84.98,,,1013,3
2,11410,,2025-11-01,1994,신규,26.01~27.04,홍제동,"55,000",청구1차,0,84.78,,,453,17
3,11410,사용,2025-11-01,2000,갱신,25.11~27.11,홍제동,"50,400",홍제원현대(459-0),0,84.9,"48,000",,459,18
4,11410,,2025-11-01,2001,신규,26.01~28.01,홍제동,"30,000",홍제삼성래미안,0,32.76,,,461,5
5,11410,사용,2025-11-01,1998,갱신,25.11~27.11,북가좌동,"42,000",월드컵현대,0,59.76,"40,000",,371-1,7
6,11410,,2025-11-01,2017,신규,25.12~27.12,남가좌동,"1,000",디엠씨엘가,70,13.03,,,387,5
7,11410,,2025-11-01,1996,신규,25.12~27.12,홍제동,"33,000",유원하나,0,58.77,,,454,1
8,11410,,2025-11-01,2020,신규,25.12~27.12,홍제동,"63,000",홍제센트럴IPARK,0,59.9837,,,473,2
9,11410,,2025-11-01,1995,신규,26.01~28.01,영천동,"62,000",독립문삼호,0,84.78,,,100,6
10,11410,,2025-11-01,1999,갱신,25.11~27.02,북아현동,"20,000",두산,100,59.96,"40,950",,1009,9
11,11410,,2025-11-01,1999,신규,25.12~27.12,북아현동,"49,000",두산,0,59.96,,,1009,8
12,11410,,2025-11-01,2004,신규,25.12~27.12,북아현동,"37,000",조은1차,0,84.4,,,1-1201,7
13,11410,,2025-11-01,2018,신규,26.01~28.01,연희동,"60,000",연희파크푸르지오,0,59.9835,,,747,15
14,11410,,2025-11-01,1994,신규,26.01~28.01,홍제동,"51,000",청구1차,0,84.78,,,453,2
15,11410,,2025-11-01,2020,신규,26.01~28.01,북아현동,"44,200",힐스테이트신촌,165,84.9557,,,1017,1
16,11410,,2025-11-01,1998,갱신,25.11~27.11,남가좌동,"50,000",창덕에버빌,0,120.5,"39,000",,105-1,6
17,11410,,2025-11-01,2020,신규,25.12~27.12,남가좌동,"30,000",래미안루센티아,200,84.83,,,390,3
18,11410,,2025-11-01,1998,,,북가좌동,"42,000",월드컵현대,0,59.76,,,371-1,7
19,11410,,2025-11-01,2002,신규,26.01~28.01,홍제동,"37,500",문화촌현대,0,59.94,,,463,1
20,11410,사용,2025-11-01,2020,갱신,25.11~29.11,홍은동,"58,000",북한산두산위브,0,84.98,"58,000",,467,11
21,11410,,2025-11-01,2015,갱신,25.12~27.12,북아현동,"30,000",신촌푸르지오,250,109.0901,"20,000",200,1011,17
22,11410,사용,2025-11-01,1993,갱신,25.12~27.12,홍제동,"36,750",홍제한양,0,60.06,"35,000",,82,12
