,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11470,,2025-12-01,1986,신규,25.12~27.12,목동,"66,000",목동신시가지7,0,66.6,,,925,3
1,11470,,2025-12-01,2000,신규,25.12~27.12,목동,"80,000",부영3,0,89.61,,,908-34,6
2,11470,,2025-12-01,1986,신규,26.01~28.01,목동,"85,000",목동신시가지2,0,95.22,,,902,4
3,11470,,2025-12-01,1986,신규,26.01~28.01,목동,"85,000",목동신시가지2,0,95.22,,,902,5
4,11470,,2025-12-01,1996,갱신,25.12~27.12,목동,"31,200",두란,0,82.58,"30,200",,714-1,2
5,11470,,2025-12-01,2016,신규,26.01~28.01,신월동,"5,000",금하뜨라네,110,84.95,,,142-14,1
6,11470,,2025-12-01,1986,신규,26.02~28.02,목동,"10,000",목동신시가지3,220,64.98,,,903,14
7,11470,,2025-12-01,1986,갱신,25.12~27.12,목동,"109,000",목동신시가지3,33,116.12,"101,850",,903,7
8,11470,,2025-12-01,2000,갱신,25.12~27.12,신정동,"34,000",신정6현대,0,59.4,"33,000",,743-2,16
9,11470,,2025-12-01,2021,신규,26.01~28.01,신정동,"80,000",래미안목동아델리체(101동~118동),150,115.97,,,1326,11
10,11470,,2025-12-01,1986,신규,26.01~28.01,목동,"20,000",목동신시가지7,195,66.6,,,925,2
11,11470,,2025-12-01,2006,신규,26.01~28.01,목동,"44,000",상진지오밸리나동,0,84.78,,,743-20,3
12,11470,,2025-12-01,1987,신규,25.12~27.12,신정동,"45,000",목동신시가지9,0,53.82,,,312,12
13,11470,사용,2025-12-01,1997,갱신,26.01~28.01,목동,"39,000",목동성원(926-8),190,84.31,"39,000",160,926-8,6
14,11470,,2025-12-01,1985,신규,26.01~28.01,목동,"129,000",목동신시가지1,0,125.44,,,901,4
15,11470,,2025-12-02,2005,신규,26.01~28.01,신월동,"5,000",신월2차보람쉬움,153,82.51,,,1039,7
16,11470,,2025-12-02,1988,,,신월동,"20,000",신월시영,0,43.2,,,987-1,8
17,11470,,2025-12-02,2005,신규,26.02~28.02,신월동,"31,000",한우리(101동),0,84.39,,,467-12,4
18,11470,,2025-12-02,1997,갱신,26.01~28.01,목동,"75,000",목동청구한신아파트,60,84.76,"65,000",65,929,14
19,11470,,2025-12-02,1985,신규,26.01~28.01,신월동,"35,000",신안약수,0,68,,,591-1,5
20,11470,사용,2025-12-02,1986,갱신,25.12~27.12,목동,"36,750",목동신시가지6,0,47.94,"35,000",,911,16
21,11470,,2025-12-02,1987,신규,26.01~28.01,신정동,"53,000",목동신시가지14,0,74.19,,,329,6
22,11470,사용,2025-12-02,1986,갱신,25.12~27.12,목동,"27,600",목동신시가지7,38,53.88,"27,600",31,925,3
23,11470,,2025-12-02,2002,갱신,25.12~27.12,신정동,"5,000",로얄스위트,53,46.58,"5,000",48,913-4,4
24,11470,,2025-12-02,2009,신규,26.01~28.01,목동,"180,000",트라팰리스이스턴에비뉴,160,146.1,,,962-1,10
25,11470,,2025-12-02,1986,갱신,26.02~28.02,목동,"110,000",목동신시가지5,0,115.47,"105,000",,912,14
26,11470,,2025-12-02,2011,신규,25.12~27.12,신정동,"10,000",이펜하우스1단지,270,114.98,,,1321,10
27,11470,,2025-12-02,1986,신규,26.02~28.02,목동,"40,000",목동신시가지6,300,115.19,,,911,6
28,11470,,2025-12-02,1999,갱신,26.02~28.02,신정동,"78,000",신정현대5,0,114.24,"75,000",,1273,8
29,11470,,2025-12-02,1997,신규,25.12~27.12,목동,"30,000",목동청구한신아파트,160,84.77,,,929,7
30,11470,사용,2025-12-02,1988,갱신,25.12~27.12,신정동,"45,000",목동신시가지12,0,66.78,"43,000",,326,1
31,11470,,2025-12-02,2021,신규,26.02~28.02,신정동,"94,000",래미안목동아델리체(101동~118동),0,84.72,,,1326,4
32,11470,사용,2025-12-02,1987,갱신,25.12~27.12,신정동,"63,000",목동신시가지10,70,105.58,"60,000",70,311,6
33,11470,,2025-12-02,2011,갱신,25.12~27.12,신정동,"65,000",이펜하우스5단지,0,114.73,"65,000",,1318,8
34,11470,,2025-12-02,1987,신규,26.02~28.02,신정동,"75,000",목동신시가지9,40,106.93,,,312,2
35,11470,,2025-12-02,2003,신규,25.12~27.12,신정동,"38,300",동림,0,84.47,,,1019-4,1
36,11470,,2025-12-02,1986,신규,26.02~28.02,목동,"75,000",목동신시가지7,0,66.6,,,925,8
37,11470,,2025-12-02,1987,신규,26.02~28.02,신정동,"105,000",목동신시가지14,0,129.33,,,329,5
38,11470,,2025-12-02,1988,신규,26.01~28.01,신월동,"20,000",신월시영,0,43.2,,,987-1,8
39,11470,,2025-12-02,1987,갱신,26.01~27.01,신정동,"47,000",목동신시가지8,0,54.94,"37,480",,314,5
40,11470,,2025-12-02,1986,신규,26.03~28.03,목동,"33,000",목동신시가지6,0,47.94,,,911,5
41,11470,,2025-12-02,1986,신규,26.02~28.02,목동,"50,000",목동신시가지3,160,95.03,,,903,4
42,11470,,2025-12-02,1988,신규,26.02~28.02,신정동,"10,000",목동신시가지11,110,51.48,,,325,5
43,11470,,2025-12-02,1988,신규,26.02~28.02,신정동,"36,000",목동신시가지11,0,51.48,,,325,3
44,11470,,2025-12-03,2019,신규,26.01~28.03,신정동,"7,776",이든채(101동~104동),41,44.28,,,1320-8,11
45,11470,사용,2025-12-03,1986,갱신,26.01~28.01,목동,"46,000",목동신시가지7,0,59.39,"44,000",,925,1
46,11470,,2025-12-03,2023,신규,26.01~28.01,신월동,"5,000",조양휴캐슬,145,62.41,,,411-6,7
47,11470,,2025-12-03,1988,신규,26.02~28.02,신정동,"50,900",목동신시가지12,0,71.64,,,326,4
48,11470,,2025-12-03,1986,신규,26.02~28.02,목동,"3,000",목동신시가지6,160,47.94,,,911,9
49,11470,사용,2025-12-03,2020,갱신,26.02~28.02,신월동,"40,000",목동센트럴아이파크위브4단지,71,59.68,"40,000",60,1078,2
50,11470,,2025-12-03,2005,신규,26.01~28.01,신정동,"53,000",동일하이빌2단지,0,115.321,,,1311,6
51,11470,,2025-12-03,2019,신규,26.01~28.03,신정동,"9,164",이든채(101동~104동),32,39.48,,,1320-8,1
52,11470,,2025-12-03,2019,신규,26.01~28.03,신정동,"9,720",이든채(101동~104동),37,44.28,,,1320-8,10
53,11470,사용,2025-12-03,2016,갱신,26.01~28.01,신정동,"94,500",목동힐스테이트,0,84.98,"90,000",,1323,12
54,11470,,2025-12-03,2019,신규,26.01~28.03,신정동,"9,720",이든채(101동~104동),37,44.28,,,1320-8,7
55,11470,,2025-12-03,1998,신규,26.02~28.02,목동,"93,000",진도1,0,84.96,,,935,4
56,11470,사용,2025-12-03,1985,갱신,26.02~28.02,목동,"73,500",목동신시가지1,0,65.34,"70,000",,901,7
57,11470,사용,2025-12-03,1987,갱신,26.01~28.01,신정동,"80,000",목동신시가지10,0,105.58,"80,000",,311,11
58,11470,,2025-12-03,1987,신규,26.01~28.01,신정동,"80,000",목동신시가지13,0,98.63,,,327,1
59,11470,,2025-12-03,1986,신규,26.02~28.02,목동,"100,000",목동신시가지2,100,152.64,,,902,2
60,11470,,2025-12-03,2006,신규,26.02~28.02,신월동,"15,000",양천벽산블루밍3단지,120,84.77,,,1048,3
61,11470,,2025-12-03,1995,신규,26.01~28.01,신정동,"68,000",현대,0,84.84,,,1252,18
62,11470,,2025-12-03,1988,신규,26.02~28.02,신월동,"3,000",신월시영,70,50.67,,,987-1,6
63,11470,사용,2025-12-03,1987,갱신,26.02~28.02,신정동,"57,750",목동신시가지13,0,70.73,"55,000",,327,2
64,11470,,2025-12-03,2006,신규,26.01~28.01,목동,"200,000",하이페리온2,0,155.586,,,961,15
65,11470,,2025-12-03,2006,갱신,26.01~27.01,목동,"100,000",하이페리온2,400,155.586,"105,000",295,961,25
66,11470,,2025-12-03,2021,신규,26.01~28.01,신정동,"55,000",래미안목동아델리체(101동~118동),60,59.82,,,1326,1
67,11470,,2025-12-03,1987,신규,26.02~28.02,신정동,"55,000",목동신시가지14,0,71.4,,,329,17
68,11470,,2025-12-03,2019,신규,26.01~28.03,신정동,"9,720",이든채(101동~104동),37,44.28,,,1320-8,11
69,11470,,2025-12-03,2019,신규,26.01~28.03,신정동,"9,720",이든채(101동~104동),37,44.28,,,1320-8,14
70,11470,,2025-12-03,1986,,,목동,"50,000",목동신시가지5,360,143.36,,,912,5
71,11470,,2025-12-03,2005,신규,26.02~28.02,목동,"60,000",웨스트빌(102동),0,81.216,,,954,7
72,11470,,2025-12-04,2000,신규,26.02~28.02,목동,"20,000",부영2,500,141.7,,,908-28,15
73,11470,,2025-12-04,2011,신규,26.01~28.01,신정동,"50,000",이펜하우스3단지,0,84.96,,,1316,3
74,11470,,2025-12-04,1988,신규,26.01~28.01,신정동,"30,000",목동신시가지12,40,56.76,,,326,1
75,11470,,2025-12-04,1997,신규,26.01~28.01,목동,"88,000",목동현대1,0,59.9,,,932,18
76,11470,사용,2025-12-04,2004,갱신,26.01~28.01,목동,"91,350",금호어울림,0,133.03,"87,000",,951,12
77,11470,,2025-12-04,1986,신규,26.02~28.02,목동,"85,000",목동신시가지5,0,95.06,,,912,1
78,11470,,2025-12-04,1986,갱신,26.02~28.02,목동,"50,000",목동신시가지7,35,66.6,"50,000",,925,4
79,11470,사용,2025-12-04,1986,갱신,25.12~27.12,목동,"87,000",목동신시가지6,0,95.03,"84,000",,911,1
80,11470,,2025-12-04,1988,갱신,26.02~27.02,신정동,"5,000",목동신시가지12,130,71.64,"5,000",123,326,5
