,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11440,,2025-12-01,2019,신규,25.12~28.01,신수동,"17,440",신촌숲아이파크,70,59.376,,,462,17
1,11440,,2025-12-01,1999,신규,26.02~28.02,대흥동,"63,000",대흥동태영아파트,0,59.4,,,660,8
2,11440,,2025-12-01,2005,신규,26.01~28.01,상암동,"85,000",상암월드컵파크6단지,0,104.32,,,1689,5
3,11440,,2025-12-01,2019,,26.01~27.12,신수동,"20,213",신촌숲아이파크,32,59.376,,,462,4
4,11440,,2025-12-01,1999,갱신,26.01~28.01,현석동,"5,000",밤섬힐스테이트,260,59.4,"5,000",200,220,10
5,11440,,2025-12-01,2003,신규,26.01~28.01,연남동,"50,000",코오롱,50,59.76,,,573,11
6,11440,사용,2025-12-01,1986,갱신,26.02~28.04,성산동,"40,000",성산시영(유원),0,59.43,"39,000",,446,14
7,11440,,2025-12-01,1999,신규,26.02~28.02,대흥동,"20,000",대흥동태영아파트,180,59.4,,,660,21
8,11440,,2025-12-01,2011,갱신,26.02~27.01,신공덕동,"5,000",kcc웰츠,600,106.27,"5,000",550,171,27
9,11440,,2025-12-01,1998,,,도화동,"55,650",도화현대,0,84.42,,,547,4
10,11440,,2025-12-01,2020,신규,25.12~27.12,서교동,"1,520",서교동효성해링턴타워,57,17.93,,,494,9
11,11440,,2025-12-01,2020,신규,25.12~27.11,대흥동,"1,000",마포그랑자이,120,84.99,,,806,10
12,11440,,2025-12-01,2022,신규,25.12~27.05,아현동,"85,000",더클래시,0,59.97,,,804,10
13,11440,,2025-12-01,2019,신규,25.12~28.01,신수동,"17,440",신촌숲아이파크,70,59.376,,,462,14
14,11440,사용,2025-12-02,2005,갱신,26.02~28.02,상암동,"30,000",상암월드컵파크5단지,165,104.69,"30,000",155,1658,7
15,11440,,2025-12-02,2019,갱신,26.01~28.01,창전동,"74,000",마포웨스트리버태영데시앙,35,74.791,"74,000",,449,14
16,11440,,2025-12-02,2022,신규,25.12~27.12,망원동,"5,000",솔루체2차아파트,160,46.11,,,525,3
17,11440,,2025-12-02,2016,갱신,26.02~28.02,현석동,"115,500",래미안웰스트림,0,114.95,"110,000",,225,18
18,11440,,2025-12-02,2005,신규,26.02~28.02,서교동,"1,000",대우미래사랑,90,34.29,,,487,6
19,11440,,2025-12-02,1986,신규,26.02~28.02,성산동,"32,000",성산시영(선경),0,50.54,,,446,13
20,11440,,2025-12-02,1986,신규,26.01~28.01,성산동,"33,000",성산시영(선경),0,50.54,,,446,12
21,11440,,2025-12-02,2012,갱신,26.06~28.06,서교동,"165,000",메세나폴리스,0,142.034,"150,000",,490,8
22,11440,,2025-12-02,2019,신규,26.02~28.02,망원동,"73,000",마포한강아이파크,0,59.3883,,,521,11
23,11440,,2025-12-02,2003,신규,26.02~28.02,신공덕동,"20,000",신공덕래미안3차,190,59.96,,,161,7
24,11440,,2025-12-02,1986,갱신,25.12~27.12,성산동,"3,000",성산시영(대우),82,50.03,"3,000",78,446,13
25,11440,,2025-12-02,2019,갱신,26.01~27.12,신수동,"13,448",신촌숲아이파크,97,59.376,"19,502",,462,18
26,11440,사용,2025-12-02,1991,갱신,26.02~28.02,도화동,"73,500",우성,0,141.515,"70,000",,82,6
27,11440,사용,2025-12-02,2015,갱신,26.03~28.03,아현동,"72,400",공덕자이,0,59.99,"69,000",,800,5
28,11440,,2025-12-02,2020,신규,26.01~28.01,서교동,"13,760",서교동효성해링턴타워,73,37.17,,,494,13
29,11440,,2025-12-02,2025,신규,26.01~28.01,신공덕동,"70,000",신공덕아이파크,0,49.7,,,178,30
30,11440,,2025-12-02,1986,,,성산동,"33,000",성산시영(선경),0,50.54,,,446,12
31,11440,,2025-12-02,1999,신규,26.02~28.02,성산동,"35,000",성산동성,0,60,,,597,4
32,11440,사용,2025-12-02,2010,갱신,26.02~28.01,하중동,"175,000",한강밤섬자이,0,168.15,"168,000",,101,20
33,11440,,2025-12-02,2005,신규,26.01~28.01,서교동,"3,000",대우미래사랑,130,57.36,,,487,2
34,11440,,2025-12-02,2014,신규,25.12~26.12,대흥동,"1,000",서희스타힐스,90,12.85,,,12-41,8
35,11440,사용,2025-12-02,2001,갱신,25.12~27.12,서교동,"32,000",광남푸른마을,20,73.23,"32,000",,381-4,3
36,11440,,2025-12-02,2016,신규,25.12~27.12,성산동,"5,000",블룸에비뉴,94,30.005,,,669,3
37,11440,,2025-12-02,1986,신규,25.12~27.12,성산동,"30,000",성산시영(대우),0,50.03,,,446,14
38,11440,,2025-12-02,1986,갱신,26.01~28.01,성산동,"27,760",성산시영(선경),0,50.54,"26,460",,446,12
39,11440,,2025-12-02,2010,갱신,26.01~27.12,상암동,"11,042",상암월드컵파크10단지,0,49.58,"10,628",,1736,5
40,11440,,2025-12-03,2016,신규,26.03~28.03,용강동,"50,000",이편한세상마포리버파크,160,59.98,,,508,12
41,11440,,2025-12-03,2015,갱신,25.12~27.12,아현동,"110,000",공덕자이,0,114.99,"92,000",,800,8
42,11440,,2025-12-03,2004,신규,26.03~28.03,서교동,"54,000",함성참좋은,0,95.54,,,247-72,6
43,11440,,2025-12-03,1999,갱신,25.12~27.12,공덕동,"64,422",공덕1삼성래미안,0,84.94,"61,354",,371,2
44,11440,사용,2025-12-03,2005,갱신,26.01~28.04,상암동,"63,000",상암월드컵파크7단지,0,84.74,"60,000",,1660,10
45,11440,,2025-12-03,2010,갱신,26.01~27.12,상암동,"5,005",상암월드컵파크10단지,34,49.58,"4,817",,1736,10
46,11440,,2025-12-03,2014,신규,26.01~27.01,대흥동,"1,000",서희스타힐스,90,12.85,,,12-41,15
47,11440,,2025-12-03,1986,신규,26.01~28.01,성산동,"32,300",성산시영(유원),0,59.43,,,446,8
48,11440,사용,2025-12-03,2023,갱신,25.12~27.12,아현동,"51,400",마포푸르지오더센트럴,0,38.79,"49,000",,275-2,14
49,11440,사용,2025-12-03,1997,갱신,26.02~28.02,토정동,"55,000",한강삼성,10,59.76,"55,000",,138,16
50,11440,,2025-12-03,1998,,,아현동,"46,800",서서울삼성,0,48.92,,,692,10
51,11440,,2025-12-03,2015,신규,25.12~27.12,아현동,"80,000",공덕자이,0,59.99,,,800,14
52,11440,,2025-12-03,1997,갱신,26.01~28.01,염리동,"50,000",상록,0,58.71,"45,000",,515-1,14
53,11440,,2025-12-03,2023,신규,26.01~28.01,아현동,"56,800",마포푸르지오더센트럴,0,40.59,,,275-2,5
54,11440,,2025-12-03,2014,,,상수동,"95,000",래미안밤섬리베뉴Ⅱ,0,84.92,,,398,14
55,11440,,2025-12-03,2019,갱신,26.01~27.12,신수동,"20,213",신촌숲아이파크,32,59.751,"19,502",,462,6
56,11440,,2025-12-03,2011,갱신,26.01~27.12,공덕동,"1,672",래미안공덕5차,32,39.979,"1,672",,469,3
57,11440,,2025-12-03,2012,신규,25.12~26.12,마포동,"10,000",비체힐리버뷰,15,18.7586,,,449,6
58,11440,,2025-12-03,1986,갱신,25.12~27.12,성산동,"23,500",성산시영(선경),0,50.54,"23,500",,446,14
59,11440,사용,2025-12-03,1991,갱신,25.12~27.12,도화동,"49,350",우성,0,68.94,"47,000",,82,13
60,11440,,2025-12-03,2019,갱신,26.01~27.12,신수동,"20,213",신촌숲아이파크,32,59.751,"19,502",,462,13
61,11440,,2025-12-03,2006,신규,26.03~28.03,상암동,"81,000",상암월드컵파크4단지,0,104.78,,,1655,5
62,11440,,2025-12-03,2022,신규,26.01~28.03,아현동,"14,080",더클래시,52,43.27,,,804,7
63,11440,,2025-12-03,1998,신규,26.01~28.01,아현동,"60,000",서서울삼성,0,84.89,,,692,15
64,11440,,2025-12-04,1986,신규,26.01~28.01,성산동,"3,000",성산시영(유원),140,59.43,,,446,14
65,11440,,2025-12-04,1997,신규,26.01~28.01,망원동,"38,000",미원2,0,55.29,,,433-9,4
66,11440,,2025-12-04,2025,신규,25.12~26.12,노고산동,"3,000",빌리브디에이블,230,38.39,,,129,19
67,11440,,2025-12-04,2019,신규,26.01~28.01,신수동,"100,000",신촌숲아이파크,0,84.912,,,462,6
68,11440,,2025-12-04,2014,신규,26.01~28.01,아현동,"76,000",마포래미안푸르지오3단지,0,59.9452,,,777,22
69,11440,,2025-12-04,2004,신규,26.02~28.02,도화동,"65,000",한화오벨리스크,0,59,,,555,16
70,11440,,2025-12-04,2014,신규,26.01~28.01,아현동,"30,000",마포래미안푸르지오3단지,180,59.9656,,,777,12
71,11440,,2025-12-04,1991,신규,26.01~28.01,도화동,"55,000",우성,0,68.94,,,82,9
72,11440,,2025-12-04,2021,갱신,25.12~26.11,공덕동,"108,000",공덕SK리더스뷰,0,84.93,"98,000",,479,11
73,11440,,2025-12-04,2012,신규,26.01~28.01,서교동,"10,000",메세나폴리스,650,122.867,,,490,22
74,11440,,2025-12-04,1986,갱신,26.01~28.01,성산동,"30,000",성산시영(선경),0,50.54,"27,000",,446,10
75,11440,,2025-12-04,2005,갱신,25.12~26.06,창전동,"65,000",창전동현대홈타운,0,59.651,"65,000",,440,11
76,11440,,2025-12-04,1997,갱신,26.03~28.03,염리동,"49,000",상록,0,58.71,"49,000",,515-1,19
77,11440,,2025-12-04,2000,신규,26.02~28.02,신공덕동,"90,000",신공덕1차삼성래미안1아파트,80,114.75,,,155,8
78,11440,사용,2025-12-04,2005,갱신,25.12~27.12,창전동,"71,000",창전동현대홈타운,0,84.978,"68,000",,440,4
79,11440,사용,2025-12-04,2000,갱신,26.02~28.02,도화동,"40,000",현대홈타운,90,113.25,"40,000",90,353,3
80,11440,,2025-12-04,2019,갱신,26.01~27.12,신수동,"20,213",신촌숲아이파크,32,59.751,"19,502",,462,6
81,11440,,2025-12-04,2022,신규,26.01~28.03,아현동,"14,080",더클래시,52,43.64,,,804,4
82,11440,,2025-12-04,2020,갱신,26.02~28.02,대흥동,"45,000",마포그랑자이,170,59.96,"40,000",152,806,15
83,11440,,2025-12-04,1991,갱신,25.12~27.12,도화동,"45,000",우성,0,79.97,"43,000",,82,1
84,11440,,2025-12-04,1994,신규,25.12~27.12,중동,"55,000",DMC마포청구아파트,0,84.9,,,390,5
85,11440,사용,2025-12-04,2023,갱신,25.12~27.12,신수동,"39,900",신수동르끌레브아파트,0,33.62,"38,000",,400-1,4
86,11440,사용,2025-12-04,2015,갱신,26.01~28.01,용강동,"10,500",래미안마포리버웰,315,84.99,"10,000",300,502,19
87,11440,,2025-12-04,2014,신규,26.02~28.02,대흥동,"108,000",마포자이2차,0,84.95,,,804,2
88,11440,,2025-12-04,2001,신규,26.01~28.01,중동,"47,000",마포중동현대,0,59.88,,,392,20
89,11440,사용,2025-12-05,2020,갱신,26.02~28.02,서교동,"13,760",서교동효성해링턴타워,75,37.17,"13,760",72,494,10
90,11440,,2025-12-05,2016,신규,26.02~28.02,현석동,"100,000",래미안웰스트림,40,84.9,,,225,27
91,11440,사용,2025-12-05,2014,갱신,26.02~28.02,아현동,"95,000",마포래미안푸르지오3단지,0,84.5978,"92,000",,777,24
92,11440,,2025-12-05,2000,갱신,26.01~28.01,도화동,"53,000",현대홈타운,0,84.95,"43,000",,353,4
93,11440,사용,2025-12-05,2001,갱신,26.02~28.02,창전동,"8,000",신촌금호,155,59.21,"8,000",150,438,3
94,11440,사용,2025-12-05,2020,갱신,26.03~28.03,서교동,"13,760",서교동효성해링턴타워,76,37.17,"13,760",73,494,9
95,11440,,2025-12-05,2005,신규,26.02~28.02,상암동,"82,500",상암월드컵파크5단지,0,104.69,,,1658,8
96,11440,사용,2025-12-05,2015,갱신,25.12~27.12,아현동,"84,000",공덕자이,0,84.99,"80,000",,800,5
97,11440,,2025-12-05,1999,갱신,26.02~28.02,대흥동,"27,500",대흥동태영아파트,210,84.77,"25,000",210,660,1
98,11440,,2025-12-05,2005,신규,26.02~28.02,상암동,"82,500",상암월드컵파크5단지,0,104.69,,,1658,8
99,11440,,2025-12-05,2015,신규,26.02~28.02,아현동,"96,000",공덕자이,0,84.99,,,800,7
100,11440,,2025-12-05,2016,신규,26.02~28.01,성산동,"6,276",가좌행복주택,21,29.66,,,134-2,5
101,11440,,2025-12-05,2004,신규,26.02~28.02,서교동,"57,000",기정MAY(247-112),0,82.54,,,247-112,7
102,11440,,2025-12-05,1986,갱신,26.01~28.01,성산동,"34,000",성산시영(유원),0,59.43,"32,000",,446,4
103,11440,사용,2025-12-05,2013,갱신,25.12~27.04,신공덕동,"69,150",공덕아이파크,0,59.98,"66,150",,174,5
104,11440,사용,2025-12-05,2004,갱신,26.05~28.05,도화동,"59,000",한화오벨리스크,0,59,"57,000",,555,4
105,11440,,2025-12-05,2016,신규,25.12~27.12,현석동,"30,000",래미안웰스트림,200,84.9,,,225,18
106,11440,,2025-12-05,1997,갱신,26.03~28.03,염리동,"49,000",상록,0,58.71,"49,000",,515-1,19
107,11440,사용,2025-12-05,1997,갱신,26.01~28.01,염리동,"36,400",상록,0,58.71,"34,700",,515-1,7
108,11440,,2025-12-05,2004,신규,26.01~28.01,도화동,"41,000",한화오벨리스크,0,38.88,,,555,14
109,11440,,2025-12-05,2021,신규,26.02~28.03,염리동,"93,000",마포프레스티지자이,0,59.8772,,,532,16
110,11440,사용,2025-12-05,2007,갱신,25.12~27.12,창전동,"78,700",서강예가,0,84.988,"75,000",,444,12
111,11440,사용,2025-12-06,2010,갱신,26.01~28.01,상암동,"57,750",상암월드컵파크12단지,0,84.89,"55,000",,1743,3
112,11440,,2025-12-06,2014,신규,25.12~27.12,대흥동,"1,000",서희스타힐스,85,12.85,,,12-41,18
113,11440,,2025-12-06,2000,신규,26.01~28.01,망원동,"40,000",대상3,0,59.61,,,491,12
114,11440,,2025-12-06,2010,신규,25.12~27.12,상암동,"2,000",상암월드컵파크9단지,252,84.94,,,1752,15
115,11440,,2025-12-06,2016,신규,26.03~28.03,합정동,"10,000",마포한강2차푸르지오,400,83.45,,,473,6
116,11440,,2025-12-06,1991,신규,26.02~28.02,도화동,"63,000",우성,0,79.97,,,82,14
117,11440,,2025-12-06,2003,신규,26.04~28.04,신공덕동,"15,000",신공덕래미안3차,200,59.96,,,161,18
118,11440,사용,2025-12-06,2009,갱신,25.12~27.12,성산동,"57,400",월드컵아이파크(667),0,59.73,"55,000",,667,13
119,11440,사용,2025-12-06,2000,갱신,25.12~27.12,도화동,"67,200",현대홈타운,0,84.95,"64,000",,353,15
120,11440,,2025-12-06,2000,신규,26.01~26.07,신공덕동,"5,000",신공덕1차삼성래미안1아파트,300,84.9,,,155,14
121,11440,사용,2025-12-06,2009,갱신,26.01~28.01,신공덕동,"5,000",브라운스톤공덕아파트,260,59.89,"5,000",250,170,13
122,11440,,2025-12-06,2022,,,염리동,"78,000",마포자이더센트리지(102동~112동),0,59.99,,,533,6
123,11440,,2025-12-06,2007,신규,26.03~28.03,성산동,"45,000",성일빌딩,0,115.65,,,114-3,4
124,11440,사용,2025-12-06,2018,갱신,26.01~28.01,공덕동,"109,200",공덕더샵,0,84.9596,"104,000",,478,18
125,11440,,2025-12-06,1998,갱신,25.12~26.12,신수동,"6,000",신수동성원,158,84.96,"6,000",140,190,1
126,11440,사용,2025-12-06,2014,갱신,26.02~28.02,아현동,"98,700",마포래미안푸르지오1단지,0,84.8919,"94,000",,777,18
127,11440,,2025-12-06,2021,신규,26.02~28.02,염리동,"80,000",마포프레스티지자이,140,84.7352,,,532,16
128,11440,사용,2025-12-06,2003,갱신,26.02~28.02,염리동,"97,650",마포자이,0,84.692,"93,000",,521,14
129,11440,,2025-12-06,2021,신규,26.02~28.02,염리동,"94,500",마포프레스티지자이,0,59.9413,,,532,7
130,11440,,2025-12-06,1996,신규,26.01~28.01,도화동,"53,000",도화동현대,0,54.72,,,357,11
131,11440,,2025-12-06,2022,신규,26.02~28.02,아현동,"87,000",더클래시,0,59.97,,,804,14
132,11440,,2025-12-06,1999,,,대흥동,"89,500",대흥동태영아파트,0,84.77,,,660,7
133,11440,사용,2025-12-06,2003,갱신,26.01~28.01,염리동,"126,000",마포자이,0,113.803,"120,000",,521,2
134,11440,,2025-12-06,1988,갱신,26.02~28.02,공덕동,"66,000",마포현대,0,84.87,"60,000",,188-108,6
135,11440,,2025-12-06,2004,신규,26.02~27.02,노고산동,"1,000",신촌포스빌,105,29.03,,,1-3,11
