,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11350,,2025-12-01,1989,갱신,25.12~27.12,상계동,"19,000",상계주공14(고층),0,45.55,"20,000",,626,7
1,11350,,2025-12-01,1986,갱신,25.12~26.12,월계동,"20,000",미륭,0,51.48,"19,000",,13,11
2,11350,,2025-12-01,1983,갱신,25.12~26.08,월계동,"5,000",동신,50,91.6,"3,000",70,436,2
3,11350,,2025-12-01,1992,신규,25.12~27.12,월계동,"2,000",주공2,73,44.94,,,556,15
4,11350,,2025-12-01,1993,신규,26.01~28.01,하계동,"65,000",한신동성,0,112.24,,,256-5,14
5,11350,,2025-12-01,1995,신규,26.02~28.02,중계동,"30,000",건영3,180,84.9,,,360-15,7
6,11350,사용,2025-12-01,1988,갱신,26.01~28.01,상계동,"24,000",상계주공7(고층),0,49.94,"23,000",,691,5
7,11350,사용,2025-12-01,1987,갱신,25.12~27.12,상계동,"21,700",상계주공3(고층),0,58.01,"20,700",,730-2,7
8,11350,,2025-12-01,1988,갱신,25.12~28.12,상계동,"1,000",한신2차,45,45.92,"1,500",,451,5
9,11350,사용,2025-12-01,1995,갱신,26.02~28.02,공릉동,"25,200",삼익포레스트아파트,0,51.03,"24,000",,737,5
10,11350,,2025-12-01,1988,신규,26.02~28.02,상계동,"36,000",보람아파트,0,79.25,,,639,6
11,11350,,2025-12-01,1999,신규,26.01~28.01,하계동,"25,000",학여울청구,130,84.77,,,354,3
12,11350,,2025-12-01,2013,신규,25.12~26.11,공릉동,"1,000",한일휴니스빌,60,13.62,,,683-14,16
13,11350,,2025-12-01,1988,신규,25.12~27.12,하계동,"2,000",한신1,85,35.28,,,284,6
14,11350,사용,2025-12-01,1995,갱신,26.02~28.02,월계동,"13,500",사슴3,6,39.6,"13,500",3,320-11,8
15,11350,,2025-12-01,1999,신규,26.01~28.01,하계동,"25,000",학여울청구,130,84.77,,,354,3
16,11350,,2025-12-01,1997,신규,26.01~28.01,하계동,"58,000",하계2현대,0,84.51,,,288,14
17,11350,,2025-12-01,1998,신규,26.02~28.02,월계동,"5,000",대우,150,134.64,,,775,9
18,11350,,2025-12-01,2020,신규,25.12~28.01,월계동,"12,160",월계센트럴아이파크,50,59.99,,,951,1
19,11350,,2025-12-01,1986,신규,26.01~28.01,월계동,"23,000",미성,0,50.14,,,13,8
20,11350,,2025-12-01,2020,신규,25.12~28.01,월계동,"12,160",월계센트럴아이파크,50,59.99,,,951,10
21,11350,사용,2025-12-01,2000,갱신,25.12~27.12,월계동,"29,400",현대,0,59.95,"28,000",,929,26
22,11350,,2025-12-01,1999,신규,25.12~27.12,하계동,"31,000",우방,0,59.74,,,353,2
23,11350,사용,2025-12-01,1993,갱신,25.12~27.12,하계동,"52,500",삼익선경,0,107.95,"50,000",,255-1,6
24,11350,사용,2025-12-01,2000,갱신,26.01~28.01,공릉동,"57,000",공릉해링턴플레이스,0,134.914,"55,000",,106,14
25,11350,,2025-12-01,1988,신규,26.02~28.02,상계동,"28,000",상계주공11(고층),0,49.94,,,652,2
26,11350,,2025-12-01,1986,갱신,25.12~27.12,월계동,"2,000",미륭,80,51.48,"1,000",63,13,4
27,11350,,2025-12-01,1988,신규,25.12~27.12,상계동,"16,289","상계주공15(고층,공무원임대)",0,49.94,,,624,15
28,11350,,2025-12-01,1996,신규,26.02~28.02,중계동,"15,000",청구3,220,84.77,,,360-2,2
29,11350,,2025-12-01,1998,신규,26.01~28.01,상계동,"3,000",은빛1단지,130,59.95,,,1255,2
30,11350,사용,2025-12-01,1987,갱신,26.01~28.01,상계동,"3,000",상계주공2(고층),100,58.01,"3,000",95,740,9
31,11350,,2025-12-02,1998,신규,26.02~28.02,중계동,"47,500",양지마을(대림)1,0,84.9,,,587,6
