,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11500,,2025-11-01,2025,신규,25.12~27.12,내발산동,"18,400",센터스퀘어발산,61,43.97,,,767,5
1,11500,,2025-11-01,2025,신규,26.01~28.01,내발산동,"5,500",센터스퀘어발산,100,41.02,,,767,13
2,11500,,2025-11-01,2021,갱신,25.11~27.11,화곡동,"38,000",센트럴파크아파트,0,48.65,"44,000",,900-47,13
3,11500,,2025-11-01,2019,신규,26.01~28.01,염창동,"70,000",e편한세상염창,0,59.8873,,,309,20
4,11500,사용,2025-11-01,1999,갱신,25.11~27.11,가양동,"60,000",중앙하이츠,0,119.85,"60,000",,1467,7
5,11500,,2025-11-01,2007,신규,26.01~28.01,염창동,"70,000",강변코아루,0,84.77,,,303,10
6,11500,,2025-11-01,2017,신규,25.11~27.11,마곡동,"85,000",마곡13단지힐스테이트마스터,0,84.9805,,,748,6
7,11500,사용,2025-11-01,2005,갱신,25.11~27.11,방화동,"44,100",방화3차우림필유,0,84.77,"42,000",,546-1,1
8,11500,,2025-11-01,1987,신규,26.01~28.01,화곡동,"34,000",미성아파트(연립),0,81.89,,,409-248,2
9,11500,,2025-11-01,1992,신규,26.01~28.01,가양동,"44,000",가양6단지,0,58.65,,,1485,8
10,11500,,2025-11-01,1999,신규,26.01~28.01,마곡동,"41,500",벽산,0,59.98,,,429,12
11,11500,,2025-11-01,2013,신규,25.11~27.10,화곡동,"1,000",세교예지안2차,60,18.83,,,925-11,7
12,11500,사용,2025-11-01,2017,갱신,25.12~27.12,마곡동,"78,000",마곡13단지힐스테이트마스터,0,84.9805,"75,000",,748,5
13,11500,,2025-11-01,1994,신규,25.12~27.12,등촌동,"46,000",부영,0,80.64,,,691-3,12
14,11500,사용,2025-11-01,1999,갱신,25.12~27.12,염창동,"47,250",동아3,0,59.7,"45,000",,258-1,17
15,11500,,2025-11-01,2012,신규,25.11~26.11,화곡동,"6,000",경동엠파이어스테이트,25,14.315,,,1111-3,5
16,11500,,2025-11-01,2004,갱신,25.12~26.12,염창동,"10,000",이너스내안에,98,59.9,"15,000",73,254-2,1
17,11500,,2025-11-01,2013,신규,25.11~27.10,화곡동,"6,900",한양아이클래스,5,13.75,,,926-5,6
18,11500,,2025-11-01,1992,신규,25.12~27.12,가양동,"2,000",가양2단지(성지),100,39.6,,,1461,13
19,11500,,2025-11-01,1992,신규,25.12~27.12,가양동,"29,000",가양2단지(성지),0,39.6,,,1461,4
20,11500,사용,2025-11-01,1994,갱신,25.11~27.11,염창동,"58,800",태진한솔,0,84.97,"56,000",,263,13
21,11500,,2025-11-01,2013,신규,25.12~26.12,화곡동,500,한양아이클래스,45,13.79,,,926-5,12
22,11500,,2025-11-02,2007,신규,26.02~28.02,내발산동,"65,000",마곡수명산파크3단지,0,84.53,,,751,7
23,11500,사용,2025-11-02,2006,갱신,25.11~27.11,내발산동,"44,800",천우네오젠아파트,0,83.32,"43,000",,665-17,7
24,11500,,2025-11-02,2017,갱신,26.01~28.01,마곡동,"5,000",마곡힐스테이트,300,84.98,"5,000",260,1589,15
25,11500,,2025-11-02,2002,신규,26.01~28.01,화곡동,"12,200",로즈힐(1101-3),0,39.76,,,1101-3,2
26,11500,,2025-11-02,2015,갱신,26.03~28.02,화곡동,"70,000",강서힐스테이트,0,59.99,"62,000",,1165,15
27,11500,,2025-11-02,1999,신규,26.01~28.01,등촌동,"60,000",한사랑2삼성,0,84.96,,,634-2,14
28,11500,,2025-11-02,1994,신규,26.01~28.01,방화동,"32,000",마곡중앙하이츠아파트,0,51.03,,,852,6
29,11500,,2025-11-02,2017,신규,26.01~28.01,마곡동,"83,500",마곡13단지힐스테이트마스터,0,84.9881,,,748,15
30,11500,,2025-11-02,2004,신규,26.01~28.01,염창동,"61,000",월드메르디앙,0,84.98,,,297,3
31,11500,,2025-11-03,1995,갱신,25.11~27.11,등촌동,"65,000",동성,0,134.94,"60,000",,691-1,9
32,11500,사용,2025-11-03,2016,갱신,25.11~27.11,화곡동,"16,200",성재센트리움아파트,18,25.47,"16,500",13,143-6,5
33,11500,사용,2025-11-03,1995,갱신,25.11~27.11,등촌동,"5,000",주공3,85,58.14,"5,000",80,688,8
34,11500,사용,2025-11-03,2015,갱신,25.12~27.12,화곡동,"56,000",강서힐스테이트,0,59.99,"54,000",,1165,2
35,11500,,2025-11-03,1995,신규,25.12~27.12,등촌동,"2,000",주공10,150,58.14,,,702,10
36,11500,,2025-11-03,1999,신규,25.11~27.11,마곡동,"35,000",마곡현대아파트,0,59.92,,,1171,1
37,11500,사용,2025-11-03,2005,갱신,25.12~27.12,염창동,"20,000",강변힐스테이트,170,84.99,"20,000",160,299,15
38,11500,사용,2025-11-03,1993,갱신,25.12~27.12,염창동,"52,500",삼성한아름,0,84.89,"50,000",,264-27,11
39,11500,사용,2025-11-03,2014,갱신,25.12~26.12,화곡동,"6,200",라인씨티,20,14.91,"6,200",18,343-62,8
40,11500,,2025-11-03,2022,신규,26.01~28.01,등촌동,"70,000",가양역두산위브,0,64.46,,,726,17
41,11500,,2025-11-03,2013,갱신,25.11~26.11,화곡동,300,한양아이클래스,48,13.79,300,46,926-5,11
42,11500,,2025-11-03,1999,갱신,25.11~27.11,가양동,"45,000",한보구암마을,0,84.39,"40,000",,1495,6
43,11500,사용,2025-11-03,1995,갱신,25.11~27.11,등촌동,"38,000",주공3,0,58.14,"37,000",,688,6
44,11500,,2025-11-03,2008,신규,26.02~28.02,화곡동,"90,000","우장산아이파크,이편한세상",0,114.98,,,1159,5
45,11500,,2025-11-03,2023,갱신,26.01~27.12,화곡동,"23,758",강서금호어울림퍼스티어(980-19),25,59.71,"17,560",59,1176,2
46,11500,,2025-11-03,1992,갱신,25.12~27.12,화곡동,"38,000",대림e편한세상,7,110.26,"38,000",,361-1,9
47,11500,,2025-11-03,2013,신규,25.11~27.11,가양동,"80,000",강서한강자이,0,84.9903,,,1500,12
48,11500,,2025-11-03,2021,신규,25.11~26.12,화곡동,0,센트럴파크아파트,100,48.65,,,900-47,2
49,11500,,2025-11-03,2005,갱신,25.11~27.11,염창동,"49,000",강변한솔솔파크,55,84.97,"45,000",25,300,16
50,11500,,2025-11-03,2023,갱신,26.01~27.12,화곡동,"23,758",강서금호어울림퍼스티어(980-19),25,59.71,"17,560",59,1176,14
51,11500,,2025-11-03,2015,,,화곡동,"78,000",강서힐스테이트,0,84.99,,,1165,12
52,11500,,2025-11-03,2015,신규,26.01~28.01,화곡동,"17,000",벨라팰리스,25,24.71,,,343-71,9
53,11500,사용,2025-11-03,2021,갱신,26.01~28.01,화곡동,"33,600",센트럴파크아파트,0,48.65,"32,000",,900-47,7
54,11500,,2025-11-03,2021,갱신,25.12~27.12,화곡동,"25,830",M노블레스,0,44.2,"25,578",,29-57,8
55,11500,,2025-11-03,2014,신규,26.02~28.02,마곡동,"30,000",마곡엠밸리5단지,260,114.86,,,740,8
56,11500,사용,2025-11-03,1992,갱신,26.01~28.01,가양동,"10,000",가양6단지,74,49.5,"10,000",70,1485,6
57,11500,,2025-11-03,2004,갱신,25.12~27.09,방화동,"48,500",한진로즈힐,0,84.93,"46,000",,579,5
58,11500,,2025-11-03,2014,신규,26.02~28.02,마곡동,"30,000",마곡엠밸리6단지,200,84.88,,,743,16
59,11500,사용,2025-11-03,2015,갱신,25.11~27.11,화곡동,"56,375",강서힐스테이트,0,59.99,"55,000",,1165,4
60,11500,,2025-11-03,1994,신규,25.11~27.11,방화동,"2,000",마곡중앙하이츠아파트,90,39.58,,,852,4
61,11500,,2025-11-04,1994,신규,25.12~27.12,방화동,"20,000",마곡중앙하이츠아파트,0,51.03,,,852,12
