,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11230,,2025-12-01,2000,신규,25.12~27.12,이문동,"40,000",현대,0,114.6,,,54,7
1,11230,,2025-12-01,2001,신규,25.12~27.12,휘경동,500,주공1,50,84.86,,,57,7
2,11230,,2025-12-01,2000,신규,26.01~28.01,전농동,"5,000",전농SK,165,59.34,,,10,20
3,11230,,2025-12-01,1992,갱신,25.12~27.12,전농동,"11,000",전농우성,0,126.63,"11,000",,6,11
4,11230,,2025-12-01,1992,갱신,25.12~27.12,답십리동,"2,000",동답한신,80,35.45,"2,000",80,42,7
5,11230,,2025-12-01,2000,신규,26.02~28.02,답십리동,"50,000",답십리청솔우성,0,59.89,,,80,21
6,11230,,2025-12-01,2003,신규,26.02~28.02,제기동,"60,000",안암골벽산,0,84.98,,,153,21
7,11230,,2025-12-01,2007,신규,26.01~28.01,장안동,"49,000",래미안장안2차,0,81.05,,,329-3,22
8,11230,,2025-12-01,2013,신규,26.01~28.01,장안동,"26,000",서희스타힐스,0,47.28,,,365-4,10
9,11230,,2025-12-01,2008,신규,26.03~28.03,신설동,"45,000",주함해븐아파트,0,68.6,,,8-1,6
10,11230,사용,2025-12-01,2019,갱신,25.12~27.12,장안동,"29,000",동대문더퍼스트데시앙,80,59.9942,"29,000",70,587,3
11,11230,,2025-12-02,2018,신규,25.12~27.12,답십리동,"5,000",힐스테이트청계,220,48.98,,,1009,13
12,11230,,2025-12-02,2018,신규,26.02~28.02,답십리동,"10,000",힐스테이트청계,196,84.9,,,1009,12
13,11230,사용,2025-12-02,2001,갱신,25.12~27.12,휘경동,"5,500",주공2,40,39.97,"5,500",40,57,19
14,11230,,2025-12-02,2019,갱신,25.12~27.12,답십리동,"10,000",래미안미드카운티,210,84.97,"10,000",200,1013,18
15,11230,,2025-12-02,2013,갱신,26.01~28.01,답십리동,"19,500",센시티16,0,43.185,"18,900",,488-18,5
16,11230,,2025-12-02,2018,신규,26.01~28.01,전농동,"75,000",동대문롯데캐슬노블레스,0,84.98,,,695,18
17,11230,,2025-12-02,2019,신규,26.02~28.02,답십리동,"34,000",래미안미드카운티,160,84.99,,,1013,1
18,11230,,2025-12-02,2007,신규,26.02~28.02,장안동,"20,000",장안힐스테이트,125,59.885,,,329-2,23
19,11230,,2025-12-02,1989,갱신,26.02~28.02,회기동,"4,000",신현대,130,60.48,"4,000",100,65,12
20,11230,,2025-12-02,2018,신규,25.12~27.12,답십리동,"5,000",힐스테이트청계,220,48.98,,,1009,13
21,11230,,2025-12-02,1989,갱신,26.02~28.02,회기동,"4,000",신현대,130,60.48,"4,000",100,65,12
22,11230,,2025-12-02,2006,신규,26.01~28.01,장안동,"30,000",장한평월드메르디앙,0,84.95,,,573,9
23,11230,,2025-12-02,2000,신규,26.02~28.02,답십리동,"43,500",답십리청솔우성,50,84.94,,,80,7
24,11230,,2025-12-02,2023,신규,26.02~28.02,용두동,"84,000",청량리역한양수자인그라시엘,0,84.97,,,798,13
25,11230,사용,2025-12-02,2007,갱신,26.01~28.01,장안동,"60,000",래미안장안2차,0,81.05,"58,000",,329-3,13
26,11230,,2025-12-03,1992,신규,26.01~28.01,답십리동,"4,000",동답한신,100,44.35,,,42,6
27,11230,,2025-12-03,2021,신규,26.01~28.01,장안동,"48,000",브이티스타일,0,54.56,,,309-7,11
28,11230,사용,2025-12-03,1989,갱신,26.01~28.01,답십리동,"42,000",동서울한양,0,76.41,"40,000",,41,10
29,11230,,2025-12-03,2007,신규,26.02~28.02,장안동,"55,000",장안평월드메르디앙2차,0,84.85,,,575,13
30,11230,,2025-12-03,2019,신규,26.01~28.01,휘경동,"25,000",휘경SK뷰,120,59.39,,,372,18
31,11230,,2025-12-03,2007,신규,26.01~28.01,장안동,"65,000",래미안장안2차,40,112.92,,,329-3,4
