,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11170,,2025-11-01,1980,신규,25.12~27.12,후암동,"30,000",후암미주,0,62.28,,,423-1,7
1,11170,,2025-11-01,2022,신규,26.01~28.01,효창동,"72,000",용산데시앙포레,0,59.7642,,,288,3
2,11170,,2025-11-01,2007,신규,26.01~28.01,문배동,"10,000",CJ나인파크,300,97.24,,,24-6,13
3,11170,사용,2025-11-01,2011,갱신,26.01~28.01,신계동,"94,489",용산e편한세상,0,84.89,"89,990",,48,23
4,11170,사용,2025-11-01,1998,갱신,25.12~27.12,이촌동,"89,000",한가람,0,84.96,"85,000",,404,6
5,11170,,2025-11-01,2012,신규,26.01~28.01,후암동,"55,000",몬테피오레,0,81.28,,,41-1,3
6,11170,,2025-11-01,1982,신규,25.11~27.04,이태원동,"7,000",청화1,350,142.71,,,22-2,10
7,11170,,2025-11-01,2004,신규,25.12~27.12,한강로2가,"2,000",한강로대우아이빌,100,32.39,,,2-11,11
8,11170,,2025-11-01,2007,신규,26.01~28.01,문배동,"78,600",CJ나인파크,0,123.47,,,24-6,10
9,11170,,2025-11-01,1971,신규,26.01~28.01,이촌동,"37,000",한강맨숀,0,87.54,,,300-23,4
10,11170,,2025-11-01,1999,신규,25.12~27.12,이촌동,"10,000",이촌코오롱(A),210,59.82,,,412,15
11,11170,사용,2025-11-01,2003,갱신,25.11~27.11,이촌동,"150,000",LG한강자이,140,134.72,"150,000",120,430,6
12,11170,사용,2025-11-01,1998,갱신,25.12~27.11,이촌동,"120,000",한가람,0,114.96,"115,000",,404,20
13,11170,사용,2025-11-01,2007,갱신,25.12~27.12,문배동,"78,700",이안용산프리미어,0,110.14,"75,000",,3-3,20
14,11170,,2025-11-01,1998,갱신,25.11~27.11,이촌동,"37,000",한가람,120,59.88,"37,000",80,404,4
15,11170,,2025-11-01,2018,신규,25.12~27.12,문배동,"30,000",G&P용산파크,3,28.28,,,11-34,7
16,11170,사용,2025-11-01,1984,갱신,25.12~27.12,서빙고동,"109,000",신동아,0,140.81,"105,000",,241-21,12
17,11170,사용,2025-11-01,1999,갱신,25.11~27.11,원효로4가,"49,350",강변삼성스위트,0,59.94,"47,000",,178,6
18,11170,,2025-11-01,1982,신규,25.11~27.04,이태원동,"7,000",청화1,350,142.71,,,22-2,10
19,11170,,2025-11-01,2022,,,효창동,"73,500",용산데시앙포레,0,59.7642,,,288,2
20,11170,,2025-11-01,2012,신규,26.02~28.02,후암동,"55,000",몬테피오레,0,81.28,,,41-1,3
