,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11590,,2025-11-01,2021,신규,26.01~28.01,신대방동,"73,000",보라매자이더포레스트,0,59.9365,,,724,21
1,11590,,2025-11-01,1988,신규,25.12~27.12,흑석동,"60,000",한강현대,0,66.225,,,28,8
2,11590,,2025-11-01,2007,신규,25.11~27.02,상도동,"10,000",포스코더샵,153,59.99,,,521,8
3,11590,,2025-11-01,1988,신규,26.02~28.02,신대방동,"59,000",우성1차,0,84.99,,,565,15
4,11590,사용,2025-11-01,2007,갱신,26.02~28.02,상도동,"50,000",포스코더샵,140,132.735,"50,000",125,521,12
5,11590,사용,2025-11-01,2021,갱신,25.11~27.11,사당동,"71,400",사당롯데캐슬골든포레,0,84.9787,"68,000",,1160,2
6,11590,,2025-11-01,2001,신규,26.01~28.01,노량진동,"10,000",신동아리버파크,170,84.88,,,325,8
7,11590,,2025-11-01,2003,갱신,26.01~28.01,상도동,"43,000",삼성래미안2,45,84.796,"40,000",85,421,2
8,11590,,2025-11-01,2018,갱신,25.12~28.01,흑석동,"73,500",롯데캐슬에듀포레,0,59.8718,"70,000",,340,9
9,11590,사용,2025-11-01,1988,갱신,26.01~28.01,신대방동,"71,000",우성1차,0,157.07,"69,000",,565,3
10,11590,,2025-11-01,2003,신규,26.01~28.01,대방동,"80,000",대방1차e-편한세상,0,84.32,,,508,13
11,11590,,2025-11-01,1995,신규,25.11~27.11,신대방동,"10,000",보라매우성,145,58.86,,,706,22
12,11590,사용,2025-11-01,2010,갱신,26.01~28.01,상도동,"60,900",롯데캐슬비엔,0,84.95,"58,000",,530,8
13,11590,,2025-11-01,1998,갱신,25.12~27.12,사당동,"49,000",신동아5,0,59.67,"46,000",,1137,8
14,11590,,2025-11-01,2004,신규,26.01~28.01,상도동,"72,000",래미안상도3차,0,84.96,,,431,3
15,11590,,2025-11-01,2003,신규,25.12~27.12,사당동,"38,000",삼성월드,0,63.02,,,1016-42,1
16,11590,,2025-11-01,2003,신규,25.12~27.12,신대방동,"48,000",현진에버빌,0,59.6216,,,716,10
17,11590,,2025-11-01,2004,신규,26.01~28.01,상도동,"74,000",래미안상도3차,0,84.96,,,431,7
18,11590,사용,2025-11-01,2018,갱신,25.12~28.01,흑석동,"73,500",롯데캐슬에듀포레,0,59.8718,"70,000",,340,9
