,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11545,사용,2025-12-01,2014,갱신,26.01~28.01,시흥동,"63,000",남서울힐스테이트,0,84.786,"60,000",,1026,19
1,11545,사용,2025-12-01,1998,갱신,25.12~27.12,가산동,"44,100",두산,0,84.9,"42,000",,769,15
2,11545,,2025-12-01,2018,신규,26.01~28.01,독산동,"60,000",금천롯데캐슬골드파크3차,0,59.968,,,1155,45
3,11545,사용,2025-12-01,2019,갱신,26.01~28.01,독산동,"10,000",e편한세상독산더타워,125,59.9673,"10,000",120,1007-13,28
4,11545,,2025-12-01,1980,신규,26.01~28.01,시흥동,"10,000",무지개,0,53.75,,,109-1,7
5,11545,,2025-12-02,2021,갱신,26.02~28.02,독산동,"23,498",독산역롯데캐슬,51,59.5685,"22,792",49,1160,21
6,11545,,2025-12-02,2002,신규,26.01~28.01,시흥동,"32,000",탑스빌,0,79.84,,,268-46,4
7,11545,,2025-12-02,1981,신규,26.02~28.02,시흥동,"10,000",럭키남서울아파트,80,62.12,,,1002-1,1
8,11545,,2025-12-02,2002,갱신,25.12~27.12,독산동,"35,000",금천현대,0,59.82,"35,000",,711-2,15
9,11545,,2025-12-02,2004,신규,26.01~28.01,시흥동,"5,000",관악산벽산타운5,130,84.97,,,1013,1
10,11545,,2025-12-02,2014,신규,26.01~28.01,가산동,"9,000",비즈트위트바이올렛5차,0,12.19,,,140-36,10
11,11545,,2025-12-02,2021,갱신,26.02~28.02,독산동,"22,000",독산역롯데캐슬,52,59.799,"22,000",48,1160,14
12,11545,사용,2025-12-02,2000,갱신,26.03~28.03,시흥동,"46,000",벽산,0,114.84,"46,000",,1010,14
13,11545,,2025-12-02,2006,신규,26.01~28.01,시흥동,"20,000",시흥동월드메르디앙,40,59.88,,,806,7
14,11545,,2025-12-03,2001,신규,26.01~28.01,독산동,"28,000",성웅,0,66.85,,,888-18,4
15,11545,,2025-12-03,2017,신규,25.12~26.12,가산동,500,가산피어니빌,55,14.0429,,,143-20,6
16,11545,,2025-12-03,2020,신규,25.12~26.12,시흥동,"2,000",백운플러스타워,90,25.56,,,992-8,4
17,11545,,2025-12-03,1999,신규,26.01~28.01,시흥동,"25,000",삼익,30,59.9,,,5-13,15
18,11545,,2025-12-03,2017,갱신,25.12~27.12,가산동,"19,800",씨앤에스타워,0,23.47,"15,400",20,777,6
19,11545,,2025-12-03,2018,신규,26.02~28.02,독산동,"45,000",금천롯데캐슬골드파크3차,60,59.968,,,1155,29
20,11545,,2025-12-03,2005,신규,26.02~28.02,독산동,"38,000",한아마인드,0,73.81,,,1142,9
21,11545,,2025-12-03,1998,신규,26.02~28.02,독산동,"33,000",삼익,0,69.72,,,956,8
22,11545,,2025-12-04,2018,신규,26.02~27.02,독산동,"50,000",금천롯데캐슬골드파크3차,0,59.9662,,,1155,31
23,11545,사용,2025-12-04,1998,갱신,25.12~27.12,가산동,"36,700",두산,0,59.84,"35,000",,769,16
24,11545,,2025-12-04,2016,신규,26.01~28.01,독산동,"75,000",금천롯데캐슬골드파크1차,0,84.8114,,,1147,29
25,11545,,2025-12-04,1990,신규,25.12~27.12,독산동,"2,000",독산주공14단지,85,44.94,,,1088,4
26,11545,,2025-12-04,1996,갱신,25.12~27.12,시흥동,"29,000",시흥목련,0,59.21,"27,000",,1009,2
27,11545,,2025-12-04,2020,신규,25.12~27.12,가산동,"24,000",G밸리페트라힐스,0,27.52,,,139-15,6
28,11545,,2025-12-04,2018,신규,25.12~26.12,가산동,"1,000",가산지웰에스테이트2차,63,14.12,,,143-6,5
29,11545,,2025-12-05,2021,갱신,26.02~28.02,독산동,"23,520",독산역롯데캐슬,48,59.5685,"22,902",47,1160,2
30,11545,,2025-12-05,2021,갱신,26.02~28.02,독산동,"23,520",독산역롯데캐슬,48,59.9603,"22,902",47,1160,3
31,11545,,2025-12-05,2021,갱신,26.02~28.02,독산동,"18,000",독산역롯데캐슬,65,59.5685,"18,000",61,1160,4
32,11545,,2025-12-05,2014,갱신,25.12~27.12,시흥동,"45,500",남서울힐스테이트,0,84.786,"42,500",,1026,5
33,11545,,2025-12-05,2021,신규,26.02~28.02,독산동,"26,936",독산역롯데캐슬,63,84.9416,,,1160,12
34,11545,사용,2025-12-05,1981,갱신,25.12~27.12,시흥동,"24,000",럭키남서울아파트,0,49.75,"23,000",,1002-1,2
35,11545,,2025-12-05,2021,갱신,26.02~28.02,독산동,"22,594",독산역롯데캐슬,54,59.9603,"22,000",53,1160,17
36,11545,,2025-12-05,2021,신규,26.01~28.01,독산동,"12,730",독산역롯데캐슬,94,84.8665,,,1160,11
37,11545,,2025-12-05,1990,갱신,26.01~28.01,독산동,"32,500",독산주공14단지,0,84.79,"32,500",,1088,12
38,11545,,2025-12-05,2000,갱신,25.12~27.12,시흥동,0,벽산,160,114.84,,100,1010,1
39,11545,,2025-12-05,2018,신규,26.01~28.01,독산동,"59,000",금천롯데캐슬골드파크3차,0,59.9672,,,1155,19
40,11545,,2025-12-06,2019,신규,26.02~28.02,독산동,"50,000",e편한세상독산더타워,0,59.8637,,,1007-13,23
41,11545,,2025-12-06,2014,신규,25.12~26.12,가산동,500,비즈트위트바이올렛5차,55,12.19,,,140-36,14
42,11545,사용,2025-12-06,2014,갱신,25.12~27.12,시흥동,"52,500",남서울힐스테이트,0,84.786,"50,000",,1026,16
43,11545,,2025-12-06,2016,신규,26.02~28.02,독산동,"71,000",금천롯데캐슬골드파크1차,0,84.4214,,,1147,16
44,11545,,2025-12-06,2020,신규,26.01~28.01,가산동,"12,600",G밸리페트라힐스,7,13.76,,,139-15,6
45,11545,,2025-12-06,2020,신규,25.12~27.12,가산동,"1,000",G밸리페트라힐스,70,13.76,,,139-15,7
46,11545,,2025-12-06,2002,신규,26.02~28.02,독산동,"36,500",금천현대,0,59.82,,,711-2,13
47,11545,사용,2025-12-06,2018,갱신,26.01~28.01,독산동,"57,750",금천롯데캐슬골드파크3차,0,59.968,"55,000",,1155,12
48,11545,,2025-12-06,2003,신규,26.01~28.01,시흥동,"30,400",산호시티빌,0,55.98,,,999-1,9
49,11545,,2025-12-06,1981,신규,26.01~28.01,시흥동,"17,000",럭키남서울아파트,0,41.26,,,1002-1,7
50,11545,,2025-12-06,1982,갱신,25.12~27.05,시흥동,"11,000",남서울건영아파트,16,53.39,"12,000",10,992-2,6
51,11545,,2025-12-08,1981,신규,26.02~28.02,시흥동,"1,000",럭키남서울아파트,70,41.22,,,1002-1,1
52,11545,,2025-12-08,2016,신규,26.02~28.02,독산동,"70,000",금천롯데캐슬골드파크1차,0,84.8114,,,1147,11
53,11545,,2025-12-08,2025,신규,26.02~28.02,시흥동,"34,000",그린포레아파트,0,59.98,,,1035,3
54,11545,,2025-12-08,2017,신규,25.12~26.12,가산동,500,가산피어니빌,55,14.0429,,,143-20,5
55,11545,,2025-12-08,2014,신규,25.12~26.12,가산동,500,비즈트위트바이올렛5차,55,12.19,,,140-36,14
56,11545,,2025-12-08,2004,,,독산동,"25,000",독산동중앙하이츠빌,0,84.8768,,,1140,11
