,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11215,사용,2025-11-01,1985,갱신,26.01~28.01,광장동,"50,000",극동1,0,84.55,"60,000",,218-1,5
1,11215,,2025-11-01,1999,갱신,25.11~27.11,자양동,"49,700",자양삼성,0,59.76,"47,400",,787,11
2,11215,,2025-11-01,2003,신규,26.01~28.01,자양동,"72,000",우방리버파크,0,84.99,,,793,22
3,11215,,2025-11-01,1997,신규,26.01~28.01,자양동,"57,000",한강성원,0,59.46,,,831-1,2
4,11215,,2025-11-01,2021,갱신,25.12~26.12,자양동,"62,000",자양호반써밋,0,40.2673,"57,000",,861,21
5,11215,,2025-11-01,2021,신규,25.12~27.12,구의동,"14,760",비바힐스강변,50,32.88,,,593-11,9
6,11215,,2025-11-01,1988,신규,25.12~27.12,자양동,"60,000",우성1,0,79.75,,,579,14
7,11215,,2025-11-01,1989,갱신,25.11~27.10,광장동,0,극동2,200,75.55,,105,218-1,9
8,11215,,2025-11-01,1989,신규,26.02~28.02,광장동,"50,000",극동2,60,84.55,,,218-1,9
9,11215,,2025-11-01,2001,신규,26.01~28.02,광장동,"85,000",금호베스트빌,0,84.91,,,578,3
10,11215,사용,2025-11-01,2007,갱신,26.01~28.01,자양동,"10,000",더샵스타시티,420,119.41,"10,000",420,227-7,32
11,11215,사용,2025-11-01,1996,갱신,25.12~27.12,광장동,"60,000",청구,0,59.95,"60,000",,566,16
12,11215,사용,2025-11-01,2021,갱신,26.01~26.10,구의동,"107,000",e편한세상광진그랜드파크,0,84.9716,"102,000",,680,12
13,11215,,2025-11-01,1997,신규,25.12~27.12,구의동,"20,000",현대프라임,260,84.99,,,631-1,25
14,11215,,2025-11-01,2000,신규,26.01~28.01,광장동,"50,000",현대파크빌,100,59.55,,,577,12
15,11215,사용,2025-11-01,1990,갱신,26.02~28.02,광장동,"54,600",현대3,0,59.67,"52,000",,484,16
16,11215,,2025-11-01,1990,갱신,25.11~27.12,광장동,"75,000",현대3,0,84.97,"68,000",,484,15
17,11215,,2025-11-01,1996,갱신,26.02~27.02,구의동,"71,400",구의현대2단지,0,84.91,"68,000",,611,2
18,11215,,2025-11-01,1985,신규,26.01~28.01,광장동,"70,000",극동1,0,84.55,,,218-1,10
19,11215,,2025-11-01,1995,신규,26.01~28.01,중곡동,"39,300",삼민,5,73.5,,,609,5
20,11215,,2025-11-01,1994,신규,26.01~28.01,구의동,"35,000",구의현대6단지,160,84.93,,,610,7
21,11215,,2025-11-01,1989,신규,26.02~28.02,광장동,"20,000",삼성광장2,140,58.62,,,453-1,12
22,11215,,2025-11-01,1989,신규,26.02~28.02,자양동,"30,000",우성3,120,72.34,,,516,10
23,11215,사용,2025-11-01,1990,갱신,26.01~28.01,광장동,"60,375",현대3,0,84.97,"57,500",,484,9
24,11215,,2025-11-01,1985,갱신,25.12~27.12,광장동,"60,000",극동1,0,84.55,"60,000",,218-1,5
25,11215,사용,2025-11-01,2017,갱신,26.03~28.03,자양동,"90,000",래미안프리미어팰리스,0,84.81,"87,000",,859,15
26,11215,,2025-11-01,2006,신규,26.01~28.01,자양동,"60,000",이튼타워리버2차,125,84.61,,,507-6,7
27,11215,,2025-11-01,1994,신규,26.01~28.01,구의동,"35,000",구의현대6단지,160,84.93,,,610,7
