,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11320,,2025-12-01,2000,,,창동,"38,000",대우그린,0,59.97,,,814,18
1,11320,,2025-12-01,1997,신규,25.12~27.11,창동,"36,000",동아청솔,0,59.76,,,808,7
2,11320,,2025-12-01,2002,갱신,26.02~28.02,방학동,"5,000",방학동삼성래미안2,190,84.937,"5,000",120,715-12,13
3,11320,,2025-12-01,1992,신규,26.01~28.01,창동,"35,000",삼성래미안,55,84.87,,,45,14
4,11320,,2025-12-01,1989,신규,25.12~26.11,창동,500,주공17단지,40,36.16,,,38,7
5,11320,,2025-12-01,2005,갱신,25.12~27.12,창동,"21,900",미소애,0,45.466,"20,900",,715-3,5
6,11320,,2025-12-01,1990,신규,26.02~28.02,창동,"29,000",창동주공3단지(해등마을),0,49.94,,,347,12
7,11320,,2025-12-01,1986,신규,26.01~28.01,방학동,"17,000",신동아아파트1,0,43.35,,,271-1,11
8,11320,사용,2025-12-01,1988,갱신,26.01~28.01,쌍문동,500,한양2,53,35.1,500,50,59,1
9,11320,,2025-12-01,2013,신규,25.12~26.06,방학동,150,퍼스티안,68,13.6794,,,705-17,9
10,11320,,2025-12-01,1992,신규,26.01~28.01,창동,"35,000",삼성래미안,55,84.87,,,45,14
11,11320,,2025-12-01,1995,신규,26.01~28.01,쌍문동,"43,000",미라보,0,84.97,,,160,2
12,11320,사용,2025-12-01,1991,갱신,25.12~27.12,창동,"14,700",창동주공4단지,0,41.3,"14,000",,373,4
13,11320,,2025-12-01,2003,신규,26.02~28.02,창동,"53,000",태영데시앙,0,84.995,,,819,15
14,11320,,2025-12-01,1990,신규,26.02~28.02,창동,"28,500",창동주공3단지(해등마을),0,49.94,,,347,12
15,11320,,2025-12-01,2017,갱신,25.12~26.12,창동,"4,000",호신빌딩,49,25.29,"4,000",47,661-38,8
16,11320,,2025-12-02,1996,신규,26.02~28.02,쌍문동,"35,000",청구,0,84.63,,,195,15
17,11320,,2025-12-02,1988,갱신,25.12~27.12,쌍문동,"1,000",한양2,52,28.71,"1,000",45,59,2
18,11320,,2025-12-02,2003,,,도봉동,"36,500",동아에코빌,0,84.967,,,654,5
19,11320,,2025-12-02,2003,신규,26.01~28.01,도봉동,"36,500",동아에코빌,0,84.967,,,654,5
20,11320,,2025-12-02,1990,갱신,25.12~27.12,창동,"24,500",창동주공3단지(해등마을),0,49.94,"23,000",,347,7
21,11320,,2025-12-02,1990,신규,26.02~28.02,쌍문동,"5,000",현대1,35,44.55,,,54,8
22,11320,,2025-12-02,2004,신규,26.01~28.01,쌍문동,"8,000",대우파크힐(쌍문동이안),140,84.955,,,730,7
23,11320,,2025-12-02,2003,신규,25.12~28.12,방학동,"30,000",우암쎈스뷰아파트,0,67.971,,,713-12,2
24,11320,,2025-12-02,1989,신규,25.12~27.12,창동,"2,000",주공17단지,70,36.34,,,38,9
25,11320,,2025-12-02,1991,신규,26.01~28.01,창동,"19,000",창동주공4단지,0,41.3,,,373,9
26,11320,,2025-12-02,2003,신규,26.02~28.02,창동,"53,500",창동현대4차,0,101.9957,,,818,4
27,11320,,2025-12-02,2017,신규,26.02~28.02,창동,"1,000",호신빌딩,47,16.64,,,661-38,11
28,11320,,2025-12-02,1991,신규,26.02~28.02,창동,"21,000",창동주공4단지,0,41.3,,,373,8
29,11320,,2025-12-02,2017,신규,25.12~27.12,창동,"1,000",호신빌딩,47,16.64,,,661-38,8
30,11320,,2025-12-02,1991,신규,26.01~28.01,창동,"19,000",창동주공4단지,0,41.3,,,373,6
31,11320,,2025-12-03,1988,신규,25.12~27.12,방학동,"8,000",삼익세라믹아파트,115,84.96,,,274,14
32,11320,,2025-12-03,2001,신규,26.03~28.03,방학동,"5,000",대상타운현대아파트,170,84.78,,,720-1,16
33,11320,,2025-12-03,1990,신규,26.01~28.01,창동,"2,000",창동주공2단지,55,41.3,,,316,4
34,11320,,2025-12-03,1996,갱신,25.12~27.12,창동,"10,000",동아그린,74,59.96,"10,000",69,805,6
35,11320,,2025-12-03,1992,신규,26.01~28.01,방학동,"15,000",우성아파트1,80,84.69,,,507,5
36,11320,사용,2025-12-03,1995,갱신,25.12~27.12,도봉동,"34,650",한신,0,84.94,"33,000",,30-1,5
37,11320,,2025-12-03,1989,신규,25.12~27.12,창동,500,주공17단지,55,36.16,,,38,15
38,11320,,2025-12-03,1997,갱신,25.12~27.12,창동,"45,000",동아청솔,0,84.97,"36,750",,808,22
39,11320,사용,2025-12-04,1994,갱신,25.12~27.12,방학동,"32,500",청구아파트,0,84.97,"31,000",,734,11
40,11320,,2025-12-04,1988,신규,26.03~28.03,창동,"44,500",주공19단지(창동리버타운),0,90.94,,,27,2
41,11320,,2025-12-04,1989,갱신,25.12~27.12,쌍문동,"33,000",성원,0,84.98,"30,000",,53,12
42,11320,,2025-12-04,1988,신규,26.01~28.01,쌍문동,"17,000",경남,0,44.5,,,73,9
43,11320,,2025-12-04,1986,갱신,25.12~27.12,방학동,"42,000",신동아아파트1,0,126.89,"40,000",,271-1,10
44,11320,,2025-12-04,1990,신규,25.12~27.12,창동,"20,800",창동주공3단지(해등마을),0,49.94,,,347,3
45,11320,,2025-12-04,1992,신규,25.12~27.12,창동,"40,509",삼성래미안,0,84.87,,,45,19
46,11320,,2025-12-04,2001,갱신,26.02~28.02,방학동,"45,000",대상타운현대아파트,0,84.78,"42,000",,720-1,1
47,11320,사용,2025-12-04,1992,갱신,25.12~27.12,창동,"35,000",삼성래미안,0,66.48,"35,000",,45,13
48,11320,,2025-12-04,1987,신규,26.02~28.02,도봉동,"29,000",삼환도봉,0,73.89,,,87,7
49,11320,,2025-12-04,2021,신규,25.12~27.12,방학동,"3,000",한원힐트리움아레나,100,31.29,,,725-9,4
50,11320,사용,2025-12-05,1988,갱신,26.01~28.01,창동,"25,400",주공19단지(창동리버타운),0,59.39,"24,200",,27,15
51,11320,사용,2025-12-05,1997,갱신,26.02~27.03,창동,"46,410",동아청솔,0,84.97,"44,200",,808,16
52,11320,,2025-12-05,1996,신규,25.12~27.12,도봉동,"2,000",서원,80,49.77,,,641,5
53,11320,,2025-12-05,2005,신규,26.02~28.02,도봉동,"15,000",래미안도봉,120,84.55,,,655,15
54,11320,,2025-12-05,1990,신규,26.01~28.01,창동,"3,000",창동주공3단지(해등마을),95,58.01,,,347,7
55,11320,,2025-12-05,2005,,,도봉동,"15,000",래미안도봉,120,84.55,,,655,15
56,11320,,2025-12-05,1997,신규,26.02~28.02,창동,"50,000",쌍용,0,135,,,807,9
57,11320,,2025-12-05,2021,갱신,25.12~27.12,창동,"16,000",스마트트라움,0,16.42,"17,000",,661-55,9
58,11320,사용,2025-12-06,1988,갱신,26.01~28.01,창동,"13,600",창동주공18단지,0,32.34,"13,100",,30,7
59,11320,,2025-12-06,1995,갱신,26.01~28.01,도봉동,"40,000",한신,0,84.94,"36,500",,30-1,14
60,11320,사용,2025-12-06,1997,갱신,26.01~28.01,창동,"39,900",쌍용,0,84.76,"38,000",,807,6
61,11320,,2025-12-06,1995,신규,26.02~28.02,도봉동,"5,000",한신,140,84.94,,,30-1,7
62,11320,사용,2025-12-06,2001,갱신,26.03~28.02,창동,"48,500",창동2차현대,0,84.504,"46,500",,815,7
63,11320,,2025-12-06,1997,신규,26.01~28.01,창동,"38,500",동아청솔,0,59.445,,,808,11
64,11320,,2025-12-06,1987,갱신,26.01~28.01,창동,"31,500",상아1차아파트,0,69.03,"30,000",,299,13
65,11320,사용,2025-12-06,1990,갱신,26.01~28.01,창동,"25,500",창동주공1단지,0,58.01,"25,300",,305,15
66,11320,,2025-12-06,1995,신규,26.01~28.01,도봉동,"5,000",한신,140,84.94,,,30-1,3
67,11320,,2025-12-06,2002,갱신,26.02~28.02,도봉동,"39,000",도봉파크빌2,0,84.166,"36,000",,647,15
68,11320,,2025-12-06,1997,신규,26.02~28.02,창동,"37,500",동아청솔,0,59.96,,,808,15
69,11320,,2025-12-06,1997,신규,26.01~28.01,창동,"38,500",동아청솔,0,59.445,,,808,11
70,11320,,2025-12-06,1989,신규,26.01~28.01,창동,"1,000",주공17단지,59,36.16,,,38,6
71,11320,사용,2025-12-06,1988,갱신,25.12~27.12,창동,"20,000",상아2차아파트,4,45.54,"20,000",,300,3
72,11320,,2025-12-06,1997,신규,26.01~28.01,창동,"5,000",쌍용,120,59.88,,,807,7
73,11320,,2025-12-06,2001,신규,26.02~28.02,창동,"59,000",성원상떼빌,0,105.18,,,743-15,9
74,11320,사용,2025-12-06,1988,갱신,25.12~27.12,쌍문동,"14,170",경남,0,44.5,"13,500",,73,1
75,11320,사용,2025-12-06,2001,갱신,26.02~28.02,창동,"15,000",창동2차현대,108,84.504,"15,000",100,815,8
76,11320,,2025-12-06,2002,신규,26.02~28.02,도봉동,"20,000",도봉파크빌3,50,84.166,,,644,5
77,11320,사용,2025-12-06,2001,갱신,25.12~27.12,방학동,"45,000",대상타운현대아파트,8,84.78,"45,000",,720-1,22
