,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11140,,2025-12-01,2023,신규,26.01~28.01,광희동1가,"6,300",광희동1가166외7필지청년주택신축,47,14.72,,,166,7
1,11140,,2025-12-01,1993,신규,26.01~28.01,신당동,"57,000",현대,0,122.275,,,840,14
2,11140,,2025-12-01,2023,신규,25.12~27.12,광희동1가,"4,840",광희동1가166외7필지청년주택신축,45,15.51,,,166,10
3,11140,,2025-12-01,2002,신규,26.02~28.02,신당동,"10,000",남산타운,210,59.94,,,844,4
4,11140,,2025-12-01,2001,신규,26.01~28.01,중림동,"10,000",삼성사이버빌리지,300,84.95,,,200,16
5,11140,,2025-12-02,1999,신규,26.02~28.02,신당동,"47,000",약수하이츠,0,57.63,,,842,12
6,11140,,2025-12-02,2002,신규,26.02~28.02,신당동,"80,000",남산타운,0,114.88,,,844,8
7,11140,,2025-12-02,2017,갱신,25.12~27.12,만리동2가,"5,000",서울역센트럴자이,300,59.943,"5,000",260,273,4
8,11140,사용,2025-12-03,2011,갱신,25.12~27.12,신당동,"88,000",청구e편한세상,0,84.95,"85,000",,852,9
9,11140,사용,2025-12-03,1999,갱신,26.02~28.02,신당동,"25,000",약수하이츠,170,84.88,"25,000",150,842,9
10,11140,,2025-12-03,1981,신규,25.12~27.12,장충동2가,"2,000",장충,50,31.24,,,193-29,6
11,11140,,2025-12-03,2002,갱신,25.12~27.12,신당동,"75,000",남산타운,0,114.88,"70,000",,844,6
12,11140,,2025-12-03,2021,갱신,25.12~26.06,오장동,"39,000",오장동오팰리오,0,29.48,"39,000",,139-7,9
13,11140,,2025-12-03,2010,갱신,25.12~26.03,회현동2가,0,쌍용남산플래티넘,"1,100",177,,"1,100",87,29
14,11140,,2025-12-03,2017,신규,26.01~28.01,만리동2가,"98,000",서울역센트럴자이,0,84.972,,,273,17
15,11140,,2025-12-03,2019,신규,25.12~27.12,신당동,"1,028",신당파인힐하나유보라,74,24.5147,,,855,12
16,11140,사용,2025-12-04,1993,갱신,25.12~27.12,신당동,"51,000",현대,0,83.97,"49,000",,840,8
17,11140,,2025-12-04,2017,신규,26.01~28.01,만리동2가,"85,000",서울역센트럴자이,0,72.9965,,,273,14
18,11140,사용,2025-12-04,2014,갱신,26.01~28.01,흥인동,"126,000",청계천두산위브더제니스,0,147.3212,"120,000",,13-1,7
19,11140,,2025-12-04,2001,갱신,26.02~28.02,중림동,"60,000",삼성사이버빌리지,0,59.7,"45,000",50,200,2
20,11140,,2025-12-04,2002,신규,26.01~28.01,신당동,"10,000",남산타운,245,84.88,,,844,11
21,11140,사용,2025-12-04,2002,갱신,26.02~28.02,신당동,"99,750",남산타운,0,114.88,"95,000",,844,6
22,11140,,2025-12-04,2002,갱신,26.02~28.02,신당동,"5,000",남산타운,170,59.94,"5,000",140,844,16
23,11140,사용,2025-12-05,1970,갱신,25.12~27.12,충무로4가,"18,000",진양상가,50,71.93,"18,000",,120-3,13
24,11140,사용,2025-12-05,2023,갱신,26.01~28.01,입정동,"55,650",힐스테이트세운센트럴1단지,0,46.6997,"53,000",,277,4
25,11140,,2025-12-05,2023,신규,25.12~27.12,입정동,"2,000",힐스테이트세운센트럴1단지,480,59.9881,,,277,17
26,11140,,2025-12-05,2023,신규,25.12~27.12,입정동,"67,000",힐스테이트세운센트럴1단지,0,49.2617,,,277,23
27,11140,,2025-12-05,2002,갱신,26.02~28.02,신당동,"71,000",남산타운,0,114.88,"70,000",,844,2
28,11140,,2025-12-05,2017,신규,25.12~27.12,황학동,"13,000",그랜드힐오피스텔,20,21.72,,,19,11
29,11140,,2025-12-05,2018,갱신,26.02~28.02,만리동2가,"92,000",서울역한라비발디센트럴,0,84.9774,"80,000",,288,7
30,11140,,2025-12-05,2018,신규,26.02~28.02,황학동,"25,300",위너빌(Winnervill),10,29.87,,,1200,4
31,11140,,2025-12-05,2023,신규,25.12~27.12,입정동,"52,000",힐스테이트세운센트럴2단지,0,45.9844,,,280,7
32,11140,,2025-12-05,2016,갱신,26.01~28.01,순화동,"108,000",덕수궁롯데캐슬,0,82.3212,"103,000",,217,5
33,11140,사용,2025-12-05,2001,갱신,26.01~28.01,중림동,"53,000",삼성사이버빌리지,0,59.7,"50,500",,200,8
34,11140,,2025-12-06,2024,신규,26.01~27.02,묵정동,"10,000",힐스테이트남산,215,44.55,,,35,4
35,11140,사용,2025-12-06,2002,갱신,26.02~28.02,신당동,"57,000",남산타운,0,59.94,"55,000",,844,6
36,11140,,2025-12-06,1999,신규,26.01~28.01,신당동,"3,000",약수하이츠,200,57.63,,,842,12
37,11140,,2025-12-06,2024,신규,26.01~28.01,묵정동,"5,000",힐스테이트남산,240,44.55,,,35,4
38,11140,,2025-12-06,1999,갱신,26.01~28.01,신당동,"60,000",삼성,0,84.96,"58,000",,843,8
39,11140,,2025-12-06,2011,갱신,26.01~26.04,신당동,"71,400",청구e편한세상,13,84.95,"71,400",,852,14
40,11140,,2025-12-06,2018,신규,26.02~28.02,만리동2가,"78,000",서울역한라비발디센트럴,0,71.9832,,,288,8
41,11140,,2025-12-06,2018,신규,26.01~28.01,만리동2가,"88,000",서울역한라비발디센트럴,0,84.9774,,,288,3
42,11140,,2025-12-06,2024,신규,26.01~27.02,묵정동,"10,000",힐스테이트남산,215,44.55,,,35,4
43,11140,,2025-12-06,2002,신규,26.02~28.02,신당동,"80,000",남산타운,0,114.88,,,844,4
44,11140,,2025-12-06,2018,갱신,25.12~27.12,황학동,"24,000",위너빌(Winnervill),0,28.55,"23,000",,1200,4
45,11140,,2025-12-06,2018,,,만리동2가,"30,000",서울역한라비발디센트럴,250,84.9728,,,288,9
46,11140,사용,2025-12-06,2011,갱신,25.12~27.12,신당동,"85,000",청구e편한세상,0,84.95,"85,000",,852,5
47,11140,사용,2025-12-06,1999,갱신,26.01~28.01,신당동,"53,000",약수하이츠,0,57.63,"51,000",,842,7
48,11140,사용,2025-12-06,2020,갱신,26.01~28.01,정동,"15,000",삼정아트테라스정동,70,22.4734,"15,000",70,37,5
49,11140,,2025-12-06,2002,갱신,25.12~27.12,신당동,"70,000",남산타운,0,84.88,"67,000",,844,11
50,11140,,2025-12-06,2018,신규,26.03~28.03,만리동2가,"30,000",서울역한라비발디센트럴,250,84.9728,,,288,9
51,11140,,2025-12-06,2001,신규,26.01~28.01,중림동,"15,000",삼성사이버빌리지,190,59.7,,,200,14
52,11140,,2025-12-06,2008,신규,26.01~28.01,황학동,"10,000",롯데캐슬,165,59.91,,,2545,22
53,11140,,2025-12-06,2017,갱신,26.02~28.02,만리동2가,"73,500",서울역센트럴자이,0,84.9918,"70,000",,273,9
54,11140,,2025-12-07,2017,신규,26.02~28.02,만리동2가,"80,000",서울역센트럴자이,0,59.9707,,,273,9
55,11140,,2025-12-07,1993,갱신,25.12~27.12,신당동,"31,230",현대,0,66.6,"29,750",,840,7
56,11140,,2025-12-08,2019,신규,26.02~28.02,신당동,"78,500",신당KCC스위첸,0,72.9906,,,856,15
57,11140,,2025-12-08,2023,신규,26.01~28.01,광희동1가,"9,510",광희동1가166외7필지청년주택신축,33,14.72,,,166,13
58,11140,,2025-12-08,2024,신규,25.12~27.12,묵정동,"2,000",힐스테이트남산,235,38.95,,,35,3
59,11140,,2025-12-08,2009,갱신,25.12~27.12,충무로4가,"94,750",남산센트럴자이,0,114.84,"89,750",,306,23
60,11140,,2025-12-08,2018,신규,26.01~28.01,황학동,"22,800",위너빌(Winnervill),0,23.91,,,1200,6
61,11140,사용,2025-12-08,2011,갱신,26.02~28.02,회현동1가,"21,000",남산롯데캐슬아이리스,105,33.81,"20,000",100,208,6
62,11140,사용,2025-12-08,2002,갱신,26.02~28.02,신당동,"40,000",남산타운,60,59.94,"40,000",50,844,8
63,11140,,2025-12-09,2020,신규,25.12~28.03,오장동,100,오렌지카운티을지로,34,15.79,,,145-1,10
64,11140,,2025-12-09,2001,신규,25.12~27.12,중림동,"70,000",삼성사이버빌리지,0,59.7,,,200,17
65,11140,,2025-12-09,2014,신규,26.02~28.02,흥인동,"1,000",동대문와이즈캐슬,75,15.55,,,119,13
66,11140,,2025-12-09,2023,신규,26.02~27.02,인현동2가,"5,000",세운푸르지오헤리시티,120,24.5533,,,240,21
67,11140,,2025-12-09,2020,신규,25.12~28.03,오장동,100,오렌지카운티을지로,34,15.79,,,145-1,9
68,11140,,2025-12-09,2020,신규,25.12~28.03,오장동,100,오렌지카운티을지로,34,15.79,,,145-1,12
69,11140,,2025-12-09,2023,신규,25.12~26.12,인현동2가,"5,000",세운푸르지오헤리시티,140,29.4564,,,240,26
70,11140,,2025-12-09,2023,신규,25.12~26.12,인현동2가,"4,000",세운푸르지오헤리시티,125,24.5533,,,240,21
71,11140,,2025-12-09,2011,신규,26.01~28.01,신당동,"12,000",한스아파트,0,16.64,,,340-127,10
72,11140,,2025-12-09,2014,신규,26.01~27.01,황학동,"1,000",DUO302,80,15.97,,,819,16
73,11140,,2025-12-09,2001,신규,25.12~27.12,신당동,"5,000",도현블랑빌,350,84.84,,,432-2164,1
74,11140,,2025-12-09,1999,신규,26.03~28.03,신당동,"75,000",약수하이츠,0,84.88,,,842,18
75,11140,,2025-12-09,2017,신규,26.01~28.01,만리동2가,"80,000",서울역센트럴자이,0,59.943,,,273,24
76,11140,,2025-12-10,2017,갱신,26.02~28.02,만리동2가,"75,000",서울역센트럴자이,0,59.9808,"63,000",,273,12
77,11140,사용,2025-12-10,2017,갱신,26.01~27.01,만리동2가,"35,000",서울역센트럴자이,195,84.972,"35,000",180,273,5
78,11140,,2025-12-10,2013,신규,26.01~28.01,황학동,"10,000",한양I-Class,20,16.37,,,787,14
79,11140,,2025-12-10,2016,갱신,25.12~26.12,신당동,"1,000",신당역솔하임,80,14.08,"1,000",80,140-23,15
80,11140,,2025-12-10,2001,신규,25.12~27.12,신당동,"16,500",신신(1차),0,53.88,,,432-1972,2
81,11140,,2025-12-10,2013,신규,26.01~28.01,황학동,"10,000",한양I-Class,20,16.37,,,787,14
82,11140,,2025-12-10,2002,신규,25.12~27.12,신당동,"100,000",남산타운,0,114.88,,,844,12
83,11140,,2025-12-10,1999,신규,26.02~28.02,신당동,"5,000",약수하이츠,240,65.37,,,842,12
84,11140,,2025-12-11,2017,신규,26.02~28.02,만리동2가,"87,000",서울역센트럴자이,0,72.9965,,,273,17
85,11140,,2025-12-11,1999,신규,26.03~28.03,신당동,"62,000",약수하이츠,0,65.37,,,842,16
86,11140,,2025-12-11,2024,신규,26.02~28.02,묵정동,"32,000",힐스테이트남산,0,21.05,,,35,2
87,11140,,2025-12-12,2019,갱신,26.02~28.01,신당동,"4,112",신당파인힐하나유보라,76,30.4927,"4,112",74,855,8
88,11140,,2025-12-12,2017,갱신,26.02~28.02,만리동2가,"85,000",서울역센트럴자이,0,59.943,"85,000",,273,17
89,11140,,2025-12-12,2023,신규,26.03~28.03,입정동,"91,000",힐스테이트세운센트럴1단지,0,59.9881,,,277,25
90,11140,사용,2025-12-12,2008,갱신,25.12~27.12,황학동,"78,700",롯데캐슬,0,114.9,"75,000",,2545,30
91,11140,,2025-12-12,2018,신규,26.01~28.01,흥인동,"26,000",위더스하임,0,23.82,,,142-1,8
92,11140,,2025-12-12,2018,,,흥인동,"26,000",위더스하임,0,23.82,,,142-1,8
93,11140,사용,2025-12-12,2016,갱신,26.01~28.01,신당동,"1,000",신당역솔하임,85,14.08,"1,000",82,140-23,15
94,11140,,2025-12-12,2010,신규,25.12~27.12,황학동,"37,000",황학동코아루,0,84.96,,,882,11
95,11140,사용,2025-12-12,2002,갱신,25.12~27.12,신당동,"55,600",남산타운,0,59.94,"53,000",,844,9
96,11140,사용,2025-12-12,2017,갱신,26.02~28.02,만리동2가,"81,900",서울역센트럴자이,0,72.9932,"78,000",,273,24
97,11140,,2025-12-13,2018,신규,26.03~28.03,만리동2가,"20,000",서울역한라비발디센트럴,180,71.9832,,,288,10
98,11140,,2025-12-13,2018,신규,26.02~28.02,만리동2가,"83,000",서울역한라비발디센트럴,0,84.9728,,,288,9
99,11140,,2025-12-13,2023,신규,25.12~26.12,인현동2가,"5,000",세운푸르지오헤리시티,130,29.4564,,,240,25
100,11140,,2025-12-13,2002,신규,26.02~28.02,신당동,"50,000",남산타운,0,59.94,,,844,4
101,11140,,2025-12-13,1968,신규,25.12~27.12,인현동2가,"1,500",인현상가/신성아파트,70,42.31,,,192-30,7
102,11140,,2025-12-13,2017,갱신,25.12~28.01,만리동2가,"95,000",서울역센트럴자이,0,84.972,"83,000",,273,10
103,11140,,2025-12-13,1968,신규,26.01~28.01,인현동2가,"27,000",인현상가/신성아파트,0,87.44,,,192-30,6
104,11140,사용,2025-12-13,2019,갱신,25.12~27.12,신당동,"57,750",신당KCC스위첸,0,59.4458,"55,000",,856,11
105,11140,,2025-12-13,2017,신규,26.03~28.03,만리동2가,"84,500",서울역센트럴자이,0,72.9733,,,273,5
106,11140,사용,2025-12-13,2023,갱신,26.02~28.02,입정동,"50,000",힐스테이트세운센트럴2단지,93,49.984,"50,000",80,280,18
107,11140,,2025-12-13,1982,신규,26.01~28.01,묵정동,"40,000",충무,0,67.77,,,11-2,7
108,11140,,2025-12-13,2011,신규,26.02~28.02,신당동,"122,000",청구e편한세상,0,147.89,,,852,14
109,11140,,2025-12-14,2011,신규,26.02~28.02,신당동,"40,000",청구e편한세상,97,84.95,,,852,5
110,11140,,2025-12-14,2023,신규,26.01~28.01,입정동,"58,500",힐스테이트세운센트럴1단지,0,46.6997,,,277,11
111,11140,,2025-12-14,2008,신규,26.01~28.01,황학동,"5,000",롯데캐슬,180,59.91,,,2545,19
112,11140,,2025-12-14,1999,신규,26.02~28.02,신당동,"20,000",약수하이츠,160,57.63,,,842,7
113,11140,,2025-12-15,2021,신규,25.12~27.12,오장동,"8,000",오장동오팰리오,150,29.48,,,139-7,9
114,11140,,2025-12-15,2011,신규,26.02~28.02,신당동,"50,000",래미안하이베르,135,117,,,851,14
115,11140,,2025-12-15,2006,신규,26.01~27.01,순화동,0,바비엥3,260,65.71,,,215,16
116,11140,,2025-12-15,2017,갱신,26.02~28.01,만리동2가,"91,000",서울역센트럴자이,0,84.972,"80,000",,273,8
117,11140,,2025-12-15,2010,신규,26.01~28.01,황학동,"20,000",황학아크로타워,300,111.224,,,2523,11
118,11140,,2025-12-15,2019,갱신,26.02~28.02,신당동,"4,112",신당파인힐하나유보라,76,30.2477,"4,000",72,855,19
119,11140,,2025-12-16,2018,신규,25.12~27.12,충무로5가,"22,000",충무로헤센스마트,0,21.04,,,90,4
120,11140,,2025-12-16,1993,갱신,25.12~27.12,신당동,"45,000",현대,0,66.6,"17,000",65,840,9
121,11140,,2025-12-16,2011,신규,26.02~28.02,신당동,"30,000",청구e편한세상,240,84.95,,,852,12
122,11140,,2025-12-16,2002,신규,26.02~28.02,신당동,"57,000",남산타운,0,59.94,,,844,2
123,11140,,2025-12-16,2023,신규,26.01~28.01,입정동,"80,000",힐스테이트세운센트럴1단지,0,49.4486,,,277,15
124,11140,,2025-12-16,1999,갱신,26.02~28.02,신당동,"10,000",삼성,150,59.97,"10,000",140,843,6
125,11140,,2025-12-16,1999,갱신,26.01~27.12,신당동,"3,809",약수하이츠,0,32.67,"3,710",,842,6
126,11140,사용,2025-12-16,2006,갱신,26.03~28.03,중림동,"35,000",브라운스톤서울,400,139.562,"35,000",380,355,14
127,11140,,2025-12-16,2008,신규,26.02~28.02,황학동,"25,000",롯데캐슬,220,84.9,,,2545,31
128,11140,,2025-12-16,2002,신규,26.01~28.01,신당동,"10,000",남산타운,260,84.88,,,844,5
