,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11290,,2025-11-01,2022,신규,26.03~28.03,길음동,"65,000",롯데캐슬클라시아,0,59.8826,,,1289,7
1,11290,,2025-11-01,2014,신규,26.01~28.01,돈암동,"65,000",길음역금호어울림센터힐,0,84.98,,,643,16
2,11290,,2025-11-01,2006,신규,25.11~27.11,돈암동,"1,000",돈암동더샵아파트,50,84.817,,,603,5
3,11290,,2025-11-01,2019,신규,25.12~27.12,길음동,"30,000",롯데캐슬골든힐스,105,84.93,,,1287-1,12
4,11290,사용,2025-11-01,2009,갱신,25.11~27.11,석관동,"52,500",석관래미안,0,84.84,"50,000",,407,2
5,11290,,2025-11-01,2004,신규,26.01~28.01,돈암동,"50,000",이수브라운스톤돈암,0,59.99,,,636,4
6,11290,,2025-11-01,1999,신규,26.02~28.02,석관동,"40,000",코오롱,0,59.94,,,405,18
7,11290,,2025-11-01,2004,신규,25.11~27.11,종암동,"10,000",래미안크리시엘,115,59.99,,,80,2
8,11290,,2025-11-01,2003,신규,25.11~27.11,길음동,"52,500",길음뉴타운1단지(래미안길음1차),0,59.99,,,1279,7
9,11290,,2025-11-01,2005,신규,25.12~27.12,길음동,"50,000",길음뉴타운4단지(e편한세상),0,59.86,,,1281,10
10,11290,사용,2025-11-01,2010,갱신,25.11~27.11,하월곡동,"40,950",꿈의숲푸르지오,0,59.65,"39,000",,228,9
11,11290,사용,2025-11-01,2003,갱신,26.01~28.01,길음동,"39,900",길음동동부센트레빌(1278-0),0,59.998,"38,000",,1278,3
12,11290,사용,2025-11-01,1998,갱신,25.12~27.12,석관동,"44,100",두산,0,84.9,"42,000",,10,19
13,11290,사용,2025-11-01,2003,갱신,25.11~27.11,하월곡동,"42,000",월곡두산위브,0,59.855,"40,000",,222,10
