,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11260,,2025-12-01,2021,갱신,26.02~28.02,묵동,"4,140",칼튼테라스,30,16.8132,"4,140",29,176-39,15
1,11260,,2025-12-01,1997,신규,26.01~28.01,중화동,"28,875",한신아파트상가동유치원동(103~109),0,50.37,,,450,7
2,11260,,2025-12-01,2025,신규,26.01~28.01,상봉동,"9,500",세이지움상봉,55,23.9838,,,503,13
3,11260,,2025-12-01,2025,신규,25.12~27.12,상봉동,"14,100",세이지움상봉,77,48.9929,,,503,13
4,11260,,2025-12-01,2025,신규,26.02~28.02,상봉동,"11,900",세이지움상봉,46,23.9838,,,503,5
5,11260,,2025-12-01,2013,신규,25.12~26.11,면목동,500,신영,50,14.43,,,538,4
6,11260,,2025-12-01,2025,신규,26.01~28.01,상봉동,"11,900",세이지움상봉,46,23.9838,,,503,10
7,11260,,2025-12-01,2013,신규,25.12~27.12,면목동,"1,000",현대휴온,55,18.17,,,1535,2
8,11260,,2025-12-01,2006,신규,26.01~28.01,면목동,"25,000",경남아너스빌,45,59.981,,,1529,4
9,11260,,2025-12-01,2025,신규,26.01~28.01,상봉동,"11,900",세이지움상봉,46,23.9838,,,503,19
10,11260,,2025-12-01,1996,신규,26.02~28.02,상봉동,"36,000",건영2차아파트,0,57.3,,,63,11
11,11260,,2025-12-01,2018,,26.01~27.12,신내동,"7,218",우디안4단지,9,31.85,,,831,3
12,11260,,2025-12-01,1987,신규,26.01~28.01,면목동,"1,000",면목한신,70,35.3,,,193-1,4
13,11260,사용,2025-12-01,1997,갱신,26.01~28.01,신내동,"43,000",동성3,0,84.08,"41,000",,618,5
14,11260,,2025-12-01,2025,신규,26.01~28.01,상봉동,"11,900",세이지움상봉,46,23.9838,,,503,10
15,11260,,2025-12-01,2017,신규,25.12~28.01,신내동,"5,616",우디안3단지,24,29.71,,,826,3
16,11260,,2025-12-01,1996,갱신,25.12~27.12,신내동,"30,500",신내11대명,0,59.76,"29,100",,661,3
17,11260,,2025-12-01,2025,신규,26.01~28.01,상봉동,"10,000",세이지움상봉,39,23.9838,,,503,22
18,11260,사용,2025-12-01,2021,갱신,25.12~27.12,망우동,"52,500",신내역힐데스하임참좋은아파트,0,84.9309,"50,000",,598,2
19,11260,,2025-12-02,2000,신규,26.01~28.01,면목동,"50,000",두산4,0,84.86,,,1522,14
20,11260,,2025-12-02,2007,갱신,25.12~27.12,중화동,"15,000",청광플러스원,125,84.69,"25,000",75,453,8
21,11260,사용,2025-12-02,2021,갱신,25.12~27.12,망우동,"20,000",신내역힐데스하임참좋은아파트,141,84.9309,"20,000",120,598,17
22,11260,,2025-12-02,2025,신규,26.01~28.01,상봉동,"9,500",세이지움상봉,55,23.9838,,,503,9
23,11260,,2025-12-02,2025,신규,26.01~28.01,상봉동,"4,700",세이지움상봉,74,23.9838,,,503,17
24,11260,사용,2025-12-02,1989,갱신,25.12~27.12,신내동,"16,800",경원,0,55.89,"16,800",,449-1,2
25,11260,,2025-12-02,1975,신규,26.01~28.01,묵동,"7,500",우성,75,63.6,,,245-64,5
26,11260,,2025-12-02,1998,신규,25.12~27.12,신내동,"33,000",새한,0,59.77,,,795,2
27,11260,,2025-12-02,2023,신규,25.12~27.11,망우동,"53,702",신내역프라디움더테라스,0,84.9331,,,584,23
28,11260,,2025-12-02,2025,신규,26.01~28.01,상봉동,"4,700",세이지움상봉,74,23.9838,,,503,21
29,11260,,2025-12-02,1975,신규,26.01~28.01,묵동,"7,500",우성,75,63.6,,,245-64,5
30,11260,사용,2025-12-02,2013,갱신,25.12~27.12,신내동,"42,000",신내 데시앙포레,0,84.65,"40,000",,817,4
31,11260,,2025-12-02,2025,신규,26.02~28.02,상봉동,"7,000",세이지움상봉,103,48.9929,,,503,5
32,11260,사용,2025-12-02,1992,갱신,26.01~28.01,신내동,"24,150",라이프미성,0,59.6,"23,000",,487,3
33,11260,,2025-12-02,2025,신규,26.01~28.01,상봉동,"4,700",세이지움상봉,74,23.9838,,,503,24
34,11260,,2025-12-03,2019,갱신,26.01~27.12,신내동,"10,400",신내글로리움,14,36.36,"10,560",,640,12
35,11260,,2025-12-03,2019,신규,26.01~28.03,신내동,"6,768",신내글로리움,26,36.3,,,640,20
36,11260,,2025-12-03,2019,신규,26.01~28.03,신내동,"6,768",신내글로리움,26,36.36,,,640,13
37,11260,,2025-12-03,2019,신규,26.01~28.03,신내동,"6,768",신내글로리움,26,36.36,,,640,18
38,11260,,2025-12-03,2004,갱신,25.12~27.12,면목동,"39,000",신성미소지움,0,80.1913,"30,000",,1527,3
39,11260,,2025-12-03,2019,신규,26.01~28.03,신내동,"3,384",신내글로리움,33,36.3,,,640,20
40,11260,,2025-12-03,2018,신규,26.01~28.03,신내동,"2,516",우디안4단지,26,31.85,,,831,6
41,11260,,2025-12-03,2017,신규,25.12~27.12,묵동,"55,000",이편한세상화랑대,0,84.902,,,396,15
42,11260,,2025-12-03,2018,신규,26.01~28.03,신내동,"4,364",우디안4단지,24,31.85,,,831,4
43,11260,,2025-12-03,2023,신규,25.12~27.12,상봉동,"3,000",봄작시티24,80,16.93,,,90-3,4
44,11260,사용,2025-12-03,1994,갱신,25.12~27.12,면목동,"43,000",현대,0,84.99,"41,000",,1502,6
45,11260,,2025-12-03,2020,신규,26.02~28.02,면목동,"67,000",사가정센트럴아이파크,0,59.78,,,1545,12
46,11260,,2025-12-03,2019,신규,26.01~28.03,신내동,"6,768",신내글로리움,26,36.36,,,640,18
47,11260,,2025-12-03,2013,신규,26.01~28.01,상봉동,"20,000",프레미어스엠코,125,58.64,,,500,19
48,11260,,2025-12-03,2019,신규,26.01~28.03,신내동,"6,392",신내글로리움,25,36.36,,,640,8
49,11260,,2025-12-03,2003,신규,25.12~27.12,면목동,"15,000",대원칸타빌,0,102.634,,,581,13
50,11260,,2025-12-03,2019,신규,26.01~28.03,신내동,"6,768",신내글로리움,26,36.36,,,640,14
51,11260,,2025-12-03,2019,신규,26.01~28.03,신내동,"6,392",신내글로리움,25,36.36,,,640,13
52,11260,,2025-12-03,2018,신규,26.01~28.03,신내동,"5,032",우디안4단지,21,31.85,,,831,7
53,11260,,2025-12-03,2018,신규,26.01~28.03,신내동,"5,328",우디안4단지,22,31.85,,,831,4
54,11260,,2025-12-03,2021,갱신,26.02~28.02,묵동,"4,140",칼튼테라스,30,16.8132,"4,140",29,176-39,13
