,sggCd,갱신요구권사용,거래일,건축년도,계약구분,계약기간,법정동,보증금액,아파트,월세금액,전용면적,종전계약보증금,종전계약월세,지번,층
0,11650,,2025-12-01,2014,갱신,25.12~27.11,양재동,"45,301",양재리본타워,0,114.94,"43,144",,102,2
1,11650,사용,2025-12-01,1979,갱신,26.01~28.01,서초동,"30,000",진흥아파트,120,101.32,"30,000",120,1315,8
2,11650,사용,2025-12-01,2002,갱신,25.12~27.12,잠원동,"10,000",미주파스텔,243,59.57,"10,000",230,54,11
3,11650,,2025-12-01,2003,신규,26.01~28.01,서초동,"35,000",래미안서초유니빌,0,44.447,,,1445-4,13
4,11650,사용,2025-12-01,1988,갱신,26.01~28.01,서초동,"30,000",삼풍아파트,184,79.47,"30,000",170,1685,12
5,11650,,2025-12-01,1975,갱신,25.12~27.12,방배동,"50,000",삼호1동~3동,10,81.39,"50,000",,770-1,5
6,11650,,2025-12-01,2001,신규,26.01~28.01,방배동,"77,000",금강프리빌,98,93.07,,,940-8,5
7,11650,,2025-12-01,1993,갱신,26.02~28.02,잠원동,"80,000",현대,55,84.87,"80,000",50,53,2
8,11650,사용,2025-12-01,1998,갱신,26.01~27.12,잠원동,"50,000",신반포청구,104,59.91,"50,000",90,63-2,4
9,11650,,2025-12-01,2003,신규,26.02~28.02,방배동,"30,000",삼성래미안1,200,59.9,,,2626,2
10,11650,,2025-12-01,2012,신규,25.12~27.11,우면동,"65,000",서초힐스,0,84.95,,,773,15
11,11650,,2025-12-01,2009,신규,26.02~28.02,반포동,"250,000",반포자이,0,132.439,,,20-43,17
12,11650,,2025-12-01,2009,신규,26.01~28.01,반포동,"120,000",반포자이,0,59.98,,,20-43,1
13,11650,,2025-12-01,1993,신규,26.01~28.01,서초동,"45,000",유원서초,160,84.82,,,1687,1
14,11650,,2025-12-01,2006,신규,26.02~28.02,서초동,"102,000",롯데캐슬클래식,0,74.3,,,1312-3,6
15,11650,,2025-12-01,2023,,25.12~27.11,반포동,"11,200",래미안원베일리,109,59.96,,,1,8
16,11650,,2025-12-01,2016,갱신,26.02~28.02,서초동,"139,000",래미안서초에스티지,0,83.6,"136,000",,1332-13,8
17,11650,,2025-12-01,2012,신규,26.02~28.02,반포동,"250,000",반포힐스테이트,0,155.95,,,16-6,15
18,11650,사용,2025-12-01,2002,갱신,25.12~27.12,방배동,"63,000",서초이에스에이3차,0,59.4,"60,000",,1006-1,5
19,11650,사용,2025-12-01,1999,갱신,26.02~28.02,방배동,"97,650",방배1차현대홈타운,0,84.96,"93,000",,1344,11
20,11650,,2025-12-01,2003,신규,26.02~28.02,방배동,"160,000",대림e-편한세상1,0,164.38,,,884-21,9
21,11650,,2025-12-01,2014,갱신,26.01~27.12,양재동,"27,284",양재리본타워,0,59.77,"25,985",,102,26
22,11650,사용,2025-12-01,2018,갱신,26.01~28.01,반포동,"185,000",반포래미안아이파크,0,99.92,"185,000",,1341,30
23,11650,,2025-12-01,1998,신규,25.12~27.12,서초동,"73,500",우성아파트,0,59.93,,,1326-17,19
