,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 중랑구,N,25.12.05,11260,개인,12000,2025-11-01,2018,상봉동,상봉어반뷰,15.31,113,7
1,,개인,중개거래,서울 중랑구,N,,11260,개인,57000,2025-11-04,2000,묵동,신안2,59.845,382,7
2,,개인,중개거래,서울 중랑구,N,,11260,개인,58500,2025-11-05,1997,중화동,한신아파트상가동유치원동(103~109),50.37,450,2
3,1,개인,중개거래,서울 중랑구,N,25.12.04,11260,개인,58000,2025-11-05,1993,면목동,두산1,59.76,1500,6
4,,개인,중개거래,서울 중랑구,N,,11260,개인,18700,2025-11-05,2012,망우동,예원캐슬,30.14,508-34,9
5,,개인,중개거래,서울 중랑구,N,,11260,개인,68500,2025-11-05,2012,망우동,중랑숲리가,84.961,583,7
6,,개인,중개거래,서울 중랑구,N,,11260,개인,67000,2025-11-05,1999,묵동,극동늘푸른,84.08,379,15
7,,개인,중개거래,서울 중랑구,N,,11260,개인,57500,2025-11-06,1996,신내동,중앙하이츠,84.97,479,9
8,,개인,중개거래,서울 중랑구,N,,11260,개인,87000,2025-11-06,2019,면목동,한양수자인사가정파크,59.9598,1543,4
9,,개인,중개거래,서울 중랑구,N,,11260,개인,62500,2025-11-07,1996,상봉동,"엘지,쌍용아파트",68.12,484,3
10,,개인,중개거래,서울 중랑구,N,,11260,개인,75000,2025-11-12,1996,신내동,건영2차,84.96,785,17
11,,개인,중개거래,서울 서대문구,N,,11260,개인,60000,2025-11-12,1996,상봉동,"엘지,쌍용아파트",68.12,484,15
12,,개인,중개거래,서울 중랑구,N,,11260,개인,61000,2025-11-13,1990,면목동,용마한신,82.39,1077-1,2
13,,개인,중개거래,서울 중랑구,N,,11260,개인,64200,2025-11-13,1994,신내동,성원,84.32,783,5
14,109,개인,중개거래,서울 광진구,N,25.12.10,11260,개인,75000,2025-11-13,2020,면목동,사가정센트럴아이파크,59.78,1545,14
15,,개인,중개거래,서울 중랑구,N,,11260,개인,58000,2025-11-13,2011,묵동,하늘빛아파트,84.97,121-302,2
16,,개인,중개거래,서울 중랑구,N,,11260,개인,29800,2025-11-13,1987,면목동,면목한신,35.3,193-1,4
17,,개인,중개거래,"서울 동대문구, 서울 중랑구",N,,11260,개인,105000,2025-11-13,2010,묵동,묵동자이(2단지),101.9,170-1,19
18,,개인,중개거래,서울 중랑구,N,,11260,개인,85000,2025-11-13,2003,상봉동,태영데시앙1,84.9353,497,8
19,,개인,중개거래,서울 중랑구,N,,11260,개인,84200,2025-11-13,2021,망우동,신내역금강펜테리움센트럴파크,84.9871,610,19
20,,개인,중개거래,서울 중랑구,N,,11260,개인,59500,2025-11-14,2004,묵동,문수해오름,84.62,174-9,7
21,1103,개인,중개거래,"서울 동대문구, 서울 중랑구",N,25.12.11,11260,개인,44700,2025-11-14,1996,신내동,신내11대명,49.77,661,11
22,,개인,중개거래,서울 중랑구,N,,11260,개인,86000,2025-11-14,2000,면목동,두산4,84.87,1522,23
