,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 양천구,N,,11470,개인,200000,2025-11-01,1988,신정동,목동신시가지11,66.24,325,11
1,,개인,중개거래,서울 양천구,N,,11470,개인,70500,2025-11-03,1988,신월동,신월시영,59.49,987-1,12
2,533,개인,중개거래,서울 양천구,N,25.11.18,11470,개인,246000,2025-11-03,1986,목동,목동신시가지5,65.08,912,10
3,510,개인,중개거래,서울 양천구,N,25.11.14,11470,개인,250000,2025-11-04,1986,목동,목동신시가지5,65.08,912,15
4,,개인,중개거래,서울 양천구,N,,11470,개인,210000,2025-11-04,1986,목동,목동신시가지4,47.25,904,7
5,,개인,중개거래,서울 양천구,N,,11470,개인,59600,2025-11-05,1988,신월동,신월시영,50.67,987-1,10
6,,개인,중개거래,서울 양천구,N,,11470,개인,198000,2025-11-05,1987,신정동,목동신시가지8,54.94,314,7
7,515,개인,중개거래,서울 양천구,N,25.11.12,11470,개인,350000,2025-11-05,1986,목동,목동신시가지5,120.43,912,1
8,,개인,중개거래,서울 양천구,N,,11470,개인,183000,2025-11-05,1987,신정동,목동신시가지13,53.9,327,15
9,7,개인,중개거래,서울 양천구,N,25.12.05,11470,개인,60500,2025-11-05,1988,신월동,신월시영,50.67,987-1,7
10,,개인,중개거래,서울 양천구,N,,11470,개인,235000,2025-11-05,1985,목동,목동신시가지1,65.34,901,1
11,,개인,중개거래,서울 양천구,N,,11470,개인,116500,2025-11-06,2020,신월동,목동센트럴아이파크위브2단지,84.97,1076,7
12,,개인,중개거래,서울 양천구,N,,11470,개인,220000,2025-11-06,1986,목동,목동신시가지6,47.94,911,12
13,,개인,중개거래,서울 양천구,N,,11470,개인,51500,2025-11-06,2004,신월동,대주파크빌,59.98,1028,1
14,1107,개인,중개거래,"서울 양천구, 서울 중구",N,25.12.15,11470,개인,164000,2025-11-07,1988,신정동,목동신시가지11,51.48,325,9
15,,개인,중개거래,서울 양천구,N,,11470,개인,61000,2025-11-07,2007,신월동,정은스카이빌2차,84.805,1051,9
16,,개인,중개거래,"서울 동대문구, 서울 양천구",N,,11470,개인,113000,2025-11-07,2020,신월동,목동센트럴아이파크위브2단지,84.97,1076,2
17,,개인,중개거래,서울 양천구,N,,11470,개인,205000,2025-11-07,1988,신정동,목동신시가지12,71.64,326,12
18,1118,개인,중개거래,서울 양천구,N,25.12.15,11470,개인,169000,2025-11-07,1988,신정동,목동신시가지11,51.48,325,6
19,,개인,중개거래,서울 양천구,N,,11470,개인,192000,2025-11-07,1987,신정동,목동신시가지8,54.94,314,12
20,,개인,중개거래,서울 양천구,N,,11470,개인,76000,2025-11-07,2000,목동,성원2,77.17,709-2,17
21,,개인,중개거래,서울 양천구,N,,11470,개인,205000,2025-11-08,1985,목동,목동신시가지1,65.34,901,4
22,,개인,중개거래,서울 양천구,N,,11470,개인,200500,2025-11-08,1988,신정동,목동신시가지12,71.64,326,5
23,,개인,중개거래,서울 양천구,N,,11470,개인,241000,2025-11-08,1985,목동,목동신시가지1,66,901,3
24,,개인,중개거래,서울 양천구,N,,11470,개인,210000,2025-11-08,1988,신정동,목동신시가지12,71.64,326,5
25,,개인,중개거래,서울 양천구,N,,11470,개인,118000,2025-11-08,2020,신월동,목동센트럴아이파크위브3단지,84.98,1077,3
26,,개인,중개거래,서울 양천구,N,,11470,개인,203000,2025-11-08,1988,신정동,목동신시가지12,71.64,326,13
27,,개인,중개거래,서울 양천구,N,,11470,개인,61000,2025-11-09,2000,신정동,신트리4,49.08,1277,8
28,,개인,중개거래,서울 양천구,N,,11470,개인,225000,2025-11-10,2000,목동,부영2,207.06,908-28,13
29,,개인,중개거래,서울 양천구,N,,11470,개인,57400,2025-11-10,2001,신정동,푸른마을2,59.91,1281,2
30,,개인,중개거래,서울 양천구,N,,11470,개인,115000,2025-11-10,2000,신정동,목동우성2,113.91,337,2
31,,개인,직거래,,N,,11470,개인,158000,2025-11-10,1985,목동,목동신시가지1,65.34,901,5
32,,개인,중개거래,서울 양천구,N,,11470,개인,83000,2025-11-11,2003,신정동,보람쉬움,84.924,921-11,11
33,,개인,중개거래,서울 양천구,N,,11470,개인,330000,2025-11-11,2006,목동,하이페리온2,155.586,961,6
34,,개인,중개거래,서울 양천구,N,,11470,개인,189000,2025-11-11,1987,신정동,목동신시가지14,55.02,329,8
35,,개인,중개거래,서울 양천구,N,,11470,개인,66000,2025-11-12,2000,신정동,신정6현대,59.4,743-2,14
36,,개인,중개거래,서울 양천구,N,,11470,개인,77000,2025-11-12,2011,신정동,이펜하우스2단지,84.51,1322,3
37,,개인,중개거래,서울 양천구,N,,11470,개인,152000,2025-11-12,2004,목동,금호어울림,120.12,951,7
38,,개인,중개거래,서울 양천구,N,,11470,개인,175000,2025-11-12,1988,신정동,목동신시가지11,51.48,325,5
39,,개인,중개거래,"서울 강서구, 서울 양천구",N,,11470,개인,205000,2025-11-13,1988,신정동,목동신시가지12,72.75,326,3
40,,개인,중개거래,서울 양천구,N,,11470,개인,93000,2025-11-13,2012,신월동,신정두산위브,75.63,1055,11
41,,개인,중개거래,서울 양천구,N,,11470,개인,125000,2025-11-13,2004,목동,금호어울림,84.99,951,1
42,,개인,중개거래,서울 양천구,N,,11470,개인,52900,2025-11-13,2000,신정동,학마을1단지,49.99,1293,5
43,,개인,중개거래,서울 양천구,N,,11470,개인,54000,2025-11-13,2000,신정동,학마을1단지,49.99,1293,11
44,,개인,중개거래,서울 양천구,N,,11470,개인,126000,2025-11-14,1999,신정동,신정현대5,114.24,1273,14
45,,개인,중개거래,서울 양천구,N,,11470,개인,172000,2025-11-14,1988,신정동,목동신시가지12,53.46,326,3
46,,개인,중개거래,서울 양천구,N,,11470,개인,73700,2025-11-14,2004,신정동,대성유니드2차,84.67,1198-3,10
47,,개인,중개거래,서울 양천구,N,,11470,개인,192000,2025-11-14,1985,목동,목동신시가지1,51.48,901,1
48,,개인,중개거래,서울 양천구,N,,11470,개인,179000,2025-11-14,2021,신정동,래미안목동아델리체(101동~118동),84.94,1326,23
49,1108,개인,중개거래,서울 양천구,N,25.12.11,11470,개인,164000,2025-11-14,1988,신정동,목동신시가지11,51.48,325,2
