,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 송파구,N,,11710,개인,302000,2025-11-01,2008,신천동,파크리오,84.79,17,3
1,,개인,중개거래,서울 송파구,N,,11710,개인,269000,2025-11-01,1985,방이동,한양3,126.9,225,11
2,,개인,중개거래,서울 송파구,N,,11710,개인,183000,2025-11-01,1985,오금동,우창,132.86,164,7
3,,개인,중개거래,"서울 강남구, 서울 송파구",N,,11710,개인,200000,2025-11-01,2021,거여동,송파시그니처롯데캐슬,84.98,697,15
4,,개인,중개거래,서울 송파구,N,,11710,개인,205000,2025-11-01,1997,가락동,가락(1차)쌍용아파트,84.69,140,3
5,,개인,중개거래,서울 송파구,N,,11710,개인,309500,2025-11-01,2007,잠실동,트리지움,84.97,35,8
6,,개인,중개거래,서울 송파구,N,,11710,개인,142000,2025-11-01,2008,장지동,송파파인타운8단지,59.97,842,19
7,,개인,중개거래,서울 송파구,N,,11710,개인,163500,2025-11-01,1996,문정동,건영1,84.39,72-3,5
8,,개인,중개거래,서울 송파구,N,,11710,개인,175000,2025-11-01,1981,잠실동,우성아파트,80.39,101-1,4
9,,개인,중개거래,서울 송파구,N,,11710,개인,120000,2025-11-01,2006,가락동,성원상떼빌,108.65,80,3
10,,개인,중개거래,서울 송파구,N,,11710,개인,129000,2025-11-01,1991,가락동,현대(6차),84.8,55,10
11,,개인,중개거래,서울 송파구,N,,11710,개인,200000,2025-11-01,2016,장지동,위례2차아이파크,108.1387,884,3
12,,개인,중개거래,"서울 강남구, 서울 송파구",N,,11710,개인,145500,2025-11-01,1988,오금동,상아2차아파트,84.98,165,2
13,,개인,중개거래,서울 송파구,N,,11710,개인,417700,2025-11-01,1978,잠실동,주공아파트 5단지,76.5,27,7
14,,개인,중개거래,서울 송파구,N,,11710,개인,179000,2025-11-01,1999,가락동,가락쌍용(2차),84.42,21-6,21
15,,개인,중개거래,서울 송파구,N,,11710,개인,163000,2025-11-01,1988,가락동,대림,120.96,70-19,7
16,,개인,중개거래,서울 송파구,N,,11710,개인,185000,2025-11-01,2004,가락동,송파동부쎈트레빌,84.98,478,7
17,,개인,중개거래,서울 송파구,N,,11710,개인,299000,2025-11-01,2018,가락동,헬리오시티,84.95,913,14
18,,개인,중개거래,서울 송파구,N,,11710,개인,139000,2025-11-01,1991,가락동,현대(6차),84.8,55,2
19,,개인,중개거래,서울 송파구,N,,11710,개인,304000,2025-11-01,2018,가락동,헬리오시티,84.99,913,18
20,,개인,중개거래,"경기 성남시 수정구, 서울 송파구",N,,11710,개인,200000,2025-11-01,2015,장지동,위례신도시송파푸르지오,106.841,878,27
21,,개인,중개거래,서울 송파구,N,,11710,개인,447500,2025-11-01,1978,잠실동,주공아파트 5단지,82.51,27,3
22,,개인,중개거래,서울 송파구,N,,11710,개인,310000,2025-11-01,2008,잠실동,잠실엘스,59.96,19,16
23,,개인,중개거래,서울 송파구,N,,11710,개인,80000,2025-11-01,1998,마천동,한보1,39.1,175,7
24,,개인,중개거래,서울 송파구,N,,11710,개인,169500,2025-11-01,2000,석촌동,잠실한솔,84.87,285,7
25,,개인,중개거래,서울 송파구,N,,11710,개인,78000,2025-11-01,2003,문정동,성해,75.83,4-2,4
26,,개인,중개거래,서울 송파구,N,,11710,개인,92000,2025-11-01,1997,거여동,거여5단지,59.74,294,11
27,,개인,중개거래,서울 송파구,N,,11710,개인,113000,2025-11-01,2013,장지동,송파더센트레,51.77,879,2
28,,개인,중개거래,서울 송파구,N,,11710,개인,189000,2025-11-01,1991,방이동,코오롱아파트,84.95,212-8,9
29,,개인,중개거래,서울 송파구,N,,11710,개인,124000,2025-11-01,2003,가락동,sk파크타워,84.35,166-2,17
30,,개인,중개거래,서울 송파구,N,,11710,개인,80000,2025-11-01,1989,문정동,문정시영,39.69,145,10
31,,개인,중개거래,"경기 김포시, 서울 송파구",N,,11710,개인,420500,2025-11-01,1978,잠실동,주공아파트 5단지,81.75,27,5
32,,개인,중개거래,서울 송파구,N,,11710,개인,92000,2025-11-01,1989,문정동,문정시영,46.26,145,13
33,,개인,중개거래,서울 송파구,N,,11710,개인,177000,2025-11-01,1997,가락동,가락(1차)쌍용아파트,59.92,140,2
34,,개인,중개거래,서울 송파구,N,,11710,개인,120000,2025-11-01,1999,풍납동,현대리버빌2지구,84.97,261,3
35,,개인,중개거래,서울 송파구,N,,11710,개인,114000,2025-11-01,2019,오금동,송파두산위브,59.9823,135,21
36,,개인,중개거래,서울 송파구,N,,11710,개인,83000,2025-11-01,1989,문정동,문정시영,39.69,145,10
37,,개인,중개거래,서울 송파구,N,,11710,개인,236000,2025-11-01,2025,송파동,잠실더샵루벤,106.9848,171,2
38,,개인,중개거래,서울 송파구,N,,11710,개인,150000,2025-11-01,2018,오금동,송파레미니스2단지,84.82,617,11
39,,개인,중개거래,서울 송파구,N,,11710,개인,199000,2025-11-01,2004,문정동,문정래미안,150.58,1,8
40,,개인,중개거래,서울 송파구,N,,11710,개인,200000,2025-11-01,2015,장지동,위례신도시송파푸르지오,112.1156,878,22
41,,개인,중개거래,서울 송파구,N,,11710,개인,158000,2025-11-01,2005,가락동,쌍용스윗닷홈(105동),122.43,51-1,10
42,,개인,중개거래,서울 송파구,N,,11710,개인,115000,2025-11-01,1999,풍납동,현대리버빌2지구,84.97,261,3
43,,개인,중개거래,서울 송파구,N,,11710,개인,190000,2025-11-01,2013,장지동,위례24단지(꿈에그린),75.97,901,4
44,,개인,중개거래,서울 송파구,N,,11710,개인,70000,2025-11-01,1997,거여동,거여1단지,39.6,290,8
45,,개인,중개거래,서울 송파구,N,,11710,개인,179500,2025-11-01,1997,가락동,가락(1차)쌍용아파트,59.92,140,8
46,1,개인,중개거래,서울 송파구,N,25.12.15,11710,개인,155000,2025-11-01,1986,가락동,우성,58.46,96-1,8
47,,개인,중개거래,서울 송파구,N,,11710,개인,142750,2025-11-01,1985,오금동,우창,76.42,164,3
48,,개인,중개거래,서울 송파구,N,,11710,개인,168000,2025-11-01,2008,장지동,송파파인타운6단지,84.93,847,3
49,,개인,중개거래,서울 송파구,N,,11710,개인,207500,2025-11-01,2001,송파동,송파삼성래미안아파트,79.7,162,21
50,,개인,중개거래,서울 송파구,N,,11710,개인,185000,2025-11-01,1988,가락동,대림,99.38,70-19,14
51,,개인,중개거래,서울 송파구,N,,11710,개인,87000,2025-11-01,2004,가락동,우정에쉐르,84.95,8-1,5
52,10,개인,중개거래,서울 송파구,N,25.12.15,11710,개인,175000,2025-11-01,1981,잠실동,우성아파트,80.39,101-1,4
53,,개인,중개거래,서울 송파구,N,,11710,개인,210000,2025-11-01,1997,가락동,가락(1차)쌍용아파트,84.69,140,14
54,,개인,중개거래,"경기 수원시 영통구, 서울 송파구",N,,11710,개인,299500,2025-11-01,2008,신천동,파크리오,84.97,17,1
55,,개인,중개거래,"서울 강동구, 서울 송파구",N,,11710,개인,239500,2025-11-01,1988,오금동,대림,125.79,2,6
56,,개인,중개거래,서울 송파구,N,,11710,개인,210000,2025-11-01,2015,장지동,위례아이파크,108.8004,894,13
57,,개인,중개거래,서울 송파구,N,,11710,개인,97000,2025-11-01,1995,가락동,삼성프라자,131.29,168-1,5
58,,개인,중개거래,서울 송파구,N,,11710,개인,299000,2025-11-01,2008,잠실동,잠실엘스,59.96,19,25
59,,개인,중개거래,서울 송파구,N,,11710,개인,450000,2025-11-01,1981,잠실동,우성아파트,160.74,101-1,3
60,,개인,중개거래,서울 송파구,N,,11710,개인,155000,2025-11-01,2008,장지동,송파파인타운2단지,84.94,835,13
61,,개인,중개거래,서울 송파구,N,,11710,개인,159500,2025-11-01,2007,장지동,송파파인타운11단지,84.94,854,2
62,,개인,중개거래,"서울 강남구, 서울 송파구",N,,11710,개인,175500,2025-11-02,1997,가락동,가락(1차)쌍용아파트,59.92,140,9
63,,개인,중개거래,서울 송파구,N,,11710,개인,88200,2025-11-02,2004,문정동,세양청마루,59.91,146,6
64,,개인,중개거래,"서울 강남구, 서울 송파구",N,,11710,개인,133000,2025-11-02,1986,가락동,우성,43.79,96-1,11
65,,개인,중개거래,서울 송파구,N,,11710,개인,199000,2025-11-02,1991,방이동,코오롱아파트,84.95,212-8,14
66,,개인,중개거래,서울 송파구,N,,11710,개인,179000,2025-11-02,2018,가락동,헬리오시티,39.12,913,5
67,101,개인,중개거래,서울 송파구,N,25.12.18,11710,개인,178500,2025-11-03,2024,오금동,송파더플래티넘,106.24,67,12
68,103,개인,중개거래,서울 송파구,N,25.12.08,11710,개인,208500,2025-11-03,2015,장지동,위례신도시송파푸르지오,107.6344,878,27
69,,개인,중개거래,서울 송파구,N,,11710,개인,81000,2025-11-03,1992,마천동,아남,82.13,9,4
70,,개인,중개거래,서울 송파구,N,,11710,개인,170000,2025-11-03,2021,거여동,송파시그니처롯데캐슬,59.98,697,25
