,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 노원구,N,,11350,개인,112000,2025-11-07,1988,하계동,현대,84.95,270,5
1,,개인,중개거래,서울 노원구,N,,11350,개인,52000,2025-11-07,1988,하계동,건영,53.14,271-3,7
2,,개인,중개거래,서울 노원구,N,,11350,개인,57500,2025-11-07,1988,상계동,상계주공1(고층),58.01,765,3
3,,개인,중개거래,서울 노원구,N,,11350,개인,60000,2025-11-07,1998,중계동,현대그린,84.99,49,5
4,,개인,중개거래,서울 노원구,N,,11350,개인,52000,2025-11-07,1988,상계동,상계주공4(고층),49.94,749-5,5
5,,개인,중개거래,서울 노원구,N,,11350,개인,73000,2025-11-08,2001,공릉동,풍림아파트A,59.94,725,13
6,,개인,중개거래,서울 노원구,N,,11350,개인,52000,2025-11-08,1988,상계동,상계주공6(고층),41.3,720,4
7,,개인,중개거래,서울 노원구,N,,11350,개인,42300,2025-11-08,1991,중계동,중계무지개,39.96,512,6
8,,개인,중개거래,"서울 강북구, 서울 노원구",N,,11350,개인,40000,2025-11-08,1988,상계동,상계주공1(고층),41.3,765,2
9,,개인,중개거래,서울 노원구,N,25.11.28,11350,개인,13500,2025-11-08,2013,공릉동,한일휴니스빌,12.42,683-14,13
10,,개인,중개거래,"서울 노원구, 서울 동대문구",N,,11350,개인,65000,2025-11-10,1992,상계동,노원우성,84.88,1251,6
11,,개인,중개거래,서울 노원구,N,,11350,개인,50000,2025-11-10,1989,중계동,경남,50.97,505,15
12,,개인,중개거래,서울 노원구,N,,11350,개인,39500,2025-11-11,1991,중계동,중계무지개,39.82,512,5
13,,개인,중개거래,서울 노원구,N,,11350,개인,101500,2025-11-12,1998,중계동,양지마을(대림)1,84.9,587,9
14,,개인,중개거래,서울 노원구,N,,11350,개인,44000,2025-11-12,1998,상계동,은빛1단지,59.95,1255,14
15,,개인,중개거래,서울 노원구,N,,11350,개인,47000,2025-11-12,1992,중계동,주공5,44.52,359-1,14
16,101,개인,중개거래,서울 노원구,N,25.12.15,11350,개인,74500,2025-11-12,1991,중계동,건영2,75.02,515-2,10
17,,개인,중개거래,서울 노원구,N,,11350,개인,48000,2025-11-12,1999,하계동,우방,59.74,353,12
18,,개인,중개거래,서울 노원구,N,,11350,개인,42700,2025-11-12,1988,상계동,상계주공10(저층),47.34,666,5
19,,개인,중개거래,서울 노원구,N,,11350,개인,65000,2025-11-12,1991,중계동,중계무지개,59.26,512,5
20,,개인,중개거래,서울 노원구,N,,11350,개인,87500,2025-11-13,1999,중계동,중계3우성,84.87,585,21
21,,개인,중개거래,서울 노원구,N,,11350,개인,64000,2025-11-13,1988,상계동,보람아파트,79.25,639,12
22,,개인,중개거래,"서울 노원구, 서울 성북구",N,,11350,개인,87000,2025-11-13,2021,상계동,노원센트럴푸르지오,59.996,1355,11
23,,개인,중개거래,서울 노원구,N,,11350,개인,63000,2025-11-13,1989,하계동,청솔(시영7),59.46,274,11
24,,개인,중개거래,서울 노원구,N,,11350,개인,53700,2025-11-13,1988,상계동,상계주공11(고층),49.94,652,10
25,,개인,중개거래,서울 노원구,N,,11350,개인,55700,2025-11-13,1993,중계동,주공8,49.72,362-1,12
26,,개인,중개거래,서울 노원구,N,,11350,개인,95300,2025-11-13,1999,중계동,양지마을(대림)2,84.88,588,21
27,,개인,중개거래,서울 노원구,N,,11350,개인,60000,2025-11-14,1989,하계동,미성,57.97,280,15
28,,개인,중개거래,서울 노원구,N,,11350,개인,59300,2025-11-14,1998,상계동,상계2차중앙하이츠,59.82,1282,19
29,,개인,중개거래,서울 노원구,N,,11350,개인,112000,2025-11-14,1995,중계동,건영3,84.9,360-15,11
30,105,개인,중개거래,서울 노원구,N,25.12.02,11350,개인,57400,2025-11-14,1999,상계동,불암현대,84.9,1293,1
31,,개인,중개거래,서울 노원구,N,,11350,개인,57500,2025-11-14,1989,하계동,청솔(시영7),49.5,274,15
32,,개인,중개거래,서울 노원구,N,,11350,개인,60000,2025-11-14,1991,중계동,중계현대2,71.76,435-1,6
33,,개인,중개거래,서울 노원구,N,,11350,개인,53000,2025-11-14,1989,중계동,상아,51.29,505,12
34,,개인,중개거래,"서울 노원구, 서울 중랑구",N,,11350,개인,74700,2025-11-14,2000,상계동,상계불암대림,84.96,1289,15
35,,개인,중개거래,서울 중랑구,N,,11350,개인,31000,2025-11-14,1988,하계동,한신1,27,284,10
36,,개인,중개거래,서울 노원구,N,,11350,개인,88000,2025-11-14,1997,하계동,하계2현대,84.896,288,2
37,,개인,중개거래,서울 노원구,N,,11350,개인,37500,2025-11-14,1989,하계동,청솔(시영7),39.92,274,6
38,,개인,중개거래,서울 노원구,N,,11350,개인,61500,2025-11-14,1988,상계동,상계주공10(고층),61.52,666,12
39,101,개인,중개거래,서울 노원구,N,25.12.10,11350,개인,59800,2025-11-15,2004,월계동,월계흥화브라운빌,84.91,939,10
40,,개인,중개거래,서울 노원구,N,,11350,개인,53800,2025-11-15,2000,상계동,상계불암대림,59.22,1289,12
41,,개인,중개거래,서울 노원구,N,,11350,기타,70000,2025-11-15,2000,공릉동,현대성우아파트,84.96,741,6
