,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 강남구,N,,11680,개인,194000,2025-12-01,1992,수서동,신동아,49.96,736,2
1,709,개인,중개거래,서울 강남구,N,25.12.10,11680,개인,197000,2025-12-01,2014,자곡동,강남자곡아이파크,84.92,602,11
2,,개인,중개거래,서울 강남구,N,,11680,개인,407000,2025-12-01,1984,대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,63,9
3,,개인,중개거래,서울 강남구,N,,11680,개인,255000,2025-12-01,2004,도곡동,아카데미스위트1,122.07,467-7,7
4,,개인,중개거래,서울 강남구,N,,11680,개인,340000,2025-12-01,1992,청담동,청담아이파크,110.13,130,6
5,,개인,중개거래,서울 강남구,N,,11680,개인,47000,2025-12-01,2004,대치동,대우아이빌명문가(891-23),46.23,891-23,10
6,,개인,중개거래,서울 강남구,N,,11680,개인,68000,2025-12-01,2004,대치동,테헤란로대우아이빌(891-6),65.24,891-6,21
7,,개인,중개거래,서울 강남구,N,,11680,개인,80000,2025-12-02,2006,역삼동,역삼I'PARK,28.246,713-11,3
8,,개인,중개거래,"서울 강남구, 서울 서초구",N,,11680,개인,250000,2025-12-02,2007,역삼동,롯데캐슬노블,154.26,835-68,2
9,,개인,중개거래,서울 강남구,N,,11680,개인,440000,2025-12-02,2019,개포동,래미안블레스티지,113.96,1280,34
10,,개인,중개거래,서울 강남구,N,,11680,개인,220000,2025-12-02,2014,수서동,강남데시앙포레,59.81,795,5
11,,개인,중개거래,서울 강남구,N,,11680,개인,89000,2025-12-02,2006,역삼동,역삼I'PARK,28.246,713-11,6
12,,개인,중개거래,서울 강남구,N,,11680,개인,315000,2025-12-02,2023,개포동,개포자이프레지던스,59.8363,1284,3
13,,개인,중개거래,서울 강남구,N,,11680,개인,225000,2025-12-02,2006,도곡동,현대그린1,84.66,964,3
14,,개인,중개거래,서울 강남구,N,,11680,개인,55500,2025-12-03,2003,대치동,아름빌(889-74),41.65,889-74,9
15,,개인,중개거래,서울 강남구,Y,,11680,개인,118000,2025-12-04,2014,자곡동,강남브리즈힐(토지임대부아파트),74.04,618,15
16,,개인,중개거래,서울 강남구,N,,11680,개인,119000,2025-12-05,2003,논현동,지고하임(102동),73.17,44-9,1
17,,개인,중개거래,서울 강남구,N,,11680,개인,86000,2025-12-05,2006,역삼동,역삼I'PARK,28.246,713-11,5
18,,개인,중개거래,서울 강남구,N,,11680,개인,81000,2025-12-05,2006,역삼동,역삼I'PARK,28.246,713-11,2
19,,개인,중개거래,서울 강남구,N,,11680,개인,234500,2025-12-05,2014,자곡동,래미안강남힐즈,101.94,611,13
20,,개인,중개거래,서울 강남구,N,,11680,개인,197000,2025-12-05,2008,삼성동,현대힐스테이트2단지,43.842,50,8
21,,개인,중개거래,서울 강남구,N,,11680,개인,145000,2025-12-05,2003,논현동,은탑리더스카운티,135.67,44-6,3
22,,개인,중개거래,서울 강남구,N,,11680,개인,41800,2025-12-05,2004,대치동,테헤란로대우아이빌(891-6),35.61,891-6,20
23,,개인,중개거래,서울 강남구,N,,11680,개인,210000,2025-12-06,1992,수서동,삼익,49.2,708,11
24,,개인,중개거래,"서울 강남구, 서울 서초구",N,,11680,개인,225000,2025-12-06,1992,개포동,성원대치2단지아파트,49.86,12,4
25,,개인,중개거래,서울 강남구,N,,11680,개인,240000,2025-12-06,2014,자곡동,래미안강남힐즈,101.94,611,15
26,,개인,중개거래,서울 강남구,N,,11680,개인,129700,2025-12-06,2008,삼성동,삼성동힐스테이트 1단지,26.5,16-2,17
27,,개인,중개거래,서울 강남구,N,,11680,개인,377000,2025-12-06,1979,대치동,은마,76.79,316,6
28,,개인,중개거래,서울 강남구,N,,11680,개인,288000,2025-12-08,1985,도곡동,한신(개포),52.73,464,5
29,,개인,직거래,,N,,11680,법인,113500,2025-12-08,2022,개포동,개포자이르네,50.8665,1283,4
30,,개인,중개거래,서울 강남구,N,,11680,개인,75000,2025-12-08,2002,역삼동,대우디오빌,59.15,720-25,20
31,,개인,중개거래,서울 강남구,N,,11680,개인,160000,2025-12-09,2015,자곡동,강남자곡 힐스테이트,84.39,619,13
32,,개인,중개거래,서울 강남구,N,,11680,개인,212000,2025-12-09,2014,수서동,강남데시앙포레,84.92,795,6
33,,개인,중개거래,서울 강남구,N,,11680,개인,297000,2025-12-09,1995,도곡동,럭키(963),124.1,963,2
34,,개인,중개거래,서울 강남구,N,,11680,개인,297000,2025-12-09,1995,도곡동,럭키(963),124.1,963,2
