,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 종로구,N,,11110,개인,70000,2025-12-01,1992,창신동,창신쌍용1,54.7,702,8
1,,개인,중개거래,서울 종로구,N,,11110,개인,34500,2025-12-02,1998,숭인동,하림빌라트,47.63,473,5
2,,개인,중개거래,서울 종로구,N,,11110,개인,70000,2025-12-02,1992,창신동,창신쌍용1,54.7,702,7
3,,개인,중개거래,"경기 하남시, 서울 종로구",N,,11110,개인,74800,2025-12-03,1993,창신동,창신쌍용2,79.87,703,8
4,,개인,중개거래,서울 종로구,N,,11110,개인,109900,2025-12-04,2008,숭인동,종로센트레빌,84.92,2-1,7
5,,개인,중개거래,"서울 성동구, 서울 성북구",N,,11110,개인,64800,2025-12-04,1993,창신동,창신쌍용2,54.7,703,7
6,,개인,중개거래,서울 종로구,N,,11110,개인,131990,2025-12-06,2000,무악동,현대,84.92,82,14
7,,개인,중개거래,서울 종로구,N,,11110,개인,114500,2025-12-06,2009,숭인동,종로청계힐스테이트,84.9478,766,18
8,,개인,중개거래,서울 종로구,N,,11110,개인,112500,2025-12-09,2008,숭인동,종로센트레빌,84.92,2-1,10
9,,개인,중개거래,서울 종로구,N,,11110,개인,12200,2025-12-11,2013,숭인동,종로중흥S클래스,19.466,202-3,12
10,,개인,중개거래,서울 종로구,N,,11110,개인,69500,2025-12-11,1993,창신동,창신쌍용2,64.66,703,8
11,,개인,중개거래,서울 중구,N,,11110,개인,54000,2025-12-13,1994,창신동,성용,58.23,640-252,6
12,,개인,중개거래,서울 종로구,N,,11110,개인,113000,2025-12-16,2008,숭인동,종로센트레빌,84.92,2-1,6
13,,개인,중개거래,서울 종로구,N,,11110,개인,149980,2025-12-16,2000,무악동,현대,114.9,82,16
