,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
26,,개인,중개거래,서울 동대문구,N,,11230,개인,76000,2025-11-12,2005,장안동,신일해피트리3차(568),84.97,568,8
27,,개인,중개거래,서울 동대문구,N,,11230,개인,90500,2025-11-13,2011,답십리동,래미안엘파인아파트,84.94,1000,3
28,,개인,중개거래,"서울 광진구, 서울 동대문구",N,,11230,개인,197500,2025-11-13,2023,전농동,청량리역롯데캐슬 SKY-L65,84.981,620-47,60
29,1,개인,중개거래,서울 성동구,N,25.12.05,11230,개인,12650,2025-11-13,2016,답십리동,현대썬앤빌청계,14.82,530-15,7
30,,개인,중개거래,서울 동대문구,N,,11230,개인,71000,2025-11-14,2020,답십리동,답십리엘림퍼스트,52.7678,1015,6
31,,개인,중개거래,"서울 동대문구, 서울 서초구",N,,11230,개인,145000,2025-11-14,2014,답십리동,래미안위브,59.97,1003,10
32,,개인,중개거래,서울 동대문구,N,,11230,개인,68000,2025-11-14,1999,휘경동,휘경미소지움,59.84,106,14
33,,개인,중개거래,"서울 광진구, 서울 동대문구",N,,11230,개인,87500,2025-11-14,1997,청량리동,한신,114.95,60,7
34,,개인,중개거래,"서울 광진구, 서울 동대문구",N,,11230,개인,83000,2025-11-14,2002,이문동,중앙하이츠빌,84.81,84,8
35,,개인,중개거래,서울 동대문구,N,,11230,개인,73000,2025-11-15,1994,용두동,신동아,58.59,779,13
36,,개인,중개거래,서울 동대문구,N,,11230,개인,76500,2025-11-15,1997,전농동,동아,57.9,645-2,18
37,,개인,중개거래,서울 동대문구,N,,11230,개인,27000,2025-11-15,2005,회기동,동일스카이시티2차,49.65,60-230,3
38,,개인,중개거래,서울 동대문구,N,,11230,개인,12000,2025-11-17,2014,용두동,한양아이클래스,16.97,112-8,5
39,,개인,중개거래,"서울 동대문구, 서울 중랑구",N,,11230,개인,168800,2025-11-17,2014,답십리동,래미안위브,121.64,1003,14
40,,개인,중개거래,서울 동대문구,N,25.11.24,11230,개인,8450,2025-11-17,2013,이문동,주성아우라,13.61,254-40,14
41,,개인,중개거래,서울 동대문구,N,25.11.27,11230,개인,22000,2025-11-17,2020,용두동,동대문베네스트,18.36,100-5,19
42,,개인,중개거래,서울 동대문구,N,,11230,개인,26000,2025-11-17,2022,이문동,민족통일MJ캠퍼스외대3차,18.24,327-1,9
43,,개인,중개거래,서울 동대문구,N,,11230,개인,85000,2025-11-18,2005,장안동,현대홈타운2차,96.22,569,1
44,,개인,중개거래,서울 동대문구,N,,11230,개인,72500,2025-11-18,2001,휘경동,주공2,59.13,57,9
45,,개인,중개거래,"서울 강남구, 서울 동대문구",N,,11230,개인,180000,2025-11-18,2014,전농동,래미안크레시티,121.93,690,4
46,,개인,중개거래,서울 동대문구,N,,11230,개인,113000,2025-11-18,2007,장안동,래미안장안2차,81.05,329-3,15
47,1,개인,직거래,,N,25.11.18,11230,법인,11000,2025-11-18,2016,답십리동,현대썬앤빌청계,14.21,530-15,10
48,,개인,중개거래,서울 동대문구,N,,11230,개인,117000,2025-11-18,2007,답십리동,두산위브,59.91,998,6
49,,개인,직거래,,N,25.12.01,11230,개인,23000,2025-11-19,2017,회기동,민족통일MJ캠퍼스경희대,20.34,67-3,10
50,,개인,직거래,,N,25.12.01,11230,개인,23000,2025-11-19,2017,회기동,민족통일MJ캠퍼스경희대,23.16,67-3,10
51,1,개인,직거래,,N,25.11.20,11230,개인,10000,2025-11-19,2016,답십리동,현대썬앤빌청계,14.72,530-15,5
52,,개인,중개거래,서울 동대문구,N,,11230,개인,121000,2025-11-19,2012,전농동,래미안아름숲,84.92,688,6
53,,개인,중개거래,서울 동대문구,N,,11230,개인,73850,2025-11-19,2005,장안동,신일해피트리3차(568),84.97,568,12
54,,개인,중개거래,서울 동대문구,N,,11230,개인,160000,2025-11-19,2014,답십리동,래미안위브,84.98,1003,19
55,,개인,중개거래,서울 동대문구,N,,11230,개인,90000,2025-11-20,1997,청량리동,한신,84.92,60,14
56,,개인,중개거래,서울 동대문구,N,,11230,개인,89900,2025-11-20,2007,장안동,래미안장안2차,54.43,329-3,12
57,,개인,중개거래,서울 동대문구,N,,11230,개인,86500,2025-11-20,2001,이문동,대우,84.89,45,17
58,,개인,직거래,,N,,11230,기타,178302,2025-11-21,2023,전농동,청량리역롯데캐슬 SKY-L65,84.981,620-47,45
59,,개인,중개거래,서울 동대문구,N,,11230,개인,70000,2025-11-21,1999,휘경동,휘경미소지움,59.84,106,10
60,,개인,중개거래,서울 동대문구,N,,11230,개인,120000,2025-11-21,2014,답십리동,래미안위브,121.64,1003,1
61,,개인,중개거래,서울 동대문구,N,,11230,개인,122500,2025-11-21,2009,용두동,용두두산위브,84.99,791,7
62,,개인,중개거래,서울 동대문구,N,,11230,개인,80000,2025-11-21,1992,전농동,전농우성,126.63,6,8
63,,개인,중개거래,서울 동대문구,N,,11230,개인,104500,2025-11-21,2004,제기동,한신아파트,84.76,1212,8
64,,개인,중개거래,서울 동대문구,N,,11230,개인,65000,2025-11-22,1989,답십리동,동서울한양,76.41,41,3
65,,개인,중개거래,"경기 의정부시, 서울 동대문구",N,,11230,개인,168000,2025-11-22,2014,전농동,래미안크레시티,84.96,690,8
66,,개인,중개거래,서울 동대문구,N,,11230,개인,92800,2025-11-22,2003,이문동,대림e-편한세상,59.958,225,19
67,,개인,중개거래,서울 동대문구,N,,11230,개인,154500,2025-11-22,2014,답십리동,래미안위브,84.99,1003,6
68,,개인,중개거래,서울 동대문구,N,,11230,개인,130000,2025-11-22,2011,용두동,래미안 허브리츠,59.98,792,9
69,,개인,중개거래,서울 동대문구,N,,11230,개인,110500,2025-11-22,2009,용두동,용두두산위브,84.99,791,1
70,,개인,중개거래,서울 동대문구,N,,11230,개인,83500,2025-11-22,2000,전농동,전농SK,59.34,10,19
71,,개인,중개거래,서울 동대문구,N,,11230,개인,164000,2025-11-22,2014,답십리동,래미안위브,84.98,1003,16
72,,개인,중개거래,서울 동대문구,N,,11230,개인,10300,2025-11-22,2015,장안동,현대썬앤빌601,18.35,373-3,4
73,,개인,중개거래,서울 동대문구,N,,11230,개인,75500,2025-11-22,2007,신설동,청계천대성스카이렉스1,75.24,109-13,7
74,,개인,중개거래,서울 동대문구,N,,11230,개인,67000,2025-11-22,1989,답십리동,동서울한양,76.41,41,11
75,,개인,중개거래,서울 동대문구,N,,11230,개인,100000,2025-11-23,2003,이문동,대림e-편한세상,84.972,225,10
76,,개인,중개거래,"경기 용인시 수지구, 서울 동대문구",N,,11230,개인,134000,2025-11-23,2019,답십리동,답십리파크자이,59.91,1014,5
77,,개인,중개거래,서울 동대문구,N,,11230,개인,85000,2025-11-24,1989,회기동,신현대,84.96,65,3
78,,개인,중개거래,서울 동대문구,N,,11230,개인,148000,2025-11-24,2014,답십리동,래미안위브,59.99,1003,10
79,,개인,중개거래,"서울 강동구, 서울 동대문구",N,,11230,개인,144000,2025-11-24,2019,답십리동,답십리파크자이,84.83,1014,7
80,,개인,중개거래,서울 동대문구,N,,11230,개인,169000,2025-11-24,2014,전농동,래미안크레시티,84.96,690,9
81,,개인,중개거래,서울 동대문구,N,,11230,개인,76000,2025-11-24,2003,답십리동,대림,84.66,808,7
82,,개인,중개거래,"서울 강동구, 서울 동대문구",N,,11230,개인,144000,2025-11-24,2019,답십리동,답십리파크자이,84.83,1014,7
83,,개인,중개거래,서울 동대문구,N,,11230,개인,105000,2025-11-24,2004,제기동,한신아파트,114.885,1212,11
84,,개인,중개거래,서울 동대문구,N,,11230,개인,128000,2025-11-25,2011,용두동,래미안 허브리츠,84.97,792,1
85,,개인,중개거래,서울 동대문구,N,,11230,개인,85000,2025-11-25,2001,답십리동,동아,84.72,10,16
86,,개인,중개거래,서울 동대문구,N,,11230,개인,39000,2025-11-25,1992,답십리동,동답한신,35.45,42,4
87,,개인,중개거래,서울 동대문구,N,,11230,개인,165000,2025-11-25,2014,답십리동,래미안위브,121.64,1003,7
88,,개인,중개거래,서울 동대문구,N,,11230,개인,62000,2025-11-25,2008,장안동,경남하이빌,84.33,578,3
89,,개인,중개거래,서울 동대문구,N,,11230,개인,105000,2025-11-25,2003,장안동,장안현대홈타운(336),84.87,336,16
90,,개인,중개거래,서울 동대문구,N,,11230,개인,146000,2025-11-25,2019,휘경동,휘경SK뷰,84.31,372,26
91,,개인,중개거래,서울 동대문구,N,,11230,개인,143000,2025-11-25,2011,용두동,래미안 허브리츠,84.97,792,17
92,,개인,중개거래,서울 동대문구,N,,11230,개인,76800,2025-11-25,2007,장안동,장안평월드메르디앙2차,84.85,575,3
93,,개인,중개거래,서울 동대문구,N,,11230,개인,90000,2025-11-25,2000,전농동,전농SK,84.95,10,1
94,,개인,중개거래,서울 동대문구,N,,11230,개인,146000,2025-11-25,2019,휘경동,휘경SK뷰,84.31,372,26
95,,개인,중개거래,서울 동대문구,N,,11230,개인,70000,2025-11-25,2004,장안동,공감대5차(334-5),125.81,334-5,7
96,,개인,중개거래,서울 동대문구,N,,11230,개인,97500,2025-11-25,2003,제기동,안암골벽산,116.69,153,16
97,,개인,중개거래,서울 동대문구,N,,11230,개인,86500,2025-11-25,2005,제기동,이수브라운스톤,84.9,252,5
98,,개인,중개거래,서울 동대문구,N,,11230,개인,92500,2025-11-25,2002,이문동,중앙하이츠빌,114.84,84,13
99,,개인,중개거래,서울 동대문구,N,,11230,개인,135000,2025-11-26,2003,장안동,장안현대홈타운(336),133.72,336,9
100,,개인,중개거래,"서울 강남구, 서울 동대문구",N,,11230,개인,141500,2025-11-26,2022,용두동,래미안엘리니티,59.96,796,17
101,,개인,중개거래,서울 동대문구,N,,11230,개인,92000,2025-11-26,2000,이문동,쌍용,84.89,64,9
102,,개인,중개거래,서울 동대문구,N,,11230,개인,28000,2025-11-27,2010,장안동,대성장안애캐슬,48.11,346-9,5
103,,개인,중개거래,서울 동대문구,N,,11230,개인,51500,2025-11-27,2001,휘경동,주공2,39.98,57,16
104,도시형생활주택,개인,중개거래,서울 동대문구,N,25.12.02,11230,개인,14300,2025-11-27,2015,답십리동,청계푸르지오시티,18.92,497-23,3
105,,개인,중개거래,서울 동대문구,N,,11230,개인,73000,2025-11-27,2001,휘경동,주공2,59.79,57,19
106,,개인,중개거래,서울 동대문구,N,,11230,개인,90000,2025-11-27,2003,장안동,장안현대홈타운(336),58.42,336,3
107,,개인,중개거래,서울 동대문구,N,,11230,개인,107500,2025-11-27,2003,장안동,장안현대홈타운(336),84.87,336,22
108,,개인,중개거래,서울 동대문구,N,,11230,개인,78000,2025-11-27,1999,휘경동,휘경미소지움,84.87,106,6
109,,개인,중개거래,서울 동대문구,N,,11230,개인,183000,2025-11-27,2014,전농동,래미안크레시티,121.98,690,15
110,,개인,직거래,,N,,11230,법인,55000,2025-11-27,2024,장안동,시온,62.54,393-8,5
111,,개인,중개거래,서울 동대문구,N,,11230,개인,99000,2025-11-28,2011,휘경동,휘경센트레빌,84.89,367,9
112,,개인,중개거래,서울 동대문구,N,,11230,개인,52000,2025-11-28,1992,답십리동,동답한신,44.35,42,7
113,,개인,중개거래,서울 동대문구,N,,11230,개인,169000,2025-11-28,2022,용두동,래미안엘리니티,84.98,796,8
114,,개인,중개거래,서울 동대문구,N,,11230,개인,77000,2025-11-28,2007,이문동,이문2차푸르지오,84.79,427,8
115,,개인,중개거래,서울 동대문구,N,,11230,개인,90500,2025-11-28,1994,용두동,신동아,84.63,779,15
116,,개인,중개거래,서울 동대문구,N,,11230,개인,68500,2025-11-28,1992,답십리동,동답한신,82.39,42,7
117,,개인,중개거래,서울 동대문구,N,,11230,개인,85000,2025-11-28,1994,용두동,신동아,84.63,779,1
118,,개인,중개거래,서울 동대문구,N,,11230,개인,64000,2025-11-28,1994,용두동,신동아,49.68,779,11
119,,개인,중개거래,서울 동대문구,N,,11230,개인,108000,2025-11-28,2002,답십리동,답십리대우,84.99,111,21
120,,개인,중개거래,서울 동대문구,N,,11230,개인,72700,2025-11-28,1997,전농동,동아,57.9,645-2,20
121,,개인,중개거래,서울 동대문구,N,,11230,개인,84500,2025-11-28,2001,휘경동,주공1,84.29,57,19
122,,개인,중개거래,서울 동대문구,N,,11230,개인,58200,2025-11-28,1985,휘경동,서울가든,85.92,49-5,8
123,,개인,중개거래,서울 동대문구,N,,11230,개인,68800,2025-11-28,2006,장안동,정은스카이빌201동,84.6,347-8,11
124,,개인,중개거래,서울 동대문구,N,,11230,개인,101500,2025-11-28,2003,이문동,대림e-편한세상,84.972,225,8
125,,개인,중개거래,서울 동대문구,N,,11230,개인,95000,2025-11-29,2000,답십리동,두산,114.97,990,19
126,,개인,중개거래,서울 동대문구,N,,11230,개인,90500,2025-11-29,2017,답십리동,청계와이즈노벨리아,74.9044,1008,4
127,,개인,중개거래,서울 동대문구,N,,11230,개인,98000,2025-11-29,2003,이문동,대림e-편한세상,84.972,225,2
128,,개인,중개거래,서울 동대문구,N,,11230,개인,44500,2025-11-29,2016,용두동,동대문푸르지오시티(도시형생활주택),36.99,104-3,12
129,,개인,중개거래,"경기 성남시 수정구, 서울 동대문구",N,,11230,개인,79700,2025-11-29,2012,장안동,일성트루엘,84.9216,581,6
130,,개인,중개거래,서울 동대문구,N,,11230,개인,158800,2025-11-29,2014,답십리동,래미안위브,84.99,1003,14
131,,개인,중개거래,서울 동대문구,N,,11230,개인,73000,2025-11-29,1997,이문동,삼익,59.95,73,13
132,,개인,중개거래,서울 동대문구,N,,11230,개인,155500,2025-11-29,2019,답십리동,래미안미드카운티,84.99,1013,8
133,,개인,중개거래,서울 동대문구,N,,11230,개인,90500,2025-11-29,2003,장안동,장안현대홈타운(336),59.54,336,23
134,,개인,중개거래,"서울 강남구, 서울 동대문구",N,,11230,개인,81000,2025-11-29,2000,답십리동,두산,59.96,990,7
135,,개인,중개거래,서울 동대문구,N,,11230,개인,139500,2025-11-29,2019,휘경동,휘경SK뷰,84.59,372,20
136,,개인,중개거래,서울 동대문구,N,,11230,개인,85000,2025-11-30,2000,전농동,전농SK,59.34,10,7
137,,개인,중개거래,서울 성동구,N,,11230,개인,192500,2025-11-30,2021,용두동,이편한세상청계센트럴포레,109.97,795,14
