,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,직거래,,N,,11500,개인,9000,2025-12-01,2013,화곡동,한양아이클래스,13.79,926-5,11
1,,개인,중개거래,서울 강서구,N,,11500,개인,90000,2025-12-01,2006,화곡동,우장산에스케이뷰,84.97,1158,14
2,,개인,중개거래,서울 강서구,N,,11500,개인,101800,2025-12-01,2001,염창동,성원,84.81,295,16
3,,개인,중개거래,서울 강서구,N,,11500,개인,74500,2025-12-01,2003,내발산동,길성그랑프리텔,71.513,730,6
4,,개인,중개거래,"경기 성남시 분당구, 서울 강서구",N,,11500,개인,161000,2025-12-01,2017,마곡동,마곡힐스테이트,84.92,1589,8
5,,개인,중개거래,서울 강서구,N,,11500,개인,72000,2025-12-01,1992,등촌동,우성,66.9,630-3,9
6,,개인,중개거래,"서울 강서구, 서울 양천구",N,,11500,개인,115000,2025-12-01,2002,화곡동,화곡푸르지오,104.75,1091,13
7,,개인,중개거래,서울 강서구,N,,11500,개인,135000,2025-12-01,2016,마곡동,마곡엠밸리8단지,59.79,741,11
8,,개인,중개거래,서울 강서구,N,,11500,개인,71500,2025-12-01,1992,가양동,강변,39.6,1475,7
9,,개인,중개거래,서울 강서구,N,,11500,개인,94800,2025-12-01,1994,염창동,현대1,84.34,288,4
10,,개인,중개거래,서울 강서구,N,,11500,개인,118500,2025-12-02,2005,염창동,염창1차한화꿈에그린,59.94,281-22,1
11,,개인,중개거래,서울 강서구,N,,11500,개인,80000,2025-12-02,1999,등촌동,한사랑2삼성,84.96,634-2,1
12,,개인,중개거래,"서울 강서구, 서울 영등포구",N,,11500,개인,162000,2025-12-02,2017,마곡동,마곡13단지힐스테이트마스터,84.9805,748,12
13,,개인,중개거래,서울 강서구,N,,11500,개인,77500,2025-12-02,2002,방화동,길성그랑프리텔,84.05,867,10
14,,개인,중개거래,서울 강서구,N,,11500,개인,136000,2025-12-02,2005,내발산동,우장산힐스테이트,59.98,657,12
15,,개인,중개거래,서울 강서구,N,,11500,개인,93000,2025-12-02,2005,염창동,염창2차보람,84.97,271-4,15
16,,개인,중개거래,서울 강서구,N,,11500,개인,99500,2025-12-02,1999,가양동,가양강나루현대,59.76,448-1,18
17,,개인,중개거래,서울 강서구,N,,11500,개인,50800,2025-12-03,1996,화곡동,원흥타운,83.7,1087-5,6
18,,개인,중개거래,서울 강서구,N,,11500,개인,106500,2025-12-03,2008,내발산동,마곡수명산파크4단지,84.76,753,3
19,,개인,중개거래,서울 강서구,N,,11500,개인,85500,2025-12-03,1998,염창동,동아,59.97,292,6
20,,개인,중개거래,서울 강서구,N,,11500,개인,115000,2025-12-03,2004,등촌동,등촌동아이파크,84.9958,715,12
21,,개인,중개거래,서울 강서구,N,,11500,개인,30500,2025-12-03,2021,등촌동,마곡루나플라체,22.05,725,5
22,,개인,중개거래,서울 강서구,N,,11500,개인,55000,2025-12-03,1994,방화동,마곡중앙하이츠아파트,51.03,852,5
23,,개인,중개거래,서울 강서구,N,,11500,개인,42000,2025-12-03,1993,방화동,방화그린,39.76,839,10
24,,개인,중개거래,"서울 강서구, 서울 노원구",N,,11500,개인,72000,2025-12-03,1992,가양동,가양2단지(성지),39.6,1461,7
25,,개인,중개거래,"서울 강서구, 서울 양천구",N,,11500,개인,160000,2025-12-03,2004,등촌동,등촌동아이파크,165.8299,715,10
26,,개인,중개거래,서울 강서구,N,,11500,개인,59800,2025-12-03,2003,공항동,송정제이빌102동,79.59,42-12,4
27,,개인,직거래,,N,,11500,개인,65000,2025-12-04,1990,가양동,가양우성,84.85,14-3,7
28,,개인,중개거래,서울 강서구,N,,11500,개인,100000,2025-12-04,1994,등촌동,부영,80.64,691-3,8
29,,개인,중개거래,서울 강서구,N,,11500,개인,110000,2025-12-04,2008,마곡동,마곡푸르지오,59.87,1525,3
30,,개인,중개거래,서울 강서구,N,,11500,개인,99700,2025-12-04,1994,등촌동,"진로,미주아파트",84.96,701,8
31,,개인,중개거래,서울 강서구,N,,11500,개인,102000,2025-12-04,1999,염창동,금호타운,84.84,240-32,17
32,,개인,중개거래,서울 강서구,N,,11500,개인,54500,2025-12-04,1994,방화동,마곡중앙하이츠아파트,51.03,852,5
33,,개인,중개거래,서울 강서구,N,,11500,개인,85000,2025-12-04,2003,방화동,동부센트레빌,84.96,870,10
34,,개인,중개거래,서울 강서구,N,,11500,개인,12000,2025-12-04,2020,화곡동,에스엠케이아파트,14.92,938-23,12
35,,개인,중개거래,서울 강서구,N,,11500,개인,90000,2025-12-04,1994,등촌동,부영,80.64,691-3,2
36,,개인,중개거래,서울 강서구,N,,11500,개인,119000,2025-12-04,2002,화곡동,화곡푸르지오,125.021,1091,11
37,,개인,중개거래,서울 강서구,N,,11500,개인,150000,2025-12-04,2016,마곡동,마곡엠밸리8단지,84.88,741,13
38,,개인,중개거래,서울 강서구,N,,11500,개인,78000,2025-12-04,1993,방화동,동성,76.8,817,9
39,,개인,중개거래,서울 강서구,N,,11500,개인,132000,2025-12-05,2015,화곡동,강서힐스테이트,59.99,1165,11
40,,개인,중개거래,서울 강서구,N,,11500,개인,142000,2025-12-05,2014,마곡동,마곡엠밸리1단지,84.92,734,11
41,,개인,중개거래,서울 강서구,N,,11500,개인,118000,2025-12-05,2008,염창동,염창1차보람더하임,84.97,305,8
42,,개인,중개거래,서울 강서구,N,,11500,개인,98000,2025-12-05,1997,염창동,관음삼성,84.93,268,12
43,,개인,중개거래,서울 강서구,N,,11500,개인,105000,2025-12-05,2002,화곡동,화곡푸르지오,103.92,1091,2
44,,개인,중개거래,서울 강서구,N,,11500,개인,60000,2025-12-05,1992,가양동,가양2단지(성지),34.69,1461,10
45,,개인,중개거래,서울 강서구,N,,11500,개인,24300,2025-12-05,2018,화곡동,양지샤인아파트,20.37,899-21,8
46,,개인,중개거래,서울 강서구,N,,11500,개인,167000,2025-12-05,2014,마곡동,마곡엠밸리6단지,84.88,743,8
47,,개인,중개거래,서울 강서구,N,,11500,개인,74900,2025-12-06,1993,방화동,현대,84.99,793,7
48,,개인,중개거래,"서울 강서구, 서울 마포구",N,,11500,개인,131500,2025-12-06,2005,내발산동,우장산힐스테이트,59.98,657,9
49,,개인,중개거래,서울 강서구,N,,11500,개인,125000,2025-12-06,2008,화곡동,"우장산아이파크,이편한세상",59.98,1159,6
50,,개인,중개거래,서울 강서구,N,,11500,개인,89000,2025-12-06,1995,등촌동,주공5,58.14,695,14
51,,개인,중개거래,서울 강서구,N,,11500,개인,34700,2025-12-06,1993,방화동,방화그린,33.6,839,7
52,,개인,중개거래,서울 강서구,N,,11500,개인,84500,2025-12-06,1997,등촌동,삼성한사랑1,84.99,632-4,1
53,,개인,중개거래,서울 강서구,N,,11500,개인,52300,2025-12-06,1993,방화동,방화그린,49.77,839,3
54,,개인,중개거래,서울 강서구,N,,11500,개인,74900,2025-12-06,1993,방화동,현대,84.99,793,7
55,,개인,중개거래,서울 강서구,N,,11500,개인,143000,2025-12-06,2014,마곡동,마곡엠밸리1단지,84.88,734,6
56,,개인,중개거래,서울 강서구,N,,11500,개인,96000,2025-12-06,2004,염창동,일신건영휴먼빌,84.93,298,13
57,,개인,중개거래,서울 강서구,N,,11500,개인,90000,2025-12-06,1997,등촌동,등촌라인(조합),84.78,628-15,6
58,,개인,중개거래,서울 강서구,N,,11500,개인,79500,2025-12-08,2003,내발산동,길성그랑프리텔,84.99,730,10
59,,개인,중개거래,서울 강서구,N,,11500,개인,67700,2025-12-09,2001,내발산동,청솔101동,84.5332,673-2,1
60,,개인,중개거래,서울 강서구,N,,11500,개인,97500,2025-12-09,1998,화곡동,초록,84.07,1139,7
61,,개인,중개거래,서울 강서구,N,,11500,개인,87000,2025-12-09,1995,등촌동,주공10,58.14,702,4
62,,개인,중개거래,서울 강서구,N,,11500,개인,34500,2025-12-09,2002,화곡동,계명아파트다동,56.88,343-45,5
63,,개인,중개거래,"서울 강동구, 서울 강서구",N,,11500,개인,147000,2025-12-09,2008,화곡동,"우장산아이파크,이편한세상",84.97,1159,10
64,,개인,중개거래,서울 강서구,N,,11500,개인,60500,2025-12-09,2004,내발산동,청솔샤르망1001동,84.7449,676-23,1
65,,개인,중개거래,서울 강서구,N,,11500,개인,70000,2025-12-10,1998,염창동,벽산늘푸른,59.97,290,7
66,,개인,중개거래,서울 강서구,N,,11500,개인,103000,2025-12-10,2001,염창동,성원,84.81,295,2
67,,개인,중개거래,서울 양천구,N,,11500,개인,88500,2025-12-11,1995,등촌동,태진아름,121.22,676,3
68,,개인,직거래,,N,,11500,법인,49200,2025-12-11,2024,공항동,더트루엘마곡HQ,36.6756,1398,6
69,,개인,직거래,,N,,11500,법인,64700,2025-12-11,2024,공항동,더트루엘마곡HQ,48.3293,1398,11
70,,개인,중개거래,서울 강서구,N,,11500,개인,45000,2025-12-11,1994,방화동,방화5,39.6,814,1
71,,개인,중개거래,서울 강서구,N,,11500,개인,76000,2025-12-11,1992,가양동,가양6단지,39.6,1485,5
