,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 마포구,N,,11440,개인,70500,2025-11-05,2019,망원동,마포한강제이스카이,49.664,522,9
1,,개인,중개거래,서울 마포구,N,,11440,개인,114000,2025-11-06,1998,창전동,창전래미안,59.94,437,1
2,,개인,중개거래,서울 마포구,N,,11440,개인,73500,2025-11-06,1984,도화동,성지,84.24,538,5
3,,개인,중개거래,서울 마포구,N,,11440,개인,120000,2025-11-07,2006,도화동,마포트라팰리스,84.02,559,4
4,,개인,중개거래,서울 마포구,N,,11440,개인,74700,2025-11-07,2017,합정동,합정한강아파트,52.62,474,6
5,,개인,중개거래,서울 마포구,N,,11440,개인,106000,2025-11-08,1997,염리동,상록,58.71,515-1,2
6,,개인,중개거래,서울 마포구,N,,11440,개인,60000,2025-11-08,2002,망원동,광남캐스빌B,64.09,465-3,7
7,,개인,중개거래,서울 마포구,N,,11440,개인,143000,2025-11-10,2005,상암동,상암월드컵파크7단지,104.77,1660,11
8,,개인,중개거래,"경기 고양시 덕양구, 서울 마포구",N,,11440,개인,88000,2025-11-10,2010,상암동,상암월드컵파크12단지,59.73,1743,4
9,,개인,중개거래,서울 마포구,N,,11440,개인,189000,2025-11-10,2000,신공덕동,신공덕1차삼성래미안1아파트,84.9,155,20
10,,개인,중개거래,서울 마포구,N,,11440,개인,158000,2025-11-10,2009,신수동,밤섬경남아너스빌,84.83,459,2
11,,개인,중개거래,서울 마포구,N,,11440,개인,29250,2025-11-12,2005,신공덕동,대우메트로디오빌,23.63,167,20
12,,개인,중개거래,서울 마포구,N,,11440,개인,148500,2025-11-12,2005,상암동,상암월드컵파크5단지,104.69,1658,4
13,,개인,중개거래,서울 마포구,N,,11440,개인,170000,2025-11-12,2004,신수동,대원칸타빌,117.183,453,8
14,,개인,중개거래,서울 마포구,N,,11440,개인,101000,2025-11-13,2010,상암동,상암월드컵파크10단지,84.89,1736,10
15,,개인,중개거래,서울 마포구,N,,11440,개인,15500,2025-11-15,2018,공덕동,솔리스타,14.29,30-10,11
16,,개인,중개거래,서울 마포구,N,,11440,개인,114700,2025-11-15,2001,창전동,신촌금호,84.86,438,11
17,,개인,중개거래,서울 마포구,N,,11440,개인,110000,2025-11-15,2003,상암동,상암월드컵파크2단지,59.84,1637,8
18,,개인,중개거래,서울 마포구,N,,11440,개인,127000,2025-11-17,2010,상암동,상암월드컵파크12단지,114.72,1743,12
19,,개인,중개거래,서울 은평구,N,,11440,개인,100000,2025-11-17,2002,망원동,대림2,106.71,497,15
20,,개인,중개거래,서울 은평구,N,,11440,개인,100000,2025-11-17,2002,망원동,대림2,106.71,497,15
21,,개인,중개거래,서울 마포구,N,,11440,개인,71800,2025-11-17,2000,성산동,성사1차풍림아파트101동,59.85,600,16
22,33,개인,중개거래,"서울 강남구, 서울 마포구",N,25.11.25,11440,개인,129500,2025-11-18,1986,성산동,성산시영(대우),50.03,446,13
23,,개인,중개거래,서울 마포구,N,,11440,개인,120000,2025-11-18,2009,상암동,DMC상암센트럴파크1단지,84.91,1630,8
24,,개인,중개거래,서울 마포구,N,,11440,개인,81500,2025-11-19,2004,중동,동원월드타운,84.869,395,6
25,,개인,중개거래,서울 마포구,N,,11440,개인,90000,2025-11-19,1996,마포동,보성,59.4,442,14
26,,개인,중개거래,서울 마포구,N,,11440,개인,108500,2025-11-19,2004,성산동,성산월드타운대림,84.689,601,11
27,,개인,중개거래,서울 마포구,N,,11440,개인,108500,2025-11-19,2004,성산동,성산월드타운대림,84.689,601,11
28,,개인,중개거래,서울 마포구,N,,11440,개인,141000,2025-11-19,2005,상암동,상암월드컵파크5단지,84.75,1658,18
29,,개인,중개거래,서울 마포구,N,,11440,개인,52000,2025-11-19,2004,도화동,한화오벨리스크,36.49,555,9
30,,개인,중개거래,서울 마포구,N,,11440,개인,146500,2025-11-20,2005,상암동,상암월드컵파크6단지,84.53,1689,13
31,,개인,중개거래,서울 마포구,N,,11440,개인,39000,2025-11-21,2005,신공덕동,대우메트로디오빌,34.39,167,26
32,,개인,중개거래,서울 마포구,N,,11440,개인,29000,2025-11-21,2002,노고산동,현대벤처빌,38.02,107-36,12
33,,개인,중개거래,서울 마포구,N,,11440,개인,137000,2025-11-21,2005,상암동,상암월드컵파크7단지,104.68,1660,9
34,,개인,중개거래,서울 마포구,N,,11440,개인,114000,2025-11-21,2009,상암동,DMC상암센트럴파크1단지,84.91,1630,1
35,,개인,중개거래,서울 마포구,N,,11440,개인,193000,2025-11-21,2011,신공덕동,펜트라우스,103.04,172,4
