,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 서대문구,N,,11410,개인,50000,2025-11-01,1981,연희동,홍연(723-9),52.23,723-9,3
1,,개인,중개거래,서울 서대문구,N,,11410,개인,72500,2025-11-04,1999,남가좌동,남가좌동현대,59.4,376,1
2,110,개인,중개거래,서울 서대문구,N,25.11.27,11410,개인,129000,2025-11-05,2020,홍제동,홍제센트럴IPARK,84.9728,473,5
3,,개인,중개거래,서울 서대문구,N,,11410,개인,50000,2025-11-06,1987,홍은동,유원,64.26,22,11
4,,개인,중개거래,서울 서대문구,N,,11410,개인,102500,2025-11-06,2000,홍제동,인왕산현대,114.72,460,5
5,,개인,중개거래,서울 서대문구,N,,11410,개인,145000,2025-11-07,2020,남가좌동,래미안루센티아,84.83,390,10
6,,개인,중개거래,서울 서대문구,N,,11410,개인,52000,2025-11-07,1987,홍은동,유원,64.26,22,7
7,,개인,중개거래,서울 서대문구,N,,11410,개인,74000,2025-11-08,1987,북가좌동,DMC한양,65.34,431,6
8,,개인,중개거래,"서울 서대문구, 서울 은평구",N,,11410,개인,73000,2025-11-08,1993,홍제동,홍제한양,60.06,82,9
9,103,개인,중개거래,서울 서대문구,N,25.12.18,11410,개인,59500,2025-11-10,1996,홍제동,유원하나,82.35,454,1
10,,개인,직거래,,N,25.11.12,11410,개인,37000,2025-11-10,2002,북가좌동,한솔,84.91,7-2,6
11,,개인,중개거래,서울 서대문구,N,,11410,개인,100000,2025-11-10,2000,홍제동,홍제원현대(459-0),84.9,459,15
12,,개인,중개거래,서울 서대문구,N,,11410,개인,41000,2025-11-11,1988,홍은동,풍림1차,56.61,440-3,2
13,,개인,중개거래,서울 서대문구,N,,11410,개인,99000,2025-11-11,2000,홍제동,홍제원현대(459-0),84.9,459,6
14,,개인,중개거래,서울 서대문구,N,,11410,개인,120000,2025-11-11,1995,영천동,독립문삼호,84.78,100,14
15,,개인,중개거래,서울 서대문구,N,,11410,개인,110000,2025-11-11,2000,홍제동,홍제원현대(459-0),114.72,459,12
16,,개인,중개거래,서울 서대문구,N,,11410,개인,135000,2025-11-12,2015,남가좌동,DMC파크뷰자이1단지,59.992,385,22
17,,개인,중개거래,서울 양천구,N,,11410,개인,85000,2025-11-12,2005,남가좌동,래미안남가좌2차,84.806,379,2
18,,개인,중개거래,서울 서대문구,N,,11410,개인,95000,2025-11-12,1993,홍제동,홍제한양,84.77,82,2
