,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 성북구,N,,11290,개인,77800,2025-11-01,2004,종암동,아이파크종암동1차,55.27,130,7
1,,개인,중개거래,서울 성북구,N,25.11.24,11290,개인,23750,2025-11-01,2018,동소문동5가,성신여대역솔하임,15.942,15,11
2,,개인,중개거래,서울 성북구,N,,11290,개인,132500,2025-11-04,2022,장위동,꿈의숲아이파크,84.48,323,25
3,,개인,중개거래,서울 성북구,N,,11290,개인,51300,2025-11-05,2005,정릉동,정릉풍림아이원,59.88,239,6
4,104,개인,중개거래,서울 성북구,N,25.12.08,11290,개인,90000,2025-11-05,2013,돈암동,돈암동해피트리,126.88,642,1
5,,개인,중개거래,서울 성북구,N,,11290,개인,79000,2025-11-06,2004,정릉동,정릉힐스테이트,84.92,1025,12
6,,개인,중개거래,서울 성북구,N,,11290,개인,130000,2025-11-06,2022,장위동,꿈의숲아이파크,84.47,323,20
7,,개인,중개거래,서울 성북구,N,,11290,개인,97000,2025-11-06,2005,길음동,길음뉴타운4단지(e편한세상),59.97,1281,7
8,,개인,중개거래,서울 성북구,N,,11290,개인,93500,2025-11-07,2008,장위동,꿈의숲대명루첸아파트,84.843,317,9
9,,개인,중개거래,서울 성북구,N,,11290,개인,123000,2025-11-07,2019,길음동,래미안길음센터피스,59.97,1288,3
10,,개인,중개거래,서울 성북구,N,,11290,개인,55400,2025-11-07,1999,돈암동,돈암동 풍림아파트 101~105동,59.64,632,4
11,,개인,중개거래,서울 성북구,N,,11290,개인,129000,2025-11-07,2012,삼선동3가,삼선에스케이뷰,84.95,116,10
12,,개인,중개거래,서울 성북구,N,,11290,개인,123000,2025-11-07,2013,보문동3가,이편한세상보문,116.721,230,7
13,,개인,중개거래,서울 성북구,N,,11290,개인,93500,2025-11-07,2005,돈암동,일신건영휴먼빌아파트,117.16,524,9
14,,개인,중개거래,서울 강북구,N,,11290,개인,128500,2025-11-08,2019,길음동,래미안길음센터피스,59.9,1288,20
15,,개인,중개거래,서울 성북구,N,,11290,개인,139000,2025-11-08,2010,길음동,길음뉴타운9단지(래미안),114.86,1286,22
16,,개인,중개거래,서울 성북구,N,,11290,개인,71800,2025-11-08,1999,정릉동,길음뉴타운경남아너스빌,84.88,1015,1
17,,개인,중개거래,서울 성북구,N,,11290,개인,68500,2025-11-08,1996,종암동,종암선경,75.5,34-3,6
