,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 중구,N,,11140,개인,17300,2025-11-01,2016,신당동,신당역솔하임,14.15,140-23,14
1,,개인,중개거래,서울 중구,N,,11140,개인,42000,2025-11-04,2023,인현동2가,세운푸르지오헤리시티,28.4064,240,8
2,,개인,중개거래,서울 중구,N,25.11.17,11140,개인,14800,2025-11-05,2014,흥인동,동대문와이즈캐슬,15.55,119,10
3,,개인,중개거래,서울 중구,N,,11140,개인,58000,2025-11-05,1994,흥인동,우일타운,69.39,3-4,15
4,,개인,중개거래,서울 중구,N,25.12.05,11140,개인,12700,2025-11-05,2013,황학동,한양I-Class,16.37,787,13
5,,개인,중개거래,서울 중구,N,25.12.18,11140,개인,12700,2025-11-05,2013,황학동,한양I-Class,16.37,787,13
6,골드캐슬Ⅲ,개인,중개거래,서울 중구,N,25.11.06,11140,개인,27500,2025-11-05,2017,황학동,골드캐슬Ⅲ,33.47,1743,13
7,,개인,중개거래,"서울 성동구, 서울 중구",N,,11140,개인,89300,2025-11-06,2008,황학동,롯데캐슬,59.94,2545,23
8,,개인,중개거래,서울 중구,N,,11140,개인,115000,2025-11-08,2010,황학동,황학아크로타워,84.962,2523,5
9,힐스테이트 세운 센트럴 2단지,개인,중개거래,서울 중구,N,25.12.16,11140,개인,112000,2025-11-08,2023,입정동,힐스테이트세운센트럴2단지,49.2134,280,23
10,,개인,중개거래,서울 중구,N,,11140,개인,85500,2025-11-12,2023,입정동,힐스테이트세운센트럴1단지,46.6997,277,12
11,,법인,중개거래,서울 중구,N,,11140,개인,13000,2025-11-12,2013,황학동,한양I-Class,16.37,787,13
12,,개인,중개거래,서울 중구,N,,11140,개인,208000,2025-11-15,2017,만리동2가,서울역센트럴자이,72.9733,273,19
13,,개인,중개거래,서울 중구,N,,11140,개인,120000,2025-11-15,1999,신당동,약수하이츠,57.63,842,17
14,,개인,중개거래,서울 중구,N,,11140,개인,138500,2025-11-16,2001,중림동,삼성사이버빌리지,59.7,200,5
15,,개인,중개거래,서울 용산구,N,,11140,개인,453000,2025-11-18,2004,신당동,벨레어카운티,273.82,407-17,5
16,,개인,중개거래,서울 중구,N,,11140,개인,92000,2025-11-18,2008,황학동,롯데캐슬,59.91,2545,31
17,,개인,중개거래,서울 중구,N,25.12.10,11140,개인,12400,2025-11-20,2013,황학동,한양I-Class,16.37,787,17
18,,개인,중개거래,서울 중구,N,,11140,개인,90000,2025-11-20,2000,신당동,신당동파라다이스,59.9,846,10
19,,개인,중개거래,서울 중구,N,,11140,개인,118700,2025-11-20,2008,황학동,롯데캐슬,84.89,2545,14
20,,개인,중개거래,서울 중구,N,,11140,개인,59000,2025-11-21,1994,흥인동,우일타운,69.39,3-4,15
21,,개인,중개거래,"서울 동대문구, 서울 중구",N,,11140,개인,123500,2025-11-22,2009,충무로4가,남산센트럴자이,80.473,306,17
22,,개인,중개거래,서울 중구,N,,11140,개인,150000,2025-11-24,1999,신당동,삼성,84.96,843,18
23,,개인,중개거래,서울 중구,N,25.12.03,11140,개인,14900,2025-11-24,2014,흥인동,동대문와이즈캐슬,15.55,119,15
24,,개인,중개거래,서울 중구,N,,11140,개인,98000,2025-11-24,2011,회현동1가,남산롯데캐슬아이리스,44.99,208,25
25,,개인,중개거래,서울 중구,N,,11140,개인,57000,2025-11-24,2024,묵정동,힐스테이트남산,29.17,35,2
26,,개인,중개거래,서울 중구,N,,11140,개인,158500,2025-11-25,2002,신당동,남산타운,84.88,844,18
27,,개인,중개거래,"서울 성동구, 서울 중구",N,,11140,개인,132000,2025-11-27,2008,황학동,롯데캐슬,114.9,2545,12
28,신당아르브,개인,중개거래,"서울 종로구, 서울 중구",N,25.12.05,11140,개인,15000,2025-11-29,2014,신당동,신당아르브,16.87,160-5,6
29,,개인,중개거래,"서울 강남구, 서울 중구",N,,11140,개인,143300,2025-11-30,2011,신당동,래미안하이베르,59.95,851,2
