,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,"서울 강서구, 서울 동작구",N,,11590,개인,160000,2025-11-03,2021,사당동,사당롯데캐슬골든포레,84.9787,1160,12
1,,개인,중개거래,"서울 강동구, 서울 동작구",N,,11590,개인,163000,2025-11-07,1988,신대방동,우성1차,126.16,565,9
2,,개인,중개거래,서울 동작구,N,,11590,개인,150000,2025-11-07,2021,사당동,사당롯데캐슬골든포레,84.9787,1160,9
3,,개인,중개거래,서울 동작구,N,,11590,개인,135000,2025-11-07,2004,상도동,아이파크,84.96,416,8
4,,개인,중개거래,서울 서초구,N,,11590,개인,113500,2025-11-08,1997,사당동,경남아너스빌1차,114.29,1134,7
5,,개인,중개거래,"서울 동작구, 서울 서초구",N,,11590,개인,57000,2025-11-10,1995,신대방동,신대방,59.6,705,2
6,,개인,중개거래,서울 동작구,N,,11590,개인,68700,2025-11-10,2007,상도동,샤인,81.84,350-5,4
7,,개인,중개거래,서울 동작구,N,,11590,개인,168500,2025-11-10,1990,사당동,대림(169-8),125.4,169-8,1
8,,개인,중개거래,서울 동작구,N,,11590,개인,129000,2025-11-11,1997,노량진동,건영(103동-106동),84.94,324,7
9,,개인,중개거래,서울 동작구,N,,11590,개인,134000,2025-11-11,1997,노량진동,건영(103동-106동),114.96,324,13
10,102,개인,중개거래,서울 동작구,N,25.12.19,11590,개인,78000,2025-11-13,1995,상도동,대림아파트,66.59,411,7
11,,개인,중개거래,서울 동작구,N,,11590,개인,145850,2025-11-13,1993,사당동,사당우성3,59.89,105,13
12,,개인,중개거래,서울 동작구,N,,11590,개인,113000,2025-11-14,1994,대방동,대방동현대,84.96,502,1
13,,개인,중개거래,서울 동작구,N,,11590,개인,99500,2025-11-15,1994,상도동,상도동삼호아파트,84.52,408,7
14,,개인,중개거래,서울 동작구,N,,11590,개인,139000,2025-11-15,2003,사당동,삼성래미안,84.967,1133,11
15,,개인,중개거래,서울 동작구,N,,11590,개인,144000,2025-11-16,2004,상도동,상도동래미안1차,84.959,450,12
16,,개인,중개거래,"서울 동작구, 서울 영등포구",N,,11590,개인,108500,2025-11-16,1999,대방동,우정,84.6,505,5
17,,개인,중개거래,서울 동작구,N,,11590,개인,144000,2025-11-17,1993,사당동,극동(105),84.32,105,12
18,,개인,중개거래,서울 동작구,N,,11590,개인,133000,2025-11-17,2003,동작동,금강KCC,84.95,331,10
19,,개인,중개거래,서울 동작구,N,,11590,개인,73000,2025-11-18,2006,상도동,상도1차갑을명가,84.38,458,3
20,,개인,중개거래,서울 동작구,N,,11590,개인,130000,2025-11-18,2003,사당동,롯데캐슬,84.96,1132,3
21,메가스터디타워,개인,중개거래,서울 동작구,N,25.11.28,11590,개인,16000,2025-11-18,2015,노량진동,메가스터디타워,15.974,57-1,13
22,,개인,중개거래,서울 동작구,N,,11590,개인,163000,2025-11-19,2021,신대방동,보라매자이더포레스트,84.7739,724,16
23,,개인,중개거래,"서울 동작구, 서울 영등포구",N,,11590,개인,200000,2025-11-19,1993,대방동,대림아파트,164.79,501,18
24,,개인,중개거래,"서울 동작구, 서울 서초구",N,,11590,개인,76250,2025-11-19,2002,사당동,남해오네뜨,59.958,1143,12
25,,개인,중개거래,서울 동작구,N,,11590,개인,149000,2025-11-19,2007,상도동,포스코더샵,59.99,521,3
26,,개인,중개거래,서울 동작구,N,,11590,개인,99000,2025-11-20,2005,사당동,대창센시티,84.9344,1147,2
27,상도휴엔하임,개인,중개거래,서울 동작구,N,25.12.04,11590,개인,12800,2025-11-20,2016,상도동,상도휴엔하임,14.7,363-164,4
28,,개인,중개거래,서울 동작구,N,,11590,개인,12800,2025-11-20,2016,상도동,상도휴엔하임,14.7,363-164,4
29,,개인,중개거래,서울 동작구,N,,11590,개인,179000,2025-11-20,1993,사당동,사당우성2,118.25,105,4
30,,개인,중개거래,서울 동작구,N,,11590,개인,133500,2025-11-21,2001,신대방동,경남교수,113.93,710,13
31,,개인,중개거래,서울 동작구,N,,11590,개인,76500,2025-11-21,1995,상도동,현대201동,84.97,410,1
32,,개인,중개거래,서울 동작구,N,,11590,개인,169000,2025-11-21,2004,상도동,래미안상도3차,114.97,431,4
33,,개인,중개거래,서울 동작구,N,,11590,개인,148500,2025-11-21,2021,신대방동,보라매자이더포레스트,59.9278,724,34
34,,개인,중개거래,서울 동작구,N,,11590,개인,118500,2025-11-21,1997,노량진동,건영(103동-106동),84.94,324,1
35,,개인,중개거래,서울 동작구,N,,11590,개인,122000,2025-11-21,1993,사당동,사당우성2,46.75,105,11
36,,개인,중개거래,서울 동작구,N,,11590,개인,125000,2025-11-21,1994,대방동,성원,84.32,500,2
37,,개인,중개거래,서울 동작구,N,,11590,개인,147000,2025-11-22,1993,사당동,극동(105),59.25,105,14
38,,개인,중개거래,"서울 강남구, 서울 동작구",N,,11590,개인,140000,2025-11-22,2021,사당동,사당롯데캐슬골든포레,59.8557,1160,2
39,,개인,중개거래,"서울 강서구, 서울 동작구",N,,11590,개인,110000,2025-11-22,2003,흑석동,우리유앤미,59.6618,329,16
40,,개인,중개거래,서울 동작구,N,,11590,개인,132000,2025-11-22,1994,대방동,성원,84.32,500,13
41,,개인,중개거래,서울 동작구,N,,11590,개인,97000,2025-11-22,2003,신대방동,롯데낙천대,55.4561,713,8
42,,개인,중개거래,서울 동작구,N,,11590,개인,67800,2025-11-23,1997,상도동,건영,32.8,414,4
43,,개인,중개거래,서울 동작구,N,,11590,개인,68500,2025-11-24,1997,상도동,건영,32.8,414,11
44,,개인,중개거래,"서울 동작구, 서울 영등포구",N,,11590,개인,16500,2025-11-24,2015,노량진동,메가스터디타워,15.974,57-1,19
45,,개인,중개거래,서울 동작구,N,,11590,개인,68500,2025-11-24,1997,상도동,건영,32.8,414,11
46,,개인,중개거래,서울 동작구,N,,11590,개인,152000,2025-11-24,2007,상도동,이수브라운스톤상도(527-0),59.94,527,8
47,,개인,중개거래,서울 동작구,N,,11590,개인,61800,2025-11-24,1995,신대방동,신대방,59.6,705,9
48,,개인,중개거래,서울 동작구,N,,11590,개인,16700,2025-11-24,2015,노량진동,메가스터디타워,16.01,57-1,9
