,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 동작구,N,,11620,개인,99500,2025-12-01,1996,봉천동,보라매삼성,84.84,1698-1,6
1,,개인,중개거래,서울 금천구,N,,11620,개인,101000,2025-12-01,1996,봉천동,보라매삼성,84.84,1698-1,6
2,,개인,중개거래,"서울 강남구, 서울 관악구",N,,11620,개인,84800,2025-12-01,2014,봉천동,관악파크푸르지오,59.98,1728,5
3,202,개인,중개거래,서울 관악구,N,25.12.05,11620,개인,96000,2025-12-01,2006,봉천동,서울대입구아이원(1560-62),59.96,1560-62,8
4,,개인,중개거래,서울 관악구,N,,11620,개인,118000,2025-12-02,2020,봉천동,e편한세상서울대입구2차,59.87,1733,12
5,,개인,중개거래,서울 관악구,N,,11620,개인,86500,2025-12-02,2000,봉천동,봉천동아,84.87,1703,1
6,,개인,중개거래,"서울 관악구, 서울 동작구",N,,11620,개인,103500,2025-12-02,1992,봉천동,현대(관악),105.84,1000,10
7,,개인,중개거래,서울 관악구,N,,11620,개인,73000,2025-12-02,2000,봉천동,봉천동아,59.76,1703,1
8,,개인,중개거래,서울 관악구,N,,11620,개인,69700,2025-12-03,2008,신림동,관악산휴먼시아2단지,84.97,1735,16
9,,개인,중개거래,서울 관악구,N,,11620,개인,93700,2025-12-03,2005,봉천동,벽산블루밍,84.99,1718,21
10,,개인,중개거래,서울 관악구,N,,11620,개인,58000,2025-12-03,2006,봉천동,반석푸른숲,58.67,1723,2
11,,개인,중개거래,서울 관악구,N,,11620,개인,117500,2025-12-04,2000,봉천동,두산,84.87,1708,17
12,,개인,중개거래,서울 관악구,N,,11620,개인,100000,2025-12-04,1996,봉천동,보라매삼성,84.84,1698-1,4
13,,개인,중개거래,서울 관악구,N,,11620,개인,61000,2025-12-04,2008,신림동,관악산휴먼시아2단지,59.99,1735,14
14,,개인,중개거래,서울 관악구,N,,11620,개인,65800,2025-12-05,2003,신림동,그대家,84.77,1727,12
15,,개인,중개거래,서울 관악구,N,,11620,개인,82500,2025-12-05,1992,봉천동,현대(관악),58.59,1000,12
16,,개인,중개거래,서울 관악구,N,,11620,개인,32000,2025-12-05,2014,봉천동,프라비다M,30.01,893-1,16
17,,개인,중개거래,서울 관악구,N,,11620,개인,74500,2025-12-05,1992,봉천동,현대(관악),58.59,1000,1
18,,개인,중개거래,"서울 관악구, 서울 동작구",N,,11620,개인,101000,2025-12-06,1996,봉천동,보라매삼성,84.84,1698-1,2
19,,개인,중개거래,서울 관악구,N,25.12.12,11620,개인,16900,2025-12-06,2013,봉천동,프라비다2,19.61,867-12,9
20,,개인,중개거래,서울 관악구,N,,11620,개인,57000,2025-12-06,2000,신림동,삼성산주공(주공3단지),83.21,1714,17
21,,개인,중개거래,"서울 강남구, 서울 관악구",N,,11620,개인,109500,2025-12-06,2003,봉천동,관악드림(동아),84.96,1712,11
22,,개인,중개거래,서울 관악구,N,,11620,개인,119500,2025-12-06,2000,봉천동,두산,84.87,1708,14
23,,개인,중개거래,서울 관악구,N,,11620,개인,95000,2025-12-06,2004,봉천동,관악푸르지오,59.58,1717,18
24,,개인,중개거래,서울 관악구,N,,11620,개인,106500,2025-12-07,2000,봉천동,두산,84.87,1708,1
25,,개인,중개거래,서울 관악구,N,25.12.15,11620,개인,15000,2025-12-07,1998,봉천동,관악캠퍼스타워,25.86,875-1,15
26,,개인,중개거래,서울 관악구,N,,11620,개인,104000,2025-12-07,2000,봉천동,봉천동아,114.69,1703,3
27,,개인,중개거래,서울 관악구,N,,11620,개인,84000,2025-12-07,2007,봉천동,대우디오슈페리움1단지,78.4,856-5,12
28,,개인,중개거래,서울 관악구,N,,11620,개인,60000,2025-12-08,2008,신림동,관악산휴먼시아1단지,59.99,1735-1,16
29,,개인,중개거래,"서울 관악구, 인천 계양구",N,,11620,개인,70000,2025-12-10,1982,신림동,라이프미성,71.31,1656,8
30,,개인,중개거래,서울 관악구,N,,11620,개인,109000,2025-12-10,2005,신림동,신림푸르지오,138.74,1730,14
