,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 강동구,N,,11740,개인,74700,2025-12-01,1992,길동,삼익세라믹,84.85,184,8
1,,개인,중개거래,서울 강동구,N,,11740,개인,78500,2025-12-01,2019,둔촌동,둔촌현대수린나아파트,66.9262,632,3
2,,개인,중개거래,서울 강동구,N,,11740,개인,70000,2025-12-01,2005,길동,형인허브빌아파트,83.27,100,4
3,,개인,중개거래,서울 강동구,N,,11740,개인,63500,2025-12-01,2001,길동,한건,74.75,237,4
4,,개인,중개거래,서울 강동구,N,,11740,개인,102800,2025-12-02,1998,둔촌동,둔촌하이츠,59.79,545,20
5,,개인,중개거래,서울 강동구,N,,11740,개인,163000,2025-12-02,2007,암사동,프라이어팰리스,84.975,413,22
6,,개인,중개거래,"경기 하남시, 서울 강동구",N,,11740,개인,180000,2025-12-02,2008,암사동,롯데캐슬퍼스트,84.81,414-2,9
7,,개인,중개거래,서울 강동구,N,,11740,개인,141000,2025-12-02,2002,암사동,삼성광나루,84.88,508,19
8,,개인,중개거래,서울 강동구,N,,11740,개인,67000,2025-12-02,2003,성내동,하나플러스,59.86,448-14,3
9,,개인,중개거래,서울 강동구,N,,11740,개인,106000,2025-12-03,1994,길동,길동우성,84.75,400,3
10,,개인,중개거래,"경기 하남시, 서울 강동구",N,,11740,개인,90000,2025-12-03,2021,상일동,강동리엔파크14단지,59.94,28,7
11,,개인,중개거래,서울 강동구,N,,11740,개인,71000,2025-12-04,2018,성내동,성내스테이,52.57,549-5,12
12,,개인,중개거래,서울 강동구,N,,11740,개인,147800,2025-12-04,2003,길동,강동LG자이,126.43,474,3
13,,개인,중개거래,"서울 강남구, 서울 강동구",N,,11740,개인,113000,2025-12-04,1998,둔촌동,신성둔촌미소지움1,59.78,546,8
14,,개인,중개거래,서울 강동구,N,,11740,개인,121000,2025-12-04,1996,고덕동,아남1,71.2,486,16
