,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,8,개인,중개거래,서울 강북구,N,25.12.12,11305,개인,60000,2025-11-06,1993,수유동,수유벽산1차,122.58,205,1
1,,개인,중개거래,서울 강북구,N,,11305,개인,86000,2025-11-06,2011,미아동,두산위브트레지움,84.97,811,16
2,,개인,직거래,,N,25.12.08,11305,개인,24000,2025-11-06,2025,수유동,수유아름채,20.45,47-23,13
3,,개인,중개거래,서울 강북구,N,,11305,개인,55000,2025-11-07,1991,번동,주공1단지,49.94,242,5
4,,개인,중개거래,서울 강북구,N,,11305,개인,60000,2025-11-08,2004,미아동,에스케이북한산시티,59.98,1353,9
5,,개인,중개거래,서울 성북구,N,,11305,개인,65000,2025-11-09,2004,미아동,에스케이북한산시티,59.98,1353,5
6,,개인,중개거래,서울 강북구,N,,11305,개인,51000,2025-11-10,2015,번동,센트로힐,72.7695,761,7
7,,개인,중개거래,서울 강북구,N,,11305,개인,57700,2025-11-10,2001,번동,오동공원현대,84.7848,760,1
8,112,개인,중개거래,"경기 포천시, 서울 강북구",N,25.11.17,11305,개인,52000,2025-11-10,1991,번동,주공1단지,49.94,242,2
9,,개인,중개거래,서울 강북구,N,,11305,개인,42000,2025-11-10,1998,번동,번동금호어울림,59.43,656,9
10,,개인,중개거래,서울 강북구,N,,11305,개인,58700,2025-11-12,2001,수유동,래미안수유,59.88,730,13
11,,개인,중개거래,서울 강북구,N,,11305,개인,77800,2025-11-12,2010,미아동,래미안트리베라1단지,59.6,813,4
12,,개인,중개거래,서울 강북구,N,,11305,개인,40000,2025-11-12,2000,번동,기산그린,59.94,191,9
13,,개인,중개거래,서울 강북구,N,,11305,개인,61000,2025-11-12,2003,번동,해모로아파트,84.93,139,11
14,,개인,중개거래,서울 강북구,N,25.11.21,11305,개인,11000,2025-11-13,2016,수유동,수유프리미어엠,19,48-8,9
15,,개인,중개거래,서울 강북구,N,,11305,개인,78700,2025-11-14,2010,미아동,삼성래미안트리베라2단지,58.99,812,8
16,,개인,중개거래,서울 강북구,N,,11305,개인,82000,2025-11-16,2019,미아동,꿈의숲해링턴플레이스,59.36,1369,7
17,,개인,중개거래,서울 강북구,N,,11305,개인,58700,2025-11-18,2004,미아동,벽산라이브파크,59.67,1354,24
18,,개인,중개거래,서울 강북구,N,,11305,개인,96500,2025-11-18,2010,미아동,삼성래미안트리베라2단지,84.15,812,25
19,,개인,중개거래,서울 강북구,N,25.12.09,11305,개인,17000,2025-11-18,2003,수유동,훼밀리,45.71,519-10,5
20,,개인,중개거래,서울 강북구,N,,11305,개인,81500,2025-11-19,2010,미아동,삼성래미안트리베라2단지,58.99,812,3
21,,개인,중개거래,서울 성북구,N,,11305,개인,54500,2025-11-19,2004,미아동,벽산라이브파크,59.67,1354,2
22,,개인,중개거래,서울 강북구,N,,11305,개인,81250,2025-11-19,2019,미아동,꿈의숲해링턴플레이스,59.36,1369,4
23,,개인,중개거래,서울 강북구,N,,11305,개인,54000,2025-11-19,1991,번동,주공1단지,49.94,242,1
24,,개인,중개거래,서울 강북구,N,,11305,개인,65500,2025-11-19,2004,미아동,벽산라이브파크,84.89,1354,16
25,,개인,중개거래,서울 강북구,N,,11305,개인,65500,2025-11-19,2004,미아동,벽산라이브파크,84.89,1354,16
26,,개인,중개거래,서울 강북구,N,,11305,개인,63000,2025-11-20,2005,번동,한솔솔파크,84.88,138,12
27,,개인,중개거래,서울 강북구,N,,11305,개인,43000,2025-11-20,1999,번동,번동솔그린,59.82,136,9
28,,개인,중개거래,서울 강북구,N,,11305,개인,13000,2025-11-21,2018,수유동,수유다우아트리체,14.86,279-74,4
29,,개인,중개거래,서울 성북구,N,,11305,개인,67000,2025-11-21,1991,번동,주공1단지,79.07,242,13
30,,개인,중개거래,서울 강북구,N,,11305,개인,69800,2025-11-22,2004,미아동,에스케이북한산시티,84.92,1353,12
31,,개인,중개거래,서울 강북구,N,,11305,개인,55800,2025-11-22,2004,미아동,벽산라이브파크,59.67,1354,23
32,,개인,중개거래,서울 강북구,N,,11305,개인,73000,2025-11-22,2001,수유동,래미안수유,84.993,730,7
