,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 도봉구,N,,11320,개인,70500,2025-12-01,1997,창동,동아청솔,59.76,808,4
1,,개인,중개거래,서울 도봉구,N,,11320,개인,65000,2025-12-01,2002,창동,LIG건영캐스빌,80.1498,635-42,12
2,,개인,중개거래,서울 도봉구,N,,11320,개인,54000,2025-12-01,1997,창동,금용,84.93,809,7
3,,개인,중개거래,서울 도봉구,N,,11320,개인,51300,2025-12-01,1990,쌍문동,금호1,70.13,199-1,13
4,,개인,중개거래,"서울 도봉구, 서울 중랑구",N,,11320,개인,55000,2025-12-01,1995,도봉동,한신,84.94,30-1,4
5,,개인,중개거래,"서울 도봉구, 서울 마포구",N,,11320,개인,25500,2025-12-01,1988,쌍문동,한양2,35.1,59,5
6,,개인,중개거래,서울 성북구,N,,11320,개인,44000,2025-12-02,1991,방학동,벽산아파트1,52.36,275,3
7,9,개인,직거래,,N,25.12.05,11320,개인,17500,2025-12-02,1988,쌍문동,한양2,35.1,59,4
8,,개인,중개거래,서울 도봉구,N,,11320,개인,68500,2025-12-02,2001,방학동,대상타운현대아파트,60,720-1,11
9,,개인,중개거래,서울 도봉구,N,,11320,개인,70000,2025-12-03,1997,창동,쌍용,59.88,807,3
10,,개인,중개거래,서울 도봉구,N,,11320,개인,50000,2025-12-03,2002,창동,LIG건영캐스빌,56.3856,635-42,3
11,,개인,중개거래,서울 도봉구,N,,11320,개인,72000,2025-12-03,2003,도봉동,동아에코빌,105.976,654,12
12,,개인,중개거래,서울 도봉구,N,,11320,개인,59400,2025-12-04,1990,창동,창동주공3단지(해등마을),49.94,347,7
13,,개인,중개거래,서울 도봉구,N,,11320,개인,83000,2025-12-04,2001,창동,창동2차현대,84.504,815,22
14,,개인,중개거래,서울 도봉구,N,,11320,개인,46800,2025-12-04,1990,창동,창동주공2단지,45.55,316,5
15,,개인,중개거래,서울 도봉구,N,,11320,개인,59500,2025-12-04,2005,도봉동,양우내안애,84.92,656,6
16,2,개인,중개거래,서울 도봉구,N,25.12.08,11320,개인,23000,2025-12-04,1989,쌍문동,대웅,44.82,13-2,2
17,,개인,직거래,,N,,11320,개인,65000,2025-12-05,1994,방학동,거성학마을아파트,134.29,701-15,9
18,,개인,중개거래,서울 도봉구,N,,11320,개인,27200,2025-12-05,1988,쌍문동,한양2,35.1,59,5
19,,개인,중개거래,서울 도봉구,N,,11320,개인,37800,2025-12-05,1996,도봉동,서원,49.77,641,16
20,,개인,중개거래,서울 도봉구,N,,11320,개인,47750,2025-12-05,1991,도봉동,극동,84.83,81-1,10
21,,개인,중개거래,서울 도봉구,N,,11320,개인,57700,2025-12-06,1995,도봉동,한신,84.94,30-1,6
22,,개인,중개거래,서울 도봉구,N,,11320,개인,55000,2025-12-06,1994,방학동,청구아파트,84.97,734,9
23,,개인,중개거래,"서울 도봉구, 서울 성동구",N,,11320,개인,54000,2025-12-06,2020,창동,창동역블루핀1동,65.83,743-28,9
24,,개인,중개거래,서울 도봉구,N,,11320,개인,107500,2025-12-08,1997,창동,쌍용,135,807,21
25,,개인,중개거래,서울 도봉구,N,,11320,개인,94000,2025-12-08,2001,창동,창동2차현대,95.633,815,5
26,508,개인,직거래,,N,25.12.11,11320,개인,120000,2025-12-08,2004,창동,북한산아이파크5차,101.9176,825,14
27,,개인,중개거래,서울 도봉구,N,,11320,개인,41000,2025-12-09,1988,쌍문동,삼익세라믹,58.77,56,6
28,,개인,중개거래,서울 도봉구,N,,11320,개인,57300,2025-12-09,1991,쌍문동,금호2,84.46,산69-1,8
29,,개인,중개거래,서울 도봉구,N,,11320,개인,59000,2025-12-09,1988,창동,상아2차아파트,58.59,300,6
30,,개인,중개거래,서울 도봉구,N,,11320,개인,54000,2025-12-09,2020,창동,창동역블루핀2동,65.83,743-23,6
31,,개인,중개거래,서울 도봉구,N,,11320,개인,37000,2025-12-10,1998,방학동,신동아아파트5,59.4,738,10
32,,개인,중개거래,서울 도봉구,N,,11320,개인,46500,2025-12-10,1988,창동,창동주공18단지,41.34,30,14
33,,개인,중개거래,서울 도봉구,N,,11320,개인,58000,2025-12-10,1994,방학동,청구아파트,84.9,734,13
34,,개인,중개거래,서울 도봉구,N,,11320,개인,61000,2025-12-11,2005,도봉동,래미안도봉,59.25,655,8
