,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,"서울 동대문구, 서울 성동구",N,,11200,개인,24000,2025-11-02,2019,상왕십리동,센트럴큐브,19.42,12-47,9
1,,개인,중개거래,서울 강남구,N,,11200,개인,330000,2025-11-05,2000,성수동2가,한신한강,84.97,442,11
2,,개인,중개거래,서울 성동구,N,,11200,개인,113000,2025-11-05,2009,송정동,서울숲아이파크,84.88,104,1
3,115,개인,중개거래,"서울 강남구, 서울 성동구",N,25.11.21,11200,개인,358000,2025-11-05,2012,옥수동,래미안 옥수 리버젠,134.13,561,14
4,,개인,중개거래,서울 성동구,N,,11200,개인,132500,2025-11-05,2017,성수동1가,트리마제,25.3284,718,10
5,,개인,중개거래,서울 성동구,N,,11200,개인,70000,2025-11-07,1999,성수동2가,성수1차대우아파트,59.49,279-50,11
6,,개인,중개거래,서울 성동구,N,,11200,개인,365000,2025-11-07,2000,성수동2가,한신한강,84.97,442,14
7,,개인,중개거래,서울 성동구,N,,11200,개인,55500,2025-11-08,1975,옥수동,옥수,49.45,306,5
8,,개인,중개거래,"서울 성동구, 서울 용산구",N,,11200,개인,320000,2025-11-09,2000,성수동2가,강변임광,84.69,609-2,12
9,,개인,중개거래,서울 성동구,N,,11200,개인,123000,2025-11-10,2001,하왕십리동,극동미라주,84.33,1058,6
10,,개인,중개거래,서울 성동구,N,,11200,개인,210000,2025-11-11,2011,행당동,서울숲행당푸르지오,114.33,376,11
11,,개인,중개거래,"서울 성동구, 서울 양천구",N,,11200,개인,220000,2025-11-11,2015,하왕십리동,텐즈힐(1단지),84.88,1066,6
12,,개인,중개거래,서울 성동구,N,,11200,개인,159500,2025-11-12,2006,마장동,왕십리금호어울림,114.97,820,17
13,,개인,중개거래,서울 성동구,N,,11200,개인,84000,2025-11-12,2005,옥수동,예건네스빌,71.37,365-11,6
14,,개인,중개거래,서울 성동구,N,,11200,개인,118000,2025-11-13,2016,하왕십리동,센트라스,40.94,1070,19
15,,개인,중개거래,서울 성동구,N,,11200,개인,127500,2025-11-13,1996,응봉동,신동아,84.81,275,14
16,,개인,중개거래,서울 성동구,N,,11200,개인,138000,2025-11-14,1986,마장동,세림,84.93,784,12
17,,개인,중개거래,서울 성동구,N,,11200,개인,149000,2025-11-14,2000,행당동,대림e-편한세상,59.96,347,7
18,가,개인,중개거래,서울 성동구,N,25.12.01,11200,개인,69000,2025-11-14,1975,홍익동,홍익한신,78.74,119-1,2
19,,개인,중개거래,서울 성동구,N,,11200,개인,210000,2025-11-15,2014,행당동,서울숲더샵,92.24,377,6
20,,개인,중개거래,서울 성동구,N,,11200,개인,178000,2025-11-15,2003,행당동,서울숲 한신 더 휴,84.95,349,13
21,,개인,중개거래,"서울 강남구, 서울 성동구",N,,11200,개인,150000,2025-11-15,2011,행당동,서울숲행당푸르지오,59.68,376,4
22,,개인,중개거래,서울 성동구,N,,11200,개인,158000,2025-11-15,2011,행당동,서울숲행당푸르지오,59.81,376,5
23,,개인,중개거래,서울 성동구,N,,11200,개인,133000,2025-11-17,1999,성수동1가,동아그린,58.32,708,10
24,,개인,중개거래,서울 성동구,N,,11200,개인,114500,2025-11-17,2001,하왕십리동,극동미라주,59.4,1058,5
25,,개인,중개거래,서울 성동구,N,,11200,개인,118000,2025-11-17,2009,송정동,서울숲아이파크,84.87,104,5
26,,개인,중개거래,서울 성동구,N,,11200,개인,94000,2025-11-19,2000,송정동,건영,84.945,90,1
27,,개인,중개거래,서울 성동구,N,,11200,개인,202500,2025-11-19,2016,하왕십리동,센트라스,59.95,1070,24
28,,개인,중개거래,서울 성동구,N,,11200,개인,118000,2025-11-19,2009,하왕십리동,왕십리지웰,84.957,1064,2
29,,개인,중개거래,서울 성동구,N,,11200,개인,225000,2025-11-19,2016,하왕십리동,센트라스,84.96,1070,2
30,,개인,중개거래,서울 성동구,N,,11200,개인,117500,2025-11-20,2004,하왕십리동,왕십리풍림아이원,59.936,1061,1
31,,개인,중개거래,"서울 서초구, 서울 성동구",N,,11200,개인,233500,2025-11-20,2012,옥수동,래미안 옥수 리버젠,59.25,561,12
32,,개인,중개거래,서울 성동구,N,,11200,개인,282000,2025-11-20,1982,옥수동,한남하이츠,87.67,220-1,9
33,,개인,중개거래,서울 성동구,N,,11200,개인,106500,2025-11-21,2001,하왕십리동,금호베스트빌,59.79,1052,8
34,,개인,중개거래,서울 동대문구,N,,11200,개인,65000,2025-11-21,2017,마장동,우성에비뉴,62.13,835,9
