,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 금천구,N,,11545,개인,115000,2025-12-01,2016,독산동,금천롯데캐슬골드파크1차,84.4623,1147,22
1,,개인,중개거래,경기 광명시,N,,11545,개인,39900,2025-12-01,1990,독산동,독산주공14단지,44.94,1088,11
2,1,개인,직거래,,N,25.12.02,11545,개인,48000,2025-12-02,1980,시흥동,무지개,53.75,109-1,5
3,,개인,중개거래,"서울 관악구, 서울 금천구",N,,11545,개인,40000,2025-12-02,1989,시흥동,남서울건영2,61.14,384-12,2
4,,개인,중개거래,서울 금천구,N,,11545,개인,44000,2025-12-02,2002,시흥동,우방,59.91,1011,4
5,,개인,중개거래,서울 금천구,N,,11545,개인,48800,2025-12-03,2004,시흥동,관악산벽산타운5,59.34,1013,10
6,,개인,중개거래,서울 금천구,N,,11545,개인,55000,2025-12-03,2002,독산동,금천현대,59.82,711-2,4
7,,개인,중개거래,서울 금천구,N,,11545,개인,29500,2025-12-03,1989,시흥동,남서울건영2,41.34,384-12,14
8,1,개인,중개거래,서울 동작구,N,25.12.05,11545,개인,11000,2025-12-04,2013,가산동,가산양우내안에애플,12.04,141-2,15
9,,개인,중개거래,서울 금천구,N,,11545,개인,56800,2025-12-04,2002,독산동,금천현대,59.82,711-2,9
10,,개인,중개거래,서울 금천구,N,,11545,개인,110000,2025-12-04,2016,독산동,금천롯데캐슬골드파크1차,72.5249,1147,16
11,,개인,중개거래,서울 금천구,N,,11545,개인,65000,2025-12-04,2002,독산동,금천현대,84.83,711-2,3
12,,개인,중개거래,서울 금천구,N,,11545,개인,75000,2025-12-04,2004,독산동,독산동중앙하이츠빌,84.8768,1140,13
13,,개인,중개거래,서울 금천구,N,,11545,개인,74000,2025-12-04,2004,독산동,독산동중앙하이츠빌,84.8768,1140,12
14,,개인,중개거래,서울 금천구,N,,11545,개인,117500,2025-12-05,2016,독산동,금천롯데캐슬골드파크1차,84.8114,1147,22
15,,개인,중개거래,서울 금천구,N,,11545,개인,42500,2025-12-07,2000,시흥동,금강,59.95,1008,14
16,,개인,중개거래,서울 금천구,N,,11545,개인,56700,2025-12-08,2004,시흥동,관악산벽산타운5,84.97,1013,15
17,,개인,중개거래,서울 금천구,N,,11545,개인,41200,2025-12-08,2000,시흥동,벽산,59.94,1010,8
18,,개인,중개거래,서울 금천구,N,,11545,개인,42900,2025-12-09,2004,시흥동,관악산벽산타운5,59.34,1013,16
19,,개인,중개거래,서울 금천구,N,,11545,개인,54000,2025-12-09,1999,독산동,독산현대,58.72,293-10,3
20,,개인,중개거래,서울 금천구,N,,11545,개인,93000,2025-12-09,2018,독산동,금천롯데캐슬골드파크3차,59.9662,1155,7
21,,개인,중개거래,서울 금천구,N,,11545,개인,75000,2025-12-09,2002,시흥동,우방,114.89,1011,17
22,,개인,중개거래,서울 금천구,N,,11545,개인,57700,2025-12-10,1998,가산동,두산,59.84,769,4
23,,개인,중개거래,"서울 금천구, 서울 양천구",N,,11545,개인,73500,2025-12-10,2004,시흥동,시흥베르빌,81.16,1015,10
24,,개인,중개거래,"서울 강서구, 서울 금천구",N,,11545,개인,94750,2025-12-10,2018,독산동,금천롯데캐슬골드파크3차,59.968,1155,29
25,,개인,중개거래,서울 금천구,N,,11545,개인,62500,2025-12-11,1999,독산동,진도3차아파트,79.71,1136,17
26,,개인,중개거래,서울 금천구,N,,11545,개인,94000,2025-12-11,2018,독산동,금천롯데캐슬골드파크3차,59.968,1155,21
27,,개인,중개거래,서울 금천구,N,,11545,개인,54500,2025-12-12,1981,시흥동,럭키남서울아파트,49.75,1002-1,9
28,,개인,중개거래,"서울 구로구, 서울 금천구",N,,11545,개인,45200,2025-12-12,1999,시흥동,삼익,59.9,5-13,17
29,,개인,중개거래,서울 금천구,N,,11545,개인,68500,2025-12-12,1999,시흥동,삼익,114.48,5-13,18
30,,개인,중개거래,경기 용인시 수지구,N,,11545,개인,28000,2025-12-12,2019,독산동,명도힐스티지,29.63,962-32,15
31,301,개인,중개거래,서울 금천구,N,25.12.16,11545,개인,50000,2025-12-12,1999,독산동,진도3차아파트,79.71,1136,1
32,,개인,중개거래,서울 금천구,N,,11545,개인,43300,2025-12-13,2004,시흥동,관악산벽산타운5,59.34,1013,12
33,,개인,중개거래,서울 금천구,N,,11545,개인,57500,2025-12-13,2002,독산동,금천현대,59.82,711-2,16
34,,개인,중개거래,"경기 남양주시, 서울 금천구",N,,11545,개인,114500,2025-12-15,2016,독산동,금천롯데캐슬골드파크1차,84.3963,1147,20
35,,개인,중개거래,서울 금천구,N,,11545,개인,50200,2025-12-15,2000,시흥동,벽산,84.99,1010,5
36,,개인,중개거래,서울 금천구,N,,11545,개인,59850,2025-12-17,2004,시흥동,관악산벽산타운5,84.97,1013,13
37,,개인,중개거래,서울 금천구,N,,11545,개인,50800,2025-12-17,2002,독산동,금천현대,59.82,711-2,1
38,,개인,중개거래,서울 금천구,N,,11545,개인,91800,2025-12-20,2018,독산동,금천롯데캐슬골드파크3차,59.9662,1155,30
39,,개인,중개거래,서울 금천구,N,,11545,개인,111500,2025-12-20,2016,독산동,금천롯데캐슬골드파크1차,84.3963,1147,16
40,,개인,중개거래,서울 금천구,N,,11545,개인,48000,2025-12-20,2000,시흥동,벽산,84.99,1010,5
41,,개인,중개거래,서울 금천구,N,,11545,개인,43000,2025-12-22,2004,시흥동,관악산벽산타운5,59.34,1013,12
