,aptDong,buyerGbn,dealingGbn,estateAgentSggNm,landLeaseholdGbn,rgstDate,sggCd,slerGbn,거래금액,거래일,건축년도,법정동,아파트,전용면적,지번,층
0,,개인,중개거래,서울 용산구,N,,11170,개인,330000,2025-12-03,1974,이촌동,왕궁,102.48,300-11,4
1,,개인,중개거래,서울 용산구,N,,11170,개인,386500,2025-12-03,2020,한강로3가,센트럴파크,102.8617,98,19
2,,개인,중개거래,서울 용산구,N,,11170,개인,193900,2025-12-04,2004,한남동,한남동리첸시아,83.67,72-1,11
3,,개인,중개거래,서울 용산구,N,,11170,개인,378000,2025-12-06,2017,한강로2가,래미안용산더센트럴,135.27,422,33
4,,개인,중개거래,서울 용산구,N,,11170,개인,150000,2025-12-06,2000,보광동,리버빌(삼성),59.7,151,10
5,,개인,중개거래,서울 용산구,N,,11170,개인,205000,2025-12-07,2002,서빙고동,금호베스트빌1,84.98,296,8
6,,개인,중개거래,"경기 수원시 장안구, 서울 송파구",N,,11170,개인,158000,2025-12-07,2001,도원동,삼성래미안,59.94,23,8
7,,개인,중개거래,서울 용산구,N,,11170,개인,211500,2025-12-08,1995,이촌동,우성,58.2,399-1,5
8,,개인,중개거래,서울 용산구,N,,11170,개인,185000,2025-12-11,2007,문배동,CJ나인파크,123.47,24-6,14
9,,개인,중개거래,서울 성동구,N,,11170,개인,106000,2025-12-12,1970,한남동,시범,59.5,1-349,5
10,,개인,중개거래,서울 용산구,N,,11170,개인,194000,2025-12-12,2014,원효로1가,용산더프라임,84.976,41,7
11,,개인,중개거래,서울 용산구,N,,11170,개인,411000,2025-12-13,2020,한강로3가,센트럴파크,114.5011,98,40
